日期,指数代码,指数名称,市盈率,数据源
2018-09-04,H30202,软件指数,60.95,韭圈儿
2018-09-05,H30202,软件指数,59.79,韭圈儿
2018-09-06,H30202,软件指数,60.27,韭圈儿
2018-09-07,H30202,软件指数,58.22,韭圈儿
2018-09-10,H30202,软件指数,56.14,韭圈儿
2018-09-11,H30202,软件指数,56.65,韭圈儿
2018-09-12,H30202,软件指数,56.25,韭圈儿
2018-09-13,H30202,软件指数,57.02,韭圈儿
2018-09-14,H30202,软件指数,55.17,韭圈儿
2018-09-17,H30202,软件指数,54.53,韭圈儿
2018-09-18,H30202,软件指数,55.89,韭圈儿
2018-09-19,H30202,软件指数,56.52,韭圈儿
2018-09-20,H30202,软件指数,56.15,韭圈儿
2018-09-21,H30202,软件指数,56.53,韭圈儿
2018-09-25,H30202,软件指数,56.57,韭圈儿
2018-09-26,H30202,软件指数,56.59,韭圈儿
2018-09-27,H30202,软件指数,55.81,韭圈儿
2018-09-28,H30202,软件指数,56.24,韭圈儿
2018-10-08,H30202,软件指数,53.93,韭圈儿
2018-10-09,H30202,软件指数,53.08,韭圈儿
2018-10-10,H30202,软件指数,52.96,韭圈儿
2018-10-11,H30202,软件指数,47.89,韭圈儿
2018-10-12,H30202,软件指数,47.75,韭圈儿
2018-10-15,H30202,软件指数,47.22,韭圈儿
2018-10-16,H30202,软件指数,45.23,韭圈儿
2018-10-17,H30202,软件指数,46.94,韭圈儿
2018-10-18,H30202,软件指数,46.13,韭圈儿
2018-10-19,H30202,软件指数,48.12,韭圈儿
2018-10-22,H30202,软件指数,50.75,韭圈儿
2018-10-23,H30202,软件指数,49.46,韭圈儿
2018-10-24,H30202,软件指数,48.64,韭圈儿
2018-10-25,H30202,软件指数,47.42,韭圈儿
2018-10-26,H30202,软件指数,46.92,韭圈儿
2018-10-29,H30202,软件指数,45.07,韭圈儿
2018-10-30,H30202,软件指数,45.43,韭圈儿
2018-10-31,H30202,软件指数,45.93,韭圈儿
2018-11-01,H30202,软件指数,47.24,韭圈儿
2018-11-02,H30202,软件指数,48.97,韭圈儿
2018-11-05,H30202,软件指数,48.95,韭圈儿
2018-11-06,H30202,软件指数,48.55,韭圈儿
2018-11-07,H30202,软件指数,48.49,韭圈儿
2018-11-08,H30202,软件指数,47.48,韭圈儿
2018-11-09,H30202,软件指数,47.51,韭圈儿
2018-11-12,H30202,软件指数,49.76,韭圈儿
2018-11-13,H30202,软件指数,50.3,韭圈儿
2018-11-14,H30202,软件指数,50.18,韭圈儿
2018-11-15,H30202,软件指数,51.73,韭圈儿
2018-11-16,H30202,软件指数,52.2,韭圈儿
2018-11-19,H30202,软件指数,51.96,韭圈儿
2018-11-20,H30202,软件指数,50.54,韭圈儿
2018-11-21,H30202,软件指数,50.48,韭圈儿
2018-11-22,H30202,软件指数,50.5,韭圈儿
2018-11-23,H30202,软件指数,48.4,韭圈儿
2018-11-26,H30202,软件指数,48.18,韭圈儿
2018-11-27,H30202,软件指数,48.61,韭圈儿
2018-11-28,H30202,软件指数,48.96,韭圈儿
2018-11-29,H30202,软件指数,47.5,韭圈儿
2018-11-30,H30202,软件指数,47.97,韭圈儿
2018-12-03,H30202,软件指数,49.65,韭圈儿
2018-12-04,H30202,软件指数,49.63,韭圈儿
2018-12-05,H30202,软件指数,49.2,韭圈儿
2018-12-06,H30202,软件指数,48.05,韭圈儿
2018-12-07,H30202,软件指数,48.32,韭圈儿
2018-12-10,H30202,软件指数,47.82,韭圈儿
2018-12-11,H30202,软件指数,48.17,韭圈儿
2018-12-12,H30202,软件指数,48.06,韭圈儿
2018-12-13,H30202,软件指数,48.66,韭圈儿
2018-12-14,H30202,软件指数,47.43,韭圈儿
2018-12-17,H30202,软件指数,47.87,韭圈儿
2018-12-18,H30202,软件指数,47.51,韭圈儿
2018-12-19,H30202,软件指数,46.73,韭圈儿
2018-12-20,H30202,软件指数,47.09,韭圈儿
2018-12-21,H30202,软件指数,47.2,韭圈儿
2018-12-24,H30202,软件指数,47.82,韭圈儿
2018-12-25,H30202,软件指数,47.79,韭圈儿
2018-12-26,H30202,软件指数,47.44,韭圈儿
2018-12-27,H30202,软件指数,46.63,韭圈儿
2018-12-28,H30202,软件指数,46.41,韭圈儿
2019-01-02,H30202,软件指数,46.05,韭圈儿
2019-01-03,H30202,软件指数,45.97,韭圈儿
2019-01-04,H30202,软件指数,48.03,韭圈儿
2019-01-07,H30202,软件指数,49.55,韭圈儿
2019-01-08,H30202,软件指数,49.22,韭圈儿
2019-01-09,H30202,软件指数,49.19,韭圈儿
2019-01-10,H30202,软件指数,49.3,韭圈儿
2019-01-11,H30202,软件指数,49.48,韭圈儿
2019-01-14,H30202,软件指数,49.19,韭圈儿
2019-01-15,H30202,软件指数,50.3,韭圈儿
2019-01-16,H30202,软件指数,50.62,韭圈儿
2019-01-17,H30202,软件指数,49.79,韭圈儿
2019-01-18,H30202,软件指数,50.21,韭圈儿
2019-01-21,H30202,软件指数,50.62,韭圈儿
2019-01-22,H30202,软件指数,49.82,韭圈儿
2019-01-23,H30202,软件指数,49.8,韭圈儿
2019-01-24,H30202,软件指数,50.31,韭圈儿
2019-01-25,H30202,软件指数,49.55,韭圈儿
2019-01-28,H30202,软件指数,49.77,韭圈儿
2019-01-29,H30202,软件指数,49.63,韭圈儿
2019-01-30,H30202,软件指数,48.39,韭圈儿
2019-01-31,H30202,软件指数,48.0,韭圈儿
2019-02-01,H30202,软件指数,49.7,韭圈儿
2019-02-11,H30202,软件指数,51.91,韭圈儿
2019-02-12,H30202,软件指数,52.03,韭圈儿
2019-02-13,H30202,软件指数,53.63,韭圈儿
2019-02-14,H30202,软件指数,53.56,韭圈儿
2019-02-15,H30202,软件指数,53.02,韭圈儿
2019-02-18,H30202,软件指数,55.64,韭圈儿
2019-02-19,H30202,软件指数,56.29,韭圈儿
2019-02-20,H30202,软件指数,55.78,韭圈儿
2019-02-21,H30202,软件指数,55.75,韭圈儿
2019-02-22,H30202,软件指数,58.6,韭圈儿
2019-02-25,H30202,软件指数,63.38,韭圈儿
2019-02-26,H30202,软件指数,63.68,韭圈儿
2019-02-27,H30202,软件指数,63.23,韭圈儿
2019-02-28,H30202,软件指数,70.57,韭圈儿
2019-03-01,H30202,软件指数,71.36,韭圈儿
2019-03-04,H30202,软件指数,73.33,韭圈儿
2019-03-05,H30202,软件指数,76.24,韭圈儿
2019-03-06,H30202,软件指数,78.02,韭圈儿
2019-03-07,H30202,软件指数,81.09,韭圈儿
2019-03-08,H30202,软件指数,79.19,韭圈儿
2019-03-11,H30202,软件指数,81.75,韭圈儿
2019-03-12,H30202,软件指数,84.63,韭圈儿
2019-03-13,H30202,软件指数,79.13,韭圈儿
2019-03-14,H30202,软件指数,76.14,韭圈儿
2019-03-15,H30202,软件指数,75.68,韭圈儿
2019-03-18,H30202,软件指数,79.24,韭圈儿
2019-03-19,H30202,软件指数,80.45,韭圈儿
2019-03-20,H30202,软件指数,79.97,韭圈儿
2019-03-21,H30202,软件指数,82.04,韭圈儿
2019-03-22,H30202,软件指数,81.7,韭圈儿
2019-03-25,H30202,软件指数,80.45,韭圈儿
2019-03-26,H30202,软件指数,79.47,韭圈儿
2019-03-27,H30202,软件指数,78.48,韭圈儿
2019-03-28,H30202,软件指数,77.6,韭圈儿
2019-03-29,H30202,软件指数,79.61,韭圈儿
2019-04-01,H30202,软件指数,83.07,韭圈儿
2019-04-02,H30202,软件指数,83.61,韭圈儿
2019-04-03,H30202,软件指数,84.81,韭圈儿
2019-04-04,H30202,软件指数,84.37,韭圈儿
2019-04-08,H30202,软件指数,83.5,韭圈儿
2019-04-09,H30202,软件指数,83.1,韭圈儿
2019-04-10,H30202,软件指数,81.68,韭圈儿
2019-04-11,H30202,软件指数,80.25,韭圈儿
2019-04-12,H30202,软件指数,80.45,韭圈儿
2019-04-15,H30202,软件指数,76.21,韭圈儿
2019-04-16,H30202,软件指数,78.86,韭圈儿
2019-04-17,H30202,软件指数,78.37,韭圈儿
2019-04-18,H30202,软件指数,77.47,韭圈儿
2019-04-19,H30202,软件指数,77.94,韭圈儿
2019-04-22,H30202,软件指数,76.07,韭圈儿
2019-04-23,H30202,软件指数,76.76,韭圈儿
2019-04-24,H30202,软件指数,84.48,韭圈儿
2019-04-25,H30202,软件指数,78.97,韭圈儿
2019-04-26,H30202,软件指数,78.71,韭圈儿
2019-04-29,H30202,软件指数,83.17,韭圈儿
2019-04-30,H30202,软件指数,82.84,韭圈儿
2019-05-06,H30202,软件指数,75.31,韭圈儿
2019-05-07,H30202,软件指数,74.92,韭圈儿
2019-05-08,H30202,软件指数,75.32,韭圈儿
2019-05-09,H30202,软件指数,75.06,韭圈儿
2019-05-10,H30202,软件指数,79.53,韭圈儿
2019-05-13,H30202,软件指数,78.52,韭圈儿
2019-05-14,H30202,软件指数,78.29,韭圈儿
2019-05-15,H30202,软件指数,79.74,韭圈儿
2019-05-16,H30202,软件指数,79.29,韭圈儿
2019-05-17,H30202,软件指数,76.75,韭圈儿
2019-05-20,H30202,软件指数,78.21,韭圈儿
2019-05-21,H30202,软件指数,79.4,韭圈儿
2019-05-22,H30202,软件指数,80.72,韭圈儿
2019-05-23,H30202,软件指数,77.59,韭圈儿
2019-05-24,H30202,软件指数,76.33,韭圈儿
2019-05-27,H30202,软件指数,80.15,韭圈儿
2019-05-28,H30202,软件指数,80.07,韭圈儿
2019-05-29,H30202,软件指数,79.45,韭圈儿
2019-05-30,H30202,软件指数,77.9,韭圈儿
2019-05-31,H30202,软件指数,77.77,韭圈儿
2019-06-03,H30202,软件指数,77.22,韭圈儿
2019-06-04,H30202,软件指数,76.09,韭圈儿
2019-06-05,H30202,软件指数,76.44,韭圈儿
2019-06-06,H30202,软件指数,75.29,韭圈儿
2019-06-10,H30202,软件指数,75.7,韭圈儿
2019-06-11,H30202,软件指数,79.01,韭圈儿
2019-06-12,H30202,软件指数,78.12,韭圈儿
2019-06-13,H30202,软件指数,79.45,韭圈儿
2019-06-14,H30202,软件指数,77.48,韭圈儿
2019-06-17,H30202,软件指数,74.59,韭圈儿
2019-06-18,H30202,软件指数,75.71,韭圈儿
2019-06-19,H30202,软件指数,77.13,韭圈儿
2019-06-20,H30202,软件指数,79.43,韭圈儿
2019-06-21,H30202,软件指数,82.45,韭圈儿
2019-06-24,H30202,软件指数,82.67,韭圈儿
2019-06-25,H30202,软件指数,81.5,韭圈儿
2019-06-26,H30202,软件指数,81.04,韭圈儿
2019-06-27,H30202,软件指数,82.15,韭圈儿
2019-06-28,H30202,软件指数,81.43,韭圈儿
2019-07-01,H30202,软件指数,84.85,韭圈儿
2019-07-02,H30202,软件指数,83.84,韭圈儿
2019-07-03,H30202,软件指数,82.15,韭圈儿
2019-07-04,H30202,软件指数,81.58,韭圈儿
2019-07-05,H30202,软件指数,81.98,韭圈儿
2019-07-08,H30202,软件指数,78.95,韭圈儿
2019-07-09,H30202,软件指数,79.06,韭圈儿
2019-07-10,H30202,软件指数,78.65,韭圈儿
2019-07-11,H30202,软件指数,78.23,韭圈儿
2019-07-12,H30202,软件指数,78.23,韭圈儿
2019-07-15,H30202,软件指数,81.36,韭圈儿
2019-07-16,H30202,软件指数,80.97,韭圈儿
2019-07-17,H30202,软件指数,80.74,韭圈儿
2019-07-18,H30202,软件指数,79.15,韭圈儿
2019-07-19,H30202,软件指数,79.74,韭圈儿
2019-07-22,H30202,软件指数,78.45,韭圈儿
2019-07-23,H30202,软件指数,80.18,韭圈儿
2019-07-24,H30202,软件指数,81.58,韭圈儿
2019-07-25,H30202,软件指数,82.0,韭圈儿
2019-07-26,H30202,软件指数,81.49,韭圈儿
2019-07-29,H30202,软件指数,81.41,韭圈儿
2019-07-30,H30202,软件指数,81.53,韭圈儿
2019-07-31,H30202,软件指数,81.69,韭圈儿
2019-08-01,H30202,软件指数,81.13,韭圈儿
2019-08-02,H30202,软件指数,79.96,韭圈儿
2019-08-05,H30202,软件指数,78.61,韭圈儿
2019-08-06,H30202,软件指数,76.97,韭圈儿
2019-08-07,H30202,软件指数,75.9,韭圈儿
2019-08-08,H30202,软件指数,76.67,韭圈儿
2019-08-09,H30202,软件指数,75.89,韭圈儿
2019-08-12,H30202,软件指数,77.95,韭圈儿
2019-08-13,H30202,软件指数,76.68,韭圈儿
2019-08-14,H30202,软件指数,78.29,韭圈儿
2019-08-15,H30202,软件指数,80.67,韭圈儿
2019-08-16,H30202,软件指数,81.26,韭圈儿
2019-08-19,H30202,软件指数,83.75,韭圈儿
2019-08-20,H30202,软件指数,81.85,韭圈儿
2019-08-21,H30202,软件指数,81.97,韭圈儿
2019-08-22,H30202,软件指数,81.77,韭圈儿
2019-08-23,H30202,软件指数,81.62,韭圈儿
2019-08-26,H30202,软件指数,81.42,韭圈儿
2019-08-27,H30202,软件指数,84.2,韭圈儿
2019-08-28,H30202,软件指数,84.18,韭圈儿
2019-08-29,H30202,软件指数,86.03,韭圈儿
2019-08-30,H30202,软件指数,79.77,韭圈儿
2019-09-02,H30202,软件指数,83.47,韭圈儿
2019-09-03,H30202,软件指数,84.3,韭圈儿
2019-09-04,H30202,软件指数,85.56,韭圈儿
2019-09-05,H30202,软件指数,87.96,韭圈儿
2019-09-06,H30202,软件指数,88.42,韭圈儿
2019-09-09,H30202,软件指数,92.32,韭圈儿
2019-09-10,H30202,软件指数,91.52,韭圈儿
2019-09-11,H30202,软件指数,89.82,韭圈儿
2019-09-12,H30202,软件指数,90.34,韭圈儿
2019-09-16,H30202,软件指数,90.66,韭圈儿
2019-09-17,H30202,软件指数,88.37,韭圈儿
2019-09-18,H30202,软件指数,87.68,韭圈儿
2019-09-19,H30202,软件指数,89.41,韭圈儿
2019-09-20,H30202,软件指数,89.33,韭圈儿
2019-09-23,H30202,软件指数,88.82,韭圈儿
2019-09-24,H30202,软件指数,89.78,韭圈儿
2019-09-25,H30202,软件指数,87.34,韭圈儿
2019-09-26,H30202,软件指数,83.57,韭圈儿
2019-09-27,H30202,软件指数,84.28,韭圈儿
2019-09-30,H30202,软件指数,83.05,韭圈儿
2019-10-08,H30202,软件指数,82.09,韭圈儿
2019-10-09,H30202,软件指数,82.81,韭圈儿
2019-10-10,H30202,软件指数,85.06,韭圈儿
2019-10-11,H30202,软件指数,85.0,韭圈儿
2019-10-14,H30202,软件指数,86.37,韭圈儿
2019-10-15,H30202,软件指数,83.88,韭圈儿
2019-10-16,H30202,软件指数,84.39,韭圈儿
2019-10-17,H30202,软件指数,84.55,韭圈儿
2019-10-18,H30202,软件指数,80.48,韭圈儿
2019-10-21,H30202,软件指数,80.16,韭圈儿
2019-10-22,H30202,软件指数,81.75,韭圈儿
2019-10-23,H30202,软件指数,80.6,韭圈儿
2019-10-24,H30202,软件指数,81.55,韭圈儿
2019-10-25,H30202,软件指数,79.98,韭圈儿
2019-10-28,H30202,软件指数,82.99,韭圈儿
2019-10-29,H30202,软件指数,79.61,韭圈儿
2019-10-30,H30202,软件指数,78.48,韭圈儿
2019-10-31,H30202,软件指数,78.54,韭圈儿
2019-11-01,H30202,软件指数,79.26,韭圈儿
2019-11-04,H30202,软件指数,80.6,韭圈儿
2019-11-05,H30202,软件指数,81.06,韭圈儿
2019-11-06,H30202,软件指数,79.67,韭圈儿
2019-11-07,H30202,软件指数,80.35,韭圈儿
2019-11-08,H30202,软件指数,80.61,韭圈儿
2019-11-11,H30202,软件指数,78.76,韭圈儿
2019-11-12,H30202,软件指数,78.6,韭圈儿
2019-11-13,H30202,软件指数,78.52,韭圈儿
2019-11-14,H30202,软件指数,79.76,韭圈儿
2019-11-15,H30202,软件指数,79.23,韭圈儿
2019-11-18,H30202,软件指数,79.42,韭圈儿
2019-11-19,H30202,软件指数,80.85,韭圈儿
2019-11-20,H30202,软件指数,81.13,韭圈儿
2019-11-21,H30202,软件指数,80.82,韭圈儿
2019-11-22,H30202,软件指数,79.41,韭圈儿
2019-11-25,H30202,软件指数,77.14,韭圈儿
2019-11-26,H30202,软件指数,77.61,韭圈儿
2019-11-27,H30202,软件指数,77.27,韭圈儿
2019-11-28,H30202,软件指数,76.95,韭圈儿
2019-11-29,H30202,软件指数,77.17,韭圈儿
2019-12-02,H30202,软件指数,77.47,韭圈儿
2019-12-03,H30202,软件指数,77.8,韭圈儿
2019-12-04,H30202,软件指数,77.72,韭圈儿
2019-12-05,H30202,软件指数,79.22,韭圈儿
2019-12-06,H30202,软件指数,79.65,韭圈儿
2019-12-09,H30202,软件指数,80.53,韭圈儿
2019-12-10,H30202,软件指数,81.34,韭圈儿
2019-12-11,H30202,软件指数,81.01,韭圈儿
2019-12-12,H30202,软件指数,80.74,韭圈儿
2019-12-13,H30202,软件指数,82.85,韭圈儿
2019-12-16,H30202,软件指数,84.59,韭圈儿
2019-12-17,H30202,软件指数,84.73,韭圈儿
2019-12-18,H30202,软件指数,84.38,韭圈儿
2019-12-19,H30202,软件指数,84.51,韭圈儿
2019-12-20,H30202,软件指数,82.52,韭圈儿
2019-12-23,H30202,软件指数,79.88,韭圈儿
2019-12-24,H30202,软件指数,80.96,韭圈儿
2019-12-25,H30202,软件指数,81.79,韭圈儿
2019-12-26,H30202,软件指数,82.48,韭圈儿
2019-12-27,H30202,软件指数,80.5,韭圈儿
2019-12-30,H30202,软件指数,81.19,韭圈儿
2019-12-31,H30202,软件指数,81.31,韭圈儿
2020-01-02,H30202,软件指数,83.64,韭圈儿
2020-01-03,H30202,软件指数,83.56,韭圈儿
2020-01-06,H30202,软件指数,84.95,韭圈儿
2020-01-07,H30202,软件指数,86.76,韭圈儿
2020-01-08,H30202,软件指数,85.25,韭圈儿
2020-01-09,H30202,软件指数,87.74,韭圈儿
2020-01-10,H30202,软件指数,87.32,韭圈儿
2020-01-13,H30202,软件指数,88.97,韭圈儿
2020-01-14,H30202,软件指数,87.78,韭圈儿
2020-01-15,H30202,软件指数,88.74,韭圈儿
2020-01-16,H30202,软件指数,89.48,韭圈儿
2020-01-17,H30202,软件指数,90.11,韭圈儿
2020-01-20,H30202,软件指数,91.53,韭圈儿
2020-01-21,H30202,软件指数,90.14,韭圈儿
2020-01-22,H30202,软件指数,91.77,韭圈儿
2020-01-23,H30202,软件指数,88.1,韭圈儿
2020-02-03,H30202,软件指数,80.14,韭圈儿
2020-02-04,H30202,软件指数,82.27,韭圈儿
2020-02-05,H30202,软件指数,85.3,韭圈儿
2020-02-06,H30202,软件指数,90.05,韭圈儿
2020-02-07,H30202,软件指数,93.28,韭圈儿
2020-02-10,H30202,软件指数,93.53,韭圈儿
2020-02-11,H30202,软件指数,92.32,韭圈儿
2020-02-12,H30202,软件指数,97.28,韭圈儿
2020-02-13,H30202,软件指数,95.79,韭圈儿
2020-02-14,H30202,软件指数,95.86,韭圈儿
2020-02-17,H30202,软件指数,100.16,韭圈儿
2020-02-18,H30202,软件指数,102.22,韭圈儿
2020-02-19,H30202,软件指数,99.87,韭圈儿
2020-02-20,H30202,软件指数,102.69,韭圈儿
2020-02-21,H30202,软件指数,106.93,韭圈儿
2020-02-24,H30202,软件指数,110.32,韭圈儿
2020-02-25,H30202,软件指数,108.93,韭圈儿
2020-02-26,H30202,软件指数,102.45,韭圈儿
2020-02-27,H30202,软件指数,104.44,韭圈儿
2020-02-28,H30202,软件指数,98.35,韭圈儿
2020-03-02,H30202,软件指数,174.74,韭圈儿
2020-03-03,H30202,软件指数,181.21,韭圈儿
2020-03-04,H30202,软件指数,179.77,韭圈儿
2020-03-05,H30202,软件指数,176.45,韭圈儿
2020-03-06,H30202,软件指数,173.58,韭圈儿
2020-03-09,H30202,软件指数,162.7,韭圈儿
2020-03-10,H30202,软件指数,170.31,韭圈儿
2020-03-11,H30202,软件指数,165.04,韭圈儿
2020-03-12,H30202,软件指数,162.23,韭圈儿
2020-03-13,H30202,软件指数,163.41,韭圈儿
2020-03-16,H30202,软件指数,152.99,韭圈儿
2020-03-17,H30202,软件指数,156.86,韭圈儿
2020-03-18,H30202,软件指数,154.21,韭圈儿
2020-03-19,H30202,软件指数,158.08,韭圈儿
2020-03-20,H30202,软件指数,158.1,韭圈儿
2020-03-23,H30202,软件指数,149.57,韭圈儿
2020-03-24,H30202,软件指数,152.25,韭圈儿
2020-03-25,H30202,软件指数,155.58,韭圈儿
2020-03-26,H30202,软件指数,155.06,韭圈儿
2020-03-27,H30202,软件指数,152.01,韭圈儿
2020-03-30,H30202,软件指数,139.27,韭圈儿
2020-03-31,H30202,软件指数,138.78,韭圈儿
2020-04-01,H30202,软件指数,138.92,韭圈儿
2020-04-02,H30202,软件指数,144.78,韭圈儿
2020-04-03,H30202,软件指数,142.17,韭圈儿
2020-04-07,H30202,软件指数,147.41,韭圈儿
2020-04-08,H30202,软件指数,147.1,韭圈儿
2020-04-09,H30202,软件指数,150.82,韭圈儿
2020-04-10,H30202,软件指数,146.28,韭圈儿
2020-04-13,H30202,软件指数,142.79,韭圈儿
2020-04-14,H30202,软件指数,147.2,韭圈儿
2020-04-15,H30202,软件指数,147.13,韭圈儿
2020-04-16,H30202,软件指数,150.1,韭圈儿
2020-04-17,H30202,软件指数,150.8,韭圈儿
2020-04-20,H30202,软件指数,156.98,韭圈儿
2020-04-21,H30202,软件指数,158.69,韭圈儿
2020-04-22,H30202,软件指数,159.43,韭圈儿
2020-04-23,H30202,软件指数,157.34,韭圈儿
2020-04-24,H30202,软件指数,156.47,韭圈儿
2020-04-27,H30202,软件指数,151.63,韭圈儿
2020-04-28,H30202,软件指数,168.45,韭圈儿
2020-04-29,H30202,软件指数,173.75,韭圈儿
2020-04-30,H30202,软件指数,221.61,韭圈儿
2020-05-06,H30202,软件指数,226.15,韭圈儿
2020-05-07,H30202,软件指数,224.58,韭圈儿
2020-05-08,H30202,软件指数,227.5,韭圈儿
2020-05-11,H30202,软件指数,225.64,韭圈儿
2020-05-12,H30202,软件指数,226.15,韭圈儿
2020-05-13,H30202,软件指数,226.34,韭圈儿
2020-05-14,H30202,软件指数,224.71,韭圈儿
2020-05-15,H30202,软件指数,226.47,韭圈儿
2020-05-18,H30202,软件指数,224.6,韭圈儿
2020-05-19,H30202,软件指数,229.24,韭圈儿
2020-05-20,H30202,软件指数,223.95,韭圈儿
2020-05-21,H30202,软件指数,220.43,韭圈儿
2020-05-22,H30202,软件指数,215.0,韭圈儿
2020-05-25,H30202,软件指数,212.99,韭圈儿
2020-05-26,H30202,软件指数,218.55,韭圈儿
2020-05-27,H30202,软件指数,212.95,韭圈儿
2020-05-28,H30202,软件指数,213.64,韭圈儿
2020-05-29,H30202,软件指数,215.75,韭圈儿
2020-06-01,H30202,软件指数,224.03,韭圈儿
2020-06-02,H30202,软件指数,221.7,韭圈儿
2020-06-03,H30202,软件指数,221.18,韭圈儿
2020-06-04,H30202,软件指数,219.87,韭圈儿
2020-06-05,H30202,软件指数,220.99,韭圈儿
2020-06-08,H30202,软件指数,219.6,韭圈儿
2020-06-09,H30202,软件指数,222.25,韭圈儿
2020-06-10,H30202,软件指数,224.29,韭圈儿
2020-06-11,H30202,软件指数,226.28,韭圈儿
2020-06-12,H30202,软件指数,225.22,韭圈儿
2020-06-15,H30202,软件指数,132.13,韭圈儿
2020-06-16,H30202,软件指数,134.59,韭圈儿
2020-06-17,H30202,软件指数,135.35,韭圈儿
2020-06-18,H30202,软件指数,136.58,韭圈儿
2020-06-19,H30202,软件指数,137.51,韭圈儿
2020-06-22,H30202,软件指数,139.55,韭圈儿
2020-06-23,H30202,软件指数,143.98,韭圈儿
2020-06-24,H30202,软件指数,144.62,韭圈儿
2020-06-29,H30202,软件指数,143.53,韭圈儿
2020-06-30,H30202,软件指数,148.01,韭圈儿
2020-07-01,H30202,软件指数,148.85,韭圈儿
2020-07-02,H30202,软件指数,148.25,韭圈儿
2020-07-03,H30202,软件指数,149.72,韭圈儿
2020-07-06,H30202,软件指数,155.61,韭圈儿
2020-07-07,H30202,软件指数,161.45,韭圈儿
2020-07-08,H30202,软件指数,166.57,韭圈儿
2020-07-09,H30202,软件指数,172.73,韭圈儿
2020-07-10,H30202,软件指数,172.58,韭圈儿
2020-07-13,H30202,软件指数,175.47,韭圈儿
2020-07-14,H30202,软件指数,171.19,韭圈儿
2020-07-15,H30202,软件指数,168.41,韭圈儿
2020-07-16,H30202,软件指数,158.47,韭圈儿
2020-07-17,H30202,软件指数,157.44,韭圈儿
2020-07-20,H30202,软件指数,159.25,韭圈儿
2020-07-21,H30202,软件指数,161.12,韭圈儿
2020-07-22,H30202,软件指数,164.12,韭圈儿
2020-07-23,H30202,软件指数,162.22,韭圈儿
2020-07-24,H30202,软件指数,153.46,韭圈儿
2020-07-27,H30202,软件指数,153.38,韭圈儿
2020-07-28,H30202,软件指数,153.83,韭圈儿
2020-07-29,H30202,软件指数,159.38,韭圈儿
2020-07-30,H30202,软件指数,156.65,韭圈儿
2020-07-31,H30202,软件指数,160.94,韭圈儿
2020-08-03,H30202,软件指数,166.27,韭圈儿
2020-08-04,H30202,软件指数,162.98,韭圈儿
2020-08-05,H30202,软件指数,165.79,韭圈儿
2020-08-06,H30202,软件指数,164.94,韭圈儿
2020-08-07,H30202,软件指数,161.4,韭圈儿
2020-08-10,H30202,软件指数,161.02,韭圈儿
2020-08-11,H30202,软件指数,154.37,韭圈儿
2020-08-12,H30202,软件指数,153.1,韭圈儿
2020-08-13,H30202,软件指数,152.6,韭圈儿
2020-08-14,H30202,软件指数,151.85,韭圈儿
2020-08-17,H30202,软件指数,153.2,韭圈儿
2020-08-18,H30202,软件指数,151.88,韭圈儿
2020-08-19,H30202,软件指数,147.42,韭圈儿
2020-08-20,H30202,软件指数,142.93,韭圈儿
2020-08-21,H30202,软件指数,143.6,韭圈儿
2020-08-24,H30202,软件指数,141.9,韭圈儿
2020-08-25,H30202,软件指数,141.48,韭圈儿
2020-08-26,H30202,软件指数,137.65,韭圈儿
2020-08-27,H30202,软件指数,153.8,韭圈儿
2020-08-28,H30202,软件指数,158.08,韭圈儿
2020-08-31,H30202,软件指数,158.56,韭圈儿
2020-09-01,H30202,软件指数,159.32,韭圈儿
2020-09-02,H30202,软件指数,161.67,韭圈儿
2020-09-03,H30202,软件指数,160.02,韭圈儿
2020-09-04,H30202,软件指数,159.46,韭圈儿
2020-09-07,H30202,软件指数,156.44,韭圈儿
2020-09-08,H30202,软件指数,156.44,韭圈儿
2020-09-09,H30202,软件指数,150.03,韭圈儿
2020-09-10,H30202,软件指数,146.4,韭圈儿
2020-09-11,H30202,软件指数,149.61,韭圈儿
2020-09-14,H30202,软件指数,152.05,韭圈儿
2020-09-15,H30202,软件指数,152.51,韭圈儿
2020-09-16,H30202,软件指数,151.05,韭圈儿
2020-09-17,H30202,软件指数,150.8,韭圈儿
2020-09-18,H30202,软件指数,153.65,韭圈儿
2020-09-21,H30202,软件指数,152.03,韭圈儿
2020-09-22,H30202,软件指数,150.39,韭圈儿
2020-09-23,H30202,软件指数,151.37,韭圈儿
2020-09-24,H30202,软件指数,147.24,韭圈儿
2020-09-25,H30202,软件指数,147.58,韭圈儿
2020-09-28,H30202,软件指数,146.1,韭圈儿
2020-09-29,H30202,软件指数,149.36,韭圈儿
2020-09-30,H30202,软件指数,148.79,韭圈儿
2020-10-09,H30202,软件指数,154.61,韭圈儿
2020-10-12,H30202,软件指数,160.54,韭圈儿
2020-10-13,H30202,软件指数,161.79,韭圈儿
2020-10-14,H30202,软件指数,158.87,韭圈儿
2020-10-15,H30202,软件指数,158.33,韭圈儿
2020-10-16,H30202,软件指数,156.76,韭圈儿
2020-10-19,H30202,软件指数,154.7,韭圈儿
2020-10-20,H30202,软件指数,156.29,韭圈儿
2020-10-21,H30202,软件指数,152.91,韭圈儿
2020-10-22,H30202,软件指数,152.22,韭圈儿
2020-10-23,H30202,软件指数,145.32,韭圈儿
2020-10-26,H30202,软件指数,145.34,韭圈儿
