日期,指数代码,指数名称,标签,市盈率,数据源
2025-06-13,980018,卫星通信,,28.9399,国证指数
2025-06-16,980018,卫星通信,,28.9399,国证指数
2025-06-17,980018,卫星通信,,31.8902,国证指数
2025-06-18,980018,卫星通信,,31.8706,国证指数
2025-06-19,980018,卫星通信,,32.0676,国证指数
2025-06-20,980018,卫星通信,,31.9081,国证指数
2025-06-23,980018,卫星通信,,31.7877,国证指数
2025-06-24,980018,卫星通信,,31.8888,国证指数
2025-06-25,980018,卫星通信,,32.3598,国证指数
2025-06-26,980018,卫星通信,,32.6582,国证指数
2025-06-27,980018,卫星通信,,32.471,国证指数
2025-06-30,980018,卫星通信,,32.5456,国证指数
2025-07-01,980018,卫星通信,,32.9618,国证指数
2025-07-02,980018,卫星通信,,32.8593,国证指数
2025-07-03,980018,卫星通信,,32.5009,国证指数
2025-07-04,980018,卫星通信,,32.7134,国证指数
2025-07-07,980018,卫星通信,,32.4045,国证指数
2025-07-08,980018,卫星通信,,32.2068,国证指数
2025-07-09,980018,卫星通信,,32.476,国证指数
2025-07-10,980018,卫星通信,,32.4423,国证指数
2025-07-11,980018,卫星通信,,32.4087,国证指数
2025-07-14,980018,卫星通信,,32.1415,国证指数
2025-07-15,980018,卫星通信,,32.2449,国证指数
2025-07-16,980018,卫星通信,,32.3376,国证指数
2025-07-17,980018,卫星通信,,32.2786,国证指数
2025-07-18,980018,卫星通信,,32.5242,国证指数
2025-07-21,980018,卫星通信,,32.5123,国证指数
2025-07-22,980018,卫星通信,,32.4697,国证指数
2025-07-23,980018,卫星通信,,32.3987,国证指数
2025-07-24,980018,卫星通信,,32.354,国证指数
2025-07-25,980018,卫星通信,,32.53,国证指数
2025-07-28,980018,卫星通信,,32.53,国证指数
2025-07-29,980018,卫星通信,,32.3403,国证指数
2025-07-30,980018,卫星通信,,32.6936,国证指数
2025-07-31,980018,卫星通信,,32.7072,国证指数
2025-08-01,980018,卫星通信,,32.5507,国证指数
2025-08-04,980018,卫星通信,,32.3868,国证指数
2025-08-05,980018,卫星通信,,32.7328,国证指数
2025-08-06,980018,卫星通信,,33.0495,国证指数
2025-08-07,980018,卫星通信,,33.2077,国证指数
2025-08-08,980018,卫星通信,,33.121,国证指数
2025-08-11,980018,卫星通信,,33.1845,国证指数
2025-08-12,980018,卫星通信,,33.4173,国证指数
2025-08-13,980018,卫星通信,,33.3986,国证指数
2025-08-14,980018,卫星通信,,33.7254,国证指数
2025-08-15,980018,卫星通信,,33.3917,国证指数
2025-08-18,980018,卫星通信,,33.5856,国证指数
2025-08-19,980018,卫星通信,,34.4476,国证指数
2025-08-20,980018,卫星通信,,34.2667,国证指数
2025-08-21,980018,卫星通信,,34.6978,国证指数
2025-08-22,980018,卫星通信,,34.9993,国证指数
2025-08-25,980018,卫星通信,,35.9794,国证指数
2025-08-26,980018,卫星通信,,36.6468,国证指数
2025-08-27,980018,卫星通信,,36.5195,国证指数
2025-08-28,980018,卫星通信,,36.0477,国证指数
2025-08-29,980018,卫星通信,,37.4546,国证指数
2025-09-01,980018,卫星通信,,37.3707,国证指数
2025-09-02,980018,卫星通信,,33.7064,国证指数
2025-09-03,980018,卫星通信,,32.736,国证指数
2025-09-04,980018,卫星通信,,32.1682,国证指数
2025-09-05,980018,卫星通信,,30.8377,国证指数
2025-09-08,980018,卫星通信,,31.071,国证指数
2025-09-09,980018,卫星通信,,31.3624,国证指数
2025-09-10,980018,卫星通信,,30.7647,国证指数
2025-09-11,980018,卫星通信,,31.0606,国证指数
2025-09-12,980018,卫星通信,,31.8777,国证指数
2025-09-15,980018,卫星通信,,31.6766,国证指数
2025-09-16,980018,卫星通信,,31.3249,国证指数
2025-09-17,980018,卫星通信,,31.4803,国证指数
2025-09-18,980018,卫星通信,,31.4963,国证指数
2025-09-19,980018,卫星通信,,31.2263,国证指数
2025-09-22,980018,卫星通信,,31.1648,国证指数
2025-09-23,980018,卫星通信,,31.4942,国证指数
2025-09-24,980018,卫星通信,,31.0577,国证指数
2025-09-25,980018,卫星通信,,31.3161,国证指数
2025-09-26,980018,卫星通信,,31.5599,国证指数
2025-09-29,980018,卫星通信,,31.0648,国证指数
2025-09-30,980018,卫星通信,,31.1734,国证指数
2025-10-09,980018,卫星通信,,31.3887,国证指数
2025-10-10,980018,卫星通信,,32.1905,国证指数
2025-10-13,980018,卫星通信,,31.8996,国证指数
2025-10-14,980018,卫星通信,,32.2163,国证指数
2025-10-15,980018,卫星通信,,31.493,国证指数
2025-10-16,980018,卫星通信,,31.7101,国证指数
2025-10-17,980018,卫星通信,,31.8465,国证指数
2025-10-20,980018,卫星通信,,30.9917,国证指数
2025-10-21,980018,卫星通信,,31.0755,国证指数
2025-10-22,980018,卫星通信,,31.5095,国证指数
2025-10-23,980018,卫星通信,,31.2555,国证指数
2025-10-24,980018,卫星通信,,31.0378,国证指数
