日期,指数代码,指数名称,标签,市盈率,数据源
2019-03-20,931139,CS消费50,行业，消费,23.55,韭圈儿
2019-03-21,931139,CS消费50,行业，消费,23.42,韭圈儿
2019-03-22,931139,CS消费50,行业，消费,23.52,韭圈儿
2019-03-25,931139,CS消费50,行业，消费,22.96,韭圈儿
2019-03-26,931139,CS消费50,行业，消费,22.94,韭圈儿
2019-03-27,931139,CS消费50,行业，消费,23.51,韭圈儿
2019-03-28,931139,CS消费50,行业，消费,23.6,韭圈儿
2019-03-29,931139,CS消费50,行业，消费,24.22,韭圈儿
2019-04-01,931139,CS消费50,行业，消费,24.81,韭圈儿
2019-04-02,931139,CS消费50,行业，消费,24.55,韭圈儿
2019-04-03,931139,CS消费50,行业，消费,24.52,韭圈儿
2019-04-04,931139,CS消费50,行业，消费,24.93,韭圈儿
2019-04-08,931139,CS消费50,行业，消费,25.08,韭圈儿
2019-04-09,931139,CS消费50,行业，消费,25.6,韭圈儿
2019-04-10,931139,CS消费50,行业，消费,26.18,韭圈儿
2019-04-11,931139,CS消费50,行业，消费,25.36,韭圈儿
2019-04-12,931139,CS消费50,行业，消费,25.16,韭圈儿
2019-04-15,931139,CS消费50,行业，消费,25.11,韭圈儿
2019-04-16,931139,CS消费50,行业，消费,25.71,韭圈儿
2019-04-17,931139,CS消费50,行业，消费,25.93,韭圈儿
2019-04-18,931139,CS消费50,行业，消费,25.97,韭圈儿
2019-04-19,931139,CS消费50,行业，消费,26.3,韭圈儿
2019-04-22,931139,CS消费50,行业，消费,25.91,韭圈儿
2019-04-23,931139,CS消费50,行业，消费,26.13,韭圈儿
2019-04-24,931139,CS消费50,行业，消费,26.08,韭圈儿
2019-04-25,931139,CS消费50,行业，消费,25.47,韭圈儿
2019-04-26,931139,CS消费50,行业，消费,24.97,韭圈儿
2019-04-29,931139,CS消费50,行业，消费,25.32,韭圈儿
2019-04-30,931139,CS消费50,行业，消费,25.14,韭圈儿
2019-05-06,931139,CS消费50,行业，消费,23.58,韭圈儿
2019-05-07,931139,CS消费50,行业，消费,23.98,韭圈儿
2019-05-08,931139,CS消费50,行业，消费,23.6,韭圈儿
2019-05-09,931139,CS消费50,行业，消费,23.08,韭圈儿
2019-05-10,931139,CS消费50,行业，消费,24.13,韭圈儿
2019-05-13,931139,CS消费50,行业，消费,24.0,韭圈儿
2019-05-14,931139,CS消费50,行业，消费,23.77,韭圈儿
2019-05-15,931139,CS消费50,行业，消费,24.76,韭圈儿
2019-05-16,931139,CS消费50,行业，消费,24.9,韭圈儿
2019-05-17,931139,CS消费50,行业，消费,24.32,韭圈儿
2019-05-20,931139,CS消费50,行业，消费,23.88,韭圈儿
2019-05-21,931139,CS消费50,行业，消费,24.16,韭圈儿
2019-05-22,931139,CS消费50,行业，消费,24.08,韭圈儿
2019-05-23,931139,CS消费50,行业，消费,23.45,韭圈儿
2019-05-24,931139,CS消费50,行业，消费,23.66,韭圈儿
2019-05-27,931139,CS消费50,行业，消费,23.84,韭圈儿
2019-05-28,931139,CS消费50,行业，消费,24.24,韭圈儿
2019-05-29,931139,CS消费50,行业，消费,24.31,韭圈儿
2019-05-30,931139,CS消费50,行业，消费,24.18,韭圈儿
2019-05-31,931139,CS消费50,行业，消费,24.02,韭圈儿
2019-06-03,931139,CS消费50,行业，消费,24.09,韭圈儿
2019-06-04,931139,CS消费50,行业，消费,23.68,韭圈儿
2019-06-05,931139,CS消费50,行业，消费,23.67,韭圈儿
2019-06-06,931139,CS消费50,行业，消费,23.37,韭圈儿
2019-06-10,931139,CS消费50,行业，消费,23.76,韭圈儿
2019-06-11,931139,CS消费50,行业，消费,24.72,韭圈儿
2019-06-12,931139,CS消费50,行业，消费,24.52,韭圈儿
2019-06-13,931139,CS消费50,行业，消费,24.41,韭圈儿
2019-06-14,931139,CS消费50,行业，消费,24.3,韭圈儿
2019-06-17,931139,CS消费50,行业，消费,22.21,韭圈儿
2019-06-18,931139,CS消费50,行业，消费,22.29,韭圈儿
2019-06-19,931139,CS消费50,行业，消费,22.6,韭圈儿
2019-06-20,931139,CS消费50,行业，消费,23.46,韭圈儿
2019-06-21,931139,CS消费50,行业，消费,23.4,韭圈儿
2019-06-24,931139,CS消费50,行业，消费,23.61,韭圈儿
2019-06-25,931139,CS消费50,行业，消费,23.5,韭圈儿
2019-06-26,931139,CS消费50,行业，消费,23.46,韭圈儿
2019-06-27,931139,CS消费50,行业，消费,23.78,韭圈儿
2019-06-28,931139,CS消费50,行业，消费,23.73,韭圈儿
2019-07-01,931139,CS消费50,行业，消费,24.73,韭圈儿
2019-07-02,931139,CS消费50,行业，消费,24.79,韭圈儿
2019-07-03,931139,CS消费50,行业，消费,24.21,韭圈儿
2019-07-04,931139,CS消费50,行业，消费,23.91,韭圈儿
2019-07-05,931139,CS消费50,行业，消费,24.41,韭圈儿
2019-07-08,931139,CS消费50,行业，消费,23.97,韭圈儿
2019-07-09,931139,CS消费50,行业，消费,23.88,韭圈儿
2019-07-10,931139,CS消费50,行业，消费,23.95,韭圈儿
2019-07-11,931139,CS消费50,行业，消费,23.85,韭圈儿
2019-07-12,931139,CS消费50,行业，消费,24.02,韭圈儿
2019-07-15,931139,CS消费50,行业，消费,23.97,韭圈儿
2019-07-16,931139,CS消费50,行业，消费,23.65,韭圈儿
2019-07-17,931139,CS消费50,行业，消费,23.54,韭圈儿
2019-07-18,931139,CS消费50,行业，消费,23.12,韭圈儿
2019-07-19,931139,CS消费50,行业，消费,23.29,韭圈儿
