日期,指数代码,指数名称,市盈率,数据源
2014-12-11,FCHI,法国CAC40,25.25,韭圈儿
2014-12-12,FCHI,法国CAC40,24.55,韭圈儿
2014-12-15,FCHI,法国CAC40,23.93,韭圈儿
2014-12-16,FCHI,法国CAC40,24.45,韭圈儿
2014-12-17,FCHI,法国CAC40,24.45,韭圈儿
2014-12-18,FCHI,法国CAC40,25.27,韭圈儿
2014-12-19,FCHI,法国CAC40,25.23,韭圈儿
2014-12-22,FCHI,法国CAC40,25.37,韭圈儿
2014-12-23,FCHI,法国CAC40,25.73,韭圈儿
2014-12-24,FCHI,法国CAC40,25.62,韭圈儿
2014-12-29,FCHI,法国CAC40,25.75,韭圈儿
2014-12-30,FCHI,法国CAC40,25.32,韭圈儿
2014-12-31,FCHI,法国CAC40,21.74,韭圈儿
2015-01-05,FCHI,法国CAC40,20.92,韭圈儿
2015-01-06,FCHI,法国CAC40,20.78,韭圈儿
2015-01-07,FCHI,法国CAC40,20.92,韭圈儿
2015-01-08,FCHI,法国CAC40,21.68,韭圈儿
2015-01-09,FCHI,法国CAC40,21.26,韭圈儿
2015-01-12,FCHI,法国CAC40,21.51,韭圈儿
2015-01-13,FCHI,法国CAC40,21.83,韭圈儿
2015-01-14,FCHI,法国CAC40,21.49,韭圈儿
2015-01-15,FCHI,法国CAC40,22.0,韭圈儿
2015-01-16,FCHI,法国CAC40,22.28,韭圈儿
2015-01-19,FCHI,法国CAC40,22.36,韭圈儿
2015-01-20,FCHI,法国CAC40,22.62,韭圈儿
2015-01-21,FCHI,法国CAC40,22.82,韭圈儿
2015-01-22,FCHI,法国CAC40,23.16,韭圈儿
2015-01-23,FCHI,法国CAC40,23.61,韭圈儿
2015-01-26,FCHI,法国CAC40,23.79,韭圈儿
2015-01-27,FCHI,法国CAC40,23.53,韭圈儿
2015-01-28,FCHI,法国CAC40,23.46,韭圈儿
2015-01-29,FCHI,法国CAC40,23.56,韭圈儿
2015-01-30,FCHI,法国CAC40,23.43,韭圈儿
2015-02-02,FCHI,法国CAC40,23.55,韭圈儿
2015-02-03,FCHI,法国CAC40,23.8,韭圈儿
2015-02-04,FCHI,法国CAC40,23.89,韭圈儿
2015-02-05,FCHI,法国CAC40,23.93,韭圈儿
2015-02-06,FCHI,法国CAC40,23.87,韭圈儿
2015-02-09,FCHI,法国CAC40,23.66,韭圈儿
2015-02-10,FCHI,法国CAC40,23.89,韭圈儿
2015-02-11,FCHI,法国CAC40,23.81,韭圈儿
2015-02-12,FCHI,法国CAC40,24.05,韭圈儿
2015-02-13,FCHI,法国CAC40,24.22,韭圈儿
2015-02-16,FCHI,法国CAC40,24.18,韭圈儿
2015-02-17,FCHI,法国CAC40,24.19,韭圈儿
2015-02-25,FCHI,法国CAC40,24.84,韭圈儿
2015-02-26,FCHI,法国CAC40,24.99,韭圈儿
2015-02-27,FCHI,法国CAC40,25.19,韭圈儿
2015-03-02,FCHI,法国CAC40,25.02,韭圈儿
2015-03-03,FCHI,法国CAC40,24.77,韭圈儿
2015-03-04,FCHI,法国CAC40,25.02,韭圈儿
2015-03-05,FCHI,法国CAC40,25.25,韭圈儿
2015-03-06,FCHI,法国CAC40,25.26,韭圈儿
2015-03-09,FCHI,法国CAC40,25.12,韭圈儿
2015-03-10,FCHI,法国CAC40,24.84,韭圈儿
2015-03-11,FCHI,法国CAC40,25.43,韭圈儿
2015-03-12,FCHI,法国CAC40,25.38,韭圈儿
2015-03-13,FCHI,法国CAC40,25.49,韭圈儿
2015-03-16,FCHI,法国CAC40,25.75,韭圈儿
2015-03-17,FCHI,法国CAC40,25.59,韭圈儿
2015-03-18,FCHI,法国CAC40,25.61,韭圈儿
2015-03-19,FCHI,法国CAC40,25.63,韭圈儿
2015-03-20,FCHI,法国CAC40,25.89,韭圈儿
2015-03-23,FCHI,法国CAC40,26.22,韭圈儿
2015-03-24,FCHI,法国CAC40,26.39,韭圈儿
2015-03-25,FCHI,法国CAC40,26.05,韭圈儿
2015-03-26,FCHI,法国CAC40,25.97,韭圈儿
2015-03-27,FCHI,法国CAC40,26.11,韭圈儿
2015-03-30,FCHI,法国CAC40,26.37,韭圈儿
2015-03-31,FCHI,法国CAC40,26.35,韭圈儿
2015-04-01,FCHI,法国CAC40,26.5,韭圈儿
2015-04-02,FCHI,法国CAC40,26.56,韭圈儿
2015-04-07,FCHI,法国CAC40,26.97,韭圈儿
2015-04-08,FCHI,法国CAC40,26.89,韭圈儿
2015-04-09,FCHI,法国CAC40,27.27,韭圈儿
2015-04-10,FCHI,法国CAC40,27.43,韭圈儿
2015-04-13,FCHI,法国CAC40,27.51,韭圈儿
2015-04-14,FCHI,法国CAC40,27.32,韭圈儿
2015-04-15,FCHI,法国CAC40,27.51,韭圈儿
2015-04-16,FCHI,法国CAC40,27.35,韭圈儿
2015-04-17,FCHI,法国CAC40,26.93,韭圈儿
2015-04-20,FCHI,法国CAC40,27.16,韭圈儿
2015-04-21,FCHI,法国CAC40,27.18,韭圈儿
2015-04-22,FCHI,法国CAC40,27.28,韭圈儿
2015-04-23,FCHI,法国CAC40,27.11,韭圈儿
2015-04-24,FCHI,法国CAC40,27.23,韭圈儿
2015-04-27,FCHI,法国CAC40,27.58,韭圈儿
2015-04-28,FCHI,法国CAC40,27.08,韭圈儿
2015-04-29,FCHI,法国CAC40,26.38,韭圈儿
2015-04-30,FCHI,法国CAC40,26.42,韭圈儿
2015-05-04,FCHI,法国CAC40,26.6,韭圈儿
2015-05-05,FCHI,法国CAC40,26.04,韭圈儿
2015-05-06,FCHI,法国CAC40,26.08,韭圈儿
2015-05-07,FCHI,法国CAC40,26.0,韭圈儿
2015-05-08,FCHI,法国CAC40,26.65,韭圈儿
2015-05-11,FCHI,法国CAC40,26.32,韭圈儿
2015-05-12,FCHI,法国CAC40,26.04,韭圈儿
2015-05-13,FCHI,法国CAC40,25.98,韭圈儿
2015-05-14,FCHI,法国CAC40,26.33,韭圈儿
2015-05-15,FCHI,法国CAC40,26.14,韭圈儿
2015-05-18,FCHI,法国CAC40,26.24,韭圈儿
2015-05-19,FCHI,法国CAC40,26.79,韭圈儿
2015-05-20,FCHI,法国CAC40,26.87,韭圈儿
2015-05-21,FCHI,法国CAC40,26.94,韭圈儿
2015-05-22,FCHI,法国CAC40,26.92,韭圈儿
2015-05-25,FCHI,法国CAC40,26.79,韭圈儿
2015-05-26,FCHI,法国CAC40,26.61,韭圈儿
2015-05-27,FCHI,法国CAC40,27.13,韭圈儿
2015-05-28,FCHI,法国CAC40,26.9,韭圈儿
2015-05-29,FCHI,法国CAC40,26.22,韭圈儿
2015-06-01,FCHI,法国CAC40,26.31,韭圈儿
2015-06-02,FCHI,法国CAC40,26.2,韭圈儿
2015-06-03,FCHI,法国CAC40,26.35,韭圈儿
2015-06-04,FCHI,法国CAC40,26.11,韭圈儿
2015-06-05,FCHI,法国CAC40,25.76,韭圈儿
2015-06-08,FCHI,法国CAC40,25.43,韭圈儿
2015-06-09,FCHI,法国CAC40,25.39,韭圈儿
2015-06-10,FCHI,法国CAC40,25.83,韭圈儿
2015-06-11,FCHI,法国CAC40,26.03,韭圈儿
2015-06-12,FCHI,法国CAC40,25.66,韭圈儿
2015-06-15,FCHI,法国CAC40,25.21,韭圈儿
2015-06-16,FCHI,法国CAC40,25.34,韭圈儿
2015-06-17,FCHI,法国CAC40,25.08,韭圈儿
2015-06-18,FCHI,法国CAC40,25.15,韭圈儿
2015-06-19,FCHI,法国CAC40,25.21,韭圈儿
2015-06-23,FCHI,法国CAC40,26.49,韭圈儿
2015-06-24,FCHI,法国CAC40,26.42,韭圈儿
2015-06-25,FCHI,法国CAC40,26.41,韭圈儿
2015-06-26,FCHI,法国CAC40,26.5,韭圈儿
2015-06-29,FCHI,法国CAC40,25.5,韭圈儿
2015-06-30,FCHI,法国CAC40,21.46,韭圈儿
2015-07-01,FCHI,法国CAC40,21.88,韭圈儿
2015-07-02,FCHI,法国CAC40,21.66,韭圈儿
2015-07-03,FCHI,法国CAC40,21.54,韭圈儿
2015-07-06,FCHI,法国CAC40,21.11,韭圈儿
2015-07-07,FCHI,法国CAC40,20.63,韭圈儿
2015-07-08,FCHI,法国CAC40,20.78,韭圈儿
2015-07-09,FCHI,法国CAC40,21.31,韭圈儿
2015-07-10,FCHI,法国CAC40,21.97,韭圈儿
2015-07-13,FCHI,法国CAC40,21.99,韭圈儿
2015-07-14,FCHI,法国CAC40,22.14,韭圈儿
2015-07-15,FCHI,法国CAC40,22.2,韭圈儿
2015-07-16,FCHI,法国CAC40,22.53,韭圈儿
2015-07-17,FCHI,法国CAC40,22.54,韭圈儿
2015-07-20,FCHI,法国CAC40,22.62,韭圈儿
2015-07-21,FCHI,法国CAC40,22.46,韭圈儿
2015-07-22,FCHI,法国CAC40,22.36,韭圈儿
2015-07-23,FCHI,法国CAC40,22.38,韭圈儿
2015-07-24,FCHI,法国CAC40,22.25,韭圈儿
2015-07-27,FCHI,法国CAC40,21.68,韭圈儿
2015-07-28,FCHI,法国CAC40,21.9,韭圈儿
2015-07-29,FCHI,法国CAC40,22.08,韭圈儿
2015-07-30,FCHI,法国CAC40,22.21,韭圈儿
2015-07-31,FCHI,法国CAC40,22.37,韭圈儿
2015-08-03,FCHI,法国CAC40,22.63,韭圈儿
2015-08-04,FCHI,法国CAC40,22.59,韭圈儿
2015-08-05,FCHI,法国CAC40,22.97,韭圈儿
2015-08-06,FCHI,法国CAC40,22.87,韭圈儿
2015-08-07,FCHI,法国CAC40,22.71,韭圈儿
2015-08-10,FCHI,法国CAC40,22.89,韭圈儿
2015-08-11,FCHI,法国CAC40,22.46,韭圈儿
2015-08-12,FCHI,法国CAC40,21.7,韭圈儿
2015-08-13,FCHI,法国CAC40,21.97,韭圈儿
2015-08-14,FCHI,法国CAC40,21.83,韭圈儿
2015-08-17,FCHI,法国CAC40,21.96,韭圈儿
2015-08-18,FCHI,法国CAC40,21.9,韭圈儿
2015-08-19,FCHI,法国CAC40,21.51,韭圈儿
2015-08-20,FCHI,法国CAC40,21.07,韭圈儿
2015-08-21,FCHI,法国CAC40,20.4,韭圈儿
2015-08-24,FCHI,法国CAC40,19.32,韭圈儿
2015-08-25,FCHI,法国CAC40,20.12,韭圈儿
2015-08-26,FCHI,法国CAC40,19.84,韭圈儿
2015-08-27,FCHI,法国CAC40,20.53,韭圈儿
2015-08-28,FCHI,法国CAC40,20.6,韭圈儿
2015-08-31,FCHI,法国CAC40,20.51,韭圈儿
2015-09-01,FCHI,法国CAC40,20.01,韭圈儿
2015-09-02,FCHI,法国CAC40,20.07,韭圈儿
2015-09-07,FCHI,法国CAC40,20.05,韭圈儿
2015-09-08,FCHI,法国CAC40,20.27,韭圈儿
2015-09-09,FCHI,法国CAC40,20.56,韭圈儿
2015-09-10,FCHI,法国CAC40,20.26,韭圈儿
2015-09-11,FCHI,法国CAC40,20.05,韭圈儿
2015-09-14,FCHI,法国CAC40,19.91,韭圈儿
2015-09-15,FCHI,法国CAC40,20.14,韭圈儿
2015-09-16,FCHI,法国CAC40,20.48,韭圈儿
2015-09-17,FCHI,法国CAC40,20.52,韭圈儿
2015-09-18,FCHI,法国CAC40,19.99,韭圈儿
2015-09-21,FCHI,法国CAC40,20.19,韭圈儿
2015-09-22,FCHI,法国CAC40,19.49,韭圈儿
2015-09-23,FCHI,法国CAC40,19.51,韭圈儿
2015-09-24,FCHI,法国CAC40,19.14,韭圈儿
2015-09-25,FCHI,法国CAC40,19.72,韭圈儿
2015-09-28,FCHI,法国CAC40,19.18,韭圈儿
2015-09-29,FCHI,法国CAC40,19.12,韭圈儿
2015-09-30,FCHI,法国CAC40,20.26,韭圈儿
2015-10-08,FCHI,法国CAC40,20.45,韭圈儿
2015-10-09,FCHI,法国CAC40,20.56,韭圈儿
2015-10-12,FCHI,法国CAC40,20.51,韭圈儿
2015-10-13,FCHI,法国CAC40,20.31,韭圈儿
2015-10-14,FCHI,法国CAC40,20.15,韭圈儿
2015-10-15,FCHI,法国CAC40,20.49,韭圈儿
2015-10-16,FCHI,法国CAC40,20.61,韭圈儿
2015-10-19,FCHI,法国CAC40,20.62,韭圈儿
2015-10-20,FCHI,法国CAC40,20.48,韭圈儿
2015-10-21,FCHI,法国CAC40,20.58,韭圈儿
2015-10-22,FCHI,法国CAC40,21.05,韭圈儿
2015-10-23,FCHI,法国CAC40,21.58,韭圈儿
2015-10-26,FCHI,法国CAC40,21.46,韭圈儿
2015-10-27,FCHI,法国CAC40,21.24,韭圈儿
2015-10-28,FCHI,法国CAC40,21.43,韭圈儿
2015-10-29,FCHI,法国CAC40,22.09,韭圈儿
2015-10-30,FCHI,法国CAC40,22.35,韭圈儿
2015-11-02,FCHI,法国CAC40,22.43,韭圈儿
2015-11-03,FCHI,法国CAC40,22.53,韭圈儿
2015-11-04,FCHI,法国CAC40,22.58,韭圈儿
2015-11-05,FCHI,法国CAC40,22.48,韭圈儿
2015-11-06,FCHI,法国CAC40,22.68,韭圈儿
2015-11-09,FCHI,法国CAC40,22.35,韭圈儿
2015-11-10,FCHI,法国CAC40,22.54,韭圈儿
2015-11-11,FCHI,法国CAC40,22.91,韭圈儿
2015-11-12,FCHI,法国CAC40,22.34,韭圈儿
2015-11-13,FCHI,法国CAC40,22.05,韭圈儿
2015-11-16,FCHI,法国CAC40,22.0,韭圈儿
2015-11-17,FCHI,法国CAC40,22.61,韭圈儿
2015-11-18,FCHI,法国CAC40,22.48,韭圈儿
2015-11-19,FCHI,法国CAC40,22.52,韭圈儿
2015-11-20,FCHI,法国CAC40,22.5,韭圈儿
2015-11-23,FCHI,法国CAC40,22.4,韭圈儿
2015-11-24,FCHI,法国CAC40,22.16,韭圈儿
2015-11-25,FCHI,法国CAC40,22.42,韭圈儿
2015-11-26,FCHI,法国CAC40,22.66,韭圈儿
2015-11-27,FCHI,法国CAC40,22.59,韭圈儿
2015-11-30,FCHI,法国CAC40,22.72,韭圈儿
2015-12-01,FCHI,法国CAC40,22.14,韭圈儿
2015-12-02,FCHI,法国CAC40,22.1,韭圈儿
2015-12-03,FCHI,法国CAC40,22.1,韭圈儿
2015-12-04,FCHI,法国CAC40,22.1,韭圈儿
2015-12-07,FCHI,法国CAC40,21.48,韭圈儿
2015-12-08,FCHI,法国CAC40,21.14,韭圈儿
2015-12-09,FCHI,法国CAC40,20.94,韭圈儿
2015-12-10,FCHI,法国CAC40,20.93,韭圈儿
2015-12-11,FCHI,法国CAC40,20.55,韭圈儿
2015-12-14,FCHI,法国CAC40,20.2,韭圈儿
2015-12-15,FCHI,法国CAC40,20.84,韭圈儿
2015-12-16,FCHI,法国CAC40,20.88,韭圈儿
2015-12-17,FCHI,法国CAC40,21.12,韭圈儿
2015-12-18,FCHI,法国CAC40,20.89,韭圈儿
2015-12-21,FCHI,法国CAC40,20.93,韭圈儿
2015-12-22,FCHI,法国CAC40,20.94,韭圈儿
2015-12-23,FCHI,法国CAC40,21.43,韭圈儿
2015-12-24,FCHI,法国CAC40,21.37,韭圈儿
2015-12-25,FCHI,法国CAC40,21.37,韭圈儿
2015-12-28,FCHI,法国CAC40,21.17,韭圈儿
2015-12-29,FCHI,法国CAC40,21.55,韭圈儿
2015-12-30,FCHI,法国CAC40,21.44,韭圈儿
2015-12-31,FCHI,法国CAC40,21.25,韭圈儿
2016-01-04,FCHI,法国CAC40,20.73,韭圈儿
2016-01-05,FCHI,法国CAC40,20.8,韭圈儿
2016-01-06,FCHI,法国CAC40,20.54,韭圈儿
2016-01-07,FCHI,法国CAC40,20.18,韭圈儿
2016-01-08,FCHI,法国CAC40,22.14,韭圈儿
2016-01-11,FCHI,法国CAC40,19.77,韭圈儿
2016-01-12,FCHI,法国CAC40,20.07,韭圈儿
2016-01-13,FCHI,法国CAC40,20.13,韭圈儿
2016-01-14,FCHI,法国CAC40,19.57,韭圈儿
2016-01-15,FCHI,法国CAC40,19.11,韭圈儿
2016-01-18,FCHI,法国CAC40,19.01,韭圈儿
2016-01-19,FCHI,法国CAC40,19.26,韭圈儿
2016-01-20,FCHI,法国CAC40,18.6,韭圈儿
2016-01-21,FCHI,法国CAC40,18.97,韭圈儿
2016-01-22,FCHI,法国CAC40,19.56,韭圈儿
2016-01-25,FCHI,法国CAC40,19.44,韭圈儿
2016-01-26,FCHI,法国CAC40,19.65,韭圈儿
2016-01-27,FCHI,法国CAC40,19.75,韭圈儿
2016-01-28,FCHI,法国CAC40,19.49,韭圈儿
2016-01-29,FCHI,法国CAC40,19.92,韭圈儿
2016-02-01,FCHI,法国CAC40,19.81,韭圈儿
2016-02-02,FCHI,法国CAC40,19.72,韭圈儿
2016-02-03,FCHI,法国CAC40,19.45,韭圈儿
2016-02-04,FCHI,法国CAC40,19.44,韭圈儿
2016-02-05,FCHI,法国CAC40,20.94,韭圈儿
2016-02-15,FCHI,法国CAC40,19.3,韭圈儿
2016-02-16,FCHI,法国CAC40,18.93,韭圈儿
2016-02-17,FCHI,法国CAC40,18.93,韭圈儿
2016-02-18,FCHI,法国CAC40,19.08,韭圈儿
2016-02-19,FCHI,法国CAC40,19.02,韭圈儿
2016-02-22,FCHI,法国CAC40,19.36,韭圈儿
2016-02-23,FCHI,法国CAC40,18.95,韭圈儿
2016-02-24,FCHI,法国CAC40,18.42,韭圈儿
2016-02-25,FCHI,法国CAC40,19.72,韭圈儿
2016-02-26,FCHI,法国CAC40,20.08,韭圈儿
2016-02-29,FCHI,法国CAC40,20.21,韭圈儿
2016-03-01,FCHI,法国CAC40,20.44,韭圈儿
2016-03-02,FCHI,法国CAC40,20.53,韭圈儿
2016-03-03,FCHI,法国CAC40,20.49,韭圈儿
2016-03-04,FCHI,法国CAC40,20.68,韭圈儿
2016-03-07,FCHI,法国CAC40,20.61,韭圈儿
2016-03-08,FCHI,法国CAC40,20.44,韭圈儿
2016-03-09,FCHI,法国CAC40,20.54,韭圈儿
2016-03-10,FCHI,法国CAC40,20.19,韭圈儿
2016-03-11,FCHI,法国CAC40,20.85,韭圈儿
2016-03-14,FCHI,法国CAC40,20.91,韭圈儿
2016-03-15,FCHI,法国CAC40,20.31,韭圈儿
2016-03-16,FCHI,法国CAC40,20.27,韭圈儿
2016-03-17,FCHI,法国CAC40,21.5,韭圈儿
2016-03-18,FCHI,法国CAC40,21.56,韭圈儿
2016-03-21,FCHI,法国CAC40,21.2,韭圈儿
2016-03-22,FCHI,法国CAC40,21.58,韭圈儿
2016-03-23,FCHI,法国CAC40,21.54,韭圈儿
2016-03-24,FCHI,法国CAC40,21.08,韭圈儿
2016-03-25,FCHI,法国CAC40,21.08,韭圈儿
2016-03-28,FCHI,法国CAC40,21.08,韭圈儿
2016-03-29,FCHI,法国CAC40,21.26,韭圈儿
2016-03-30,FCHI,法国CAC40,21.64,韭圈儿
2016-03-31,FCHI,法国CAC40,21.35,韭圈儿
2016-04-01,FCHI,法国CAC40,21.04,韭圈儿
2016-04-05,FCHI,法国CAC40,20.69,韭圈儿
2016-04-06,FCHI,法国CAC40,20.86,韭圈儿
2016-04-07,FCHI,法国CAC40,20.67,韭圈儿
2016-04-08,FCHI,法国CAC40,20.95,韭圈儿
2016-04-11,FCHI,法国CAC40,21.0,韭圈儿
2016-04-12,FCHI,法国CAC40,21.16,韭圈儿
2016-04-13,FCHI,法国CAC40,21.86,韭圈儿
2016-04-14,FCHI,法国CAC40,21.16,韭圈儿
2016-04-15,FCHI,法国CAC40,21.88,韭圈儿
2016-04-18,FCHI,法国CAC40,21.94,韭圈儿
2016-04-19,FCHI,法国CAC40,22.23,韭圈儿
2016-04-20,FCHI,法国CAC40,22.35,韭圈儿
2016-04-21,FCHI,法国CAC40,22.31,韭圈儿
2016-04-22,FCHI,法国CAC40,22.24,韭圈儿
2016-04-25,FCHI,法国CAC40,22.13,韭圈儿
2016-04-26,FCHI,法国CAC40,22.54,韭圈儿
2016-04-27,FCHI,法国CAC40,22.81,韭圈儿
2016-04-28,FCHI,法国CAC40,22.81,韭圈儿
2016-04-29,FCHI,法国CAC40,22.17,韭圈儿
2016-05-03,FCHI,法国CAC40,21.78,韭圈儿
2016-05-04,FCHI,法国CAC40,21.54,韭圈儿
2016-05-05,FCHI,法国CAC40,21.48,韭圈儿
2016-05-06,FCHI,法国CAC40,21.39,韭圈儿
2016-05-09,FCHI,法国CAC40,21.91,韭圈儿
2016-05-10,FCHI,法国CAC40,21.62,韭圈儿
2016-05-11,FCHI,法国CAC40,21.9,韭圈儿
2016-05-12,FCHI,法国CAC40,21.79,韭圈儿
2016-05-13,FCHI,法国CAC40,21.92,韭圈儿
2016-05-16,FCHI,法国CAC40,21.88,韭圈儿
2016-05-17,FCHI,法国CAC40,21.81,韭圈儿
2016-05-18,FCHI,法国CAC40,21.92,韭圈儿
2016-05-19,FCHI,法国CAC40,21.73,韭圈儿
2016-05-20,FCHI,法国CAC40,22.09,韭圈儿
2016-05-23,FCHI,法国CAC40,21.95,韭圈儿
2016-05-24,FCHI,法国CAC40,22.49,韭圈儿
2016-05-25,FCHI,法国CAC40,22.74,韭圈儿
2016-05-26,FCHI,法国CAC40,22.9,韭圈儿
2016-05-27,FCHI,法国CAC40,22.91,韭圈儿
2016-05-30,FCHI,法国CAC40,22.99,韭圈儿
2016-05-31,FCHI,法国CAC40,22.87,韭圈儿
2016-06-01,FCHI,法国CAC40,22.71,韭圈儿
2016-06-02,FCHI,法国CAC40,22.66,韭圈儿
2016-06-03,FCHI,法国CAC40,22.44,韭圈儿
2016-06-06,FCHI,法国CAC40,22.45,韭圈儿
2016-06-07,FCHI,法国CAC40,22.77,韭圈儿
2016-06-08,FCHI,法国CAC40,22.63,韭圈儿
2016-06-13,FCHI,法国CAC40,21.01,韭圈儿
2016-06-14,FCHI,法国CAC40,21.01,韭圈儿
2016-06-15,FCHI,法国CAC40,21.22,韭圈儿
2016-06-16,FCHI,法国CAC40,21.13,韭圈儿
2016-06-17,FCHI,法国CAC40,21.32,韭圈儿
2016-06-20,FCHI,法国CAC40,21.32,韭圈儿
2016-06-21,FCHI,法国CAC40,23.91,韭圈儿
2016-06-22,FCHI,法国CAC40,23.98,韭圈儿
2016-06-23,FCHI,法国CAC40,24.45,韭圈儿
2016-06-24,FCHI,法国CAC40,22.48,韭圈儿
2016-06-27,FCHI,法国CAC40,21.81,韭圈儿
2016-06-28,FCHI,法国CAC40,22.39,韭圈儿
2016-06-29,FCHI,法国CAC40,22.97,韭圈儿
2016-06-30,FCHI,法国CAC40,23.2,韭圈儿
2016-07-01,FCHI,法国CAC40,23.4,韭圈儿
2016-07-04,FCHI,法国CAC40,23.18,韭圈儿
2016-07-05,FCHI,法国CAC40,22.79,韭圈儿
2016-07-06,FCHI,法国CAC40,22.37,韭圈儿
2016-07-07,FCHI,法国CAC40,22.54,韭圈儿
2016-07-08,FCHI,法国CAC40,22.94,韭圈儿
2016-07-11,FCHI,法国CAC40,23.35,韭圈儿
2016-07-12,FCHI,法国CAC40,23.71,韭圈儿
2016-07-13,FCHI,法国CAC40,23.73,韭圈儿
2016-07-14,FCHI,法国CAC40,24.01,韭圈儿
2016-07-15,FCHI,法国CAC40,22.57,韭圈儿
2016-07-18,FCHI,法国CAC40,23.86,韭圈儿
2016-07-19,FCHI,法国CAC40,23.55,韭圈儿
2016-07-20,FCHI,法国CAC40,23.81,韭圈儿
2016-07-21,FCHI,法国CAC40,23.79,韭圈儿
2016-07-22,FCHI,法国CAC40,23.82,韭圈儿
2016-07-25,FCHI,法国CAC40,23.63,韭圈儿
2016-07-26,FCHI,法国CAC40,23.12,韭圈儿
2016-07-27,FCHI,法国CAC40,23.37,韭圈儿
2016-07-28,FCHI,法国CAC40,22.17,韭圈儿
2016-07-29,FCHI,法国CAC40,22.26,韭圈儿
2016-08-01,FCHI,法国CAC40,22.15,韭圈儿
2016-08-02,FCHI,法国CAC40,21.62,韭圈儿
2016-08-03,FCHI,法国CAC40,22.24,韭圈儿
2016-08-04,FCHI,法国CAC40,22.36,韭圈儿
2016-08-05,FCHI,法国CAC40,22.72,韭圈儿
2016-08-08,FCHI,法国CAC40,22.75,韭圈儿
2016-08-09,FCHI,法国CAC40,23.02,韭圈儿
2016-08-10,FCHI,法国CAC40,22.93,韭圈儿
2016-08-11,FCHI,法国CAC40,23.2,韭圈儿
2016-08-12,FCHI,法国CAC40,23.18,韭圈儿
2016-08-15,FCHI,法国CAC40,23.17,韭圈儿
2016-08-16,FCHI,法国CAC40,22.98,韭圈儿
2016-08-17,FCHI,法国CAC40,22.76,韭圈儿
2016-08-18,FCHI,法国CAC40,22.86,韭圈儿
2016-08-19,FCHI,法国CAC40,22.67,韭圈儿
2016-08-22,FCHI,法国CAC40,22.44,韭圈儿
2016-08-23,FCHI,法国CAC40,22.6,韭圈儿
2016-08-24,FCHI,法国CAC40,22.95,韭圈儿
2016-08-25,FCHI,法国CAC40,22.8,韭圈儿
2016-08-26,FCHI,法国CAC40,22.99,韭圈儿
2016-08-29,FCHI,法国CAC40,22.89,韭圈儿
2016-08-30,FCHI,法国CAC40,23.06,韭圈儿
2016-08-31,FCHI,法国CAC40,22.84,韭圈儿
2016-09-01,FCHI,法国CAC40,22.85,韭圈儿
2016-09-02,FCHI,法国CAC40,23.37,韭圈儿
2016-09-05,FCHI,法国CAC40,23.37,韭圈儿
2016-09-06,FCHI,法国CAC40,23.31,韭圈儿
2016-09-07,FCHI,法国CAC40,23.45,韭圈儿
2016-09-08,FCHI,法国CAC40,23.37,韭圈儿
2016-09-09,FCHI,法国CAC40,23.11,韭圈儿
2016-09-12,FCHI,法国CAC40,22.85,韭圈儿
2016-09-13,FCHI,法国CAC40,22.58,韭圈儿
2016-09-14,FCHI,法国CAC40,22.48,韭圈儿
2016-09-19,FCHI,法国CAC40,22.43,韭圈儿
2016-09-20,FCHI,法国CAC40,22.4,韭圈儿
2016-09-21,FCHI,法国CAC40,22.5,韭圈儿
2016-09-22,FCHI,法国CAC40,23.04,韭圈儿
2016-09-23,FCHI,法国CAC40,22.93,韭圈儿
2016-09-26,FCHI,法国CAC40,22.52,韭圈儿
2016-09-27,FCHI,法国CAC40,22.47,韭圈儿
2016-09-28,FCHI,法国CAC40,22.64,韭圈儿
2016-09-29,FCHI,法国CAC40,22.7,韭圈儿
2016-09-30,FCHI,法国CAC40,22.73,韭圈儿
2016-10-10,FCHI,法国CAC40,22.98,韭圈儿
2016-10-11,FCHI,法国CAC40,22.85,韭圈儿
2016-10-12,FCHI,法国CAC40,22.75,韭圈儿
2016-10-13,FCHI,法国CAC40,22.5,韭圈儿
2016-10-14,FCHI,法国CAC40,22.84,韭圈儿
2016-10-17,FCHI,法国CAC40,22.74,韭圈儿
2016-10-18,FCHI,法国CAC40,23.03,韭圈儿
2016-10-19,FCHI,法国CAC40,23.09,韭圈儿
2016-10-20,FCHI,法国CAC40,23.19,韭圈儿
2016-10-21,FCHI,法国CAC40,23.17,韭圈儿
2016-10-24,FCHI,法国CAC40,23.26,韭圈儿
2016-10-25,FCHI,法国CAC40,23.26,韭圈儿
2016-10-26,FCHI,法国CAC40,23.51,韭圈儿
2016-10-27,FCHI,法国CAC40,23.05,韭圈儿
2016-10-28,FCHI,法国CAC40,23.13,韭圈儿
2016-10-31,FCHI,法国CAC40,22.93,韭圈儿
2016-11-01,FCHI,法国CAC40,22.73,韭圈儿
2016-11-02,FCHI,法国CAC40,22.47,韭圈儿
2016-11-03,FCHI,法国CAC40,22.34,韭圈儿
2016-11-04,FCHI,法国CAC40,22.16,韭圈儿
2016-11-07,FCHI,法国CAC40,22.17,韭圈儿
2016-11-08,FCHI,法国CAC40,22.09,韭圈儿
2016-11-09,FCHI,法国CAC40,22.41,韭圈儿
2016-11-10,FCHI,法国CAC40,22.35,韭圈儿
2016-11-11,FCHI,法国CAC40,22.35,韭圈儿
