日期,指数代码,指数名称,标签,市盈率,数据源
2007-12-14,399330,深证100,宽基，大盘股,41.64,韭圈儿
2007-12-17,399330,深证100,宽基，大盘股,40.93,韭圈儿
2007-12-18,399330,深证100,宽基，大盘股,40.79,韭圈儿
2007-12-19,399330,深证100,宽基，大盘股,41.77,韭圈儿
2007-12-20,399330,深证100,宽基，大盘股,42.7,韭圈儿
2007-12-21,399330,深证100,宽基，大盘股,43.33,韭圈儿
2007-12-24,399330,深证100,宽基，大盘股,44.08,韭圈儿
2007-12-25,399330,深证100,宽基，大盘股,44.39,韭圈儿
2007-12-26,399330,深证100,宽基，大盘股,45.0,韭圈儿
2007-12-27,399330,深证100,宽基，大盘股,45.81,韭圈儿
2007-12-28,399330,深证100,宽基，大盘股,45.56,韭圈儿
2008-01-02,399330,深证100,宽基，大盘股,45.98,韭圈儿
2008-01-03,399330,深证100,宽基，大盘股,46.48,韭圈儿
2008-01-04,399330,深证100,宽基，大盘股,47.0,韭圈儿
2008-01-07,399330,深证100,宽基，大盘股,47.62,韭圈儿
2008-01-08,399330,深证100,宽基，大盘股,47.28,韭圈儿
2008-01-09,399330,深证100,宽基，大盘股,48.17,韭圈儿
2008-01-10,399330,深证100,宽基，大盘股,48.97,韭圈儿
2008-01-11,399330,深证100,宽基，大盘股,48.84,韭圈儿
2008-01-14,399330,深证100,宽基，大盘股,49.18,韭圈儿
2008-01-15,399330,深证100,宽基，大盘股,49.17,韭圈儿
2008-01-16,399330,深证100,宽基，大盘股,47.55,韭圈儿
2008-01-17,399330,深证100,宽基，大盘股,46.34,韭圈儿
2008-01-18,399330,深证100,宽基，大盘股,47.07,韭圈儿
2008-01-21,399330,深证100,宽基，大盘股,44.98,韭圈儿
2008-01-22,399330,深证100,宽基，大盘股,41.68,韭圈儿
2008-01-23,399330,深证100,宽基，大盘股,43.98,韭圈儿
2008-01-24,399330,深证100,宽基，大盘股,44.64,韭圈儿
2008-01-25,399330,深证100,宽基，大盘股,45.12,韭圈儿
2008-01-28,399330,深证100,宽基，大盘股,42.04,韭圈儿
2008-01-29,399330,深证100,宽基，大盘股,42.08,韭圈儿
2008-01-30,399330,深证100,宽基，大盘股,42.01,韭圈儿
2008-01-31,399330,深证100,宽基，大盘股,41.03,韭圈儿
2008-02-01,399330,深证100,宽基，大盘股,40.42,韭圈儿
2008-02-04,399330,深证100,宽基，大盘股,43.72,韭圈儿
2008-02-05,399330,深证100,宽基，大盘股,43.55,韭圈儿
2008-02-13,399330,深证100,宽基，大盘股,42.79,韭圈儿
2008-02-14,399330,深证100,宽基，大盘股,43.43,韭圈儿
2008-02-15,399330,深证100,宽基，大盘股,42.98,韭圈儿
2008-02-18,399330,深证100,宽基，大盘股,43.87,韭圈儿
2008-02-19,399330,深证100,宽基，大盘股,44.85,韭圈儿
2008-02-20,399330,深证100,宽基，大盘股,43.95,韭圈儿
2008-02-21,399330,深证100,宽基，大盘股,43.88,韭圈儿
2008-02-22,399330,深证100,宽基，大盘股,42.5,韭圈儿
2008-02-25,399330,深证100,宽基，大盘股,40.91,韭圈儿
2008-02-26,399330,深证100,宽基，大盘股,40.38,韭圈儿
2008-02-27,399330,深证100,宽基，大盘股,41.46,韭圈儿
