日期,指数代码,指数名称,标签,市盈率,数据源
2026-06-15,171,新兴成指,主题，新兴产业,52.83,中证指数
2026-06-16,171,新兴成指,主题，新兴产业,53.64,中证指数
2026-06-17,171,新兴成指,主题，新兴产业,54.8,中证指数
2026-06-18,171,新兴成指,主题，新兴产业,56.04,中证指数
2026-06-19,171,新兴成指,主题，新兴产业,56.04,中证指数
2026-06-22,171,新兴成指,主题，新兴产业,57.4,中证指数
2026-06-23,171,新兴成指,主题，新兴产业,55.38,中证指数
2026-06-24,171,新兴成指,主题，新兴产业,56.76,中证指数
2026-06-25,171,新兴成指,主题，新兴产业,58.8,中证指数
2026-06-26,171,新兴成指,主题，新兴产业,56.76,中证指数
2026-06-29,171,新兴成指,主题，新兴产业,57.24,中证指数
2026-06-30,171,新兴成指,主题，新兴产业,58.92,中证指数
2026-07-01,171,新兴成指,主题，新兴产业,57.65,中证指数
2026-07-02,171,新兴成指,主题，新兴产业,54.27,中证指数
2026-07-03,171,新兴成指,主题，新兴产业,54.67,中证指数
2026-07-06,171,新兴成指,主题，新兴产业,53.94,中证指数
2026-07-07,171,新兴成指,主题，新兴产业,53.35,中证指数
2026-07-08,171,新兴成指,主题，新兴产业,52.56,中证指数
2026-07-09,171,新兴成指,主题，新兴产业,55.43,中证指数
2026-07-10,171,新兴成指,主题，新兴产业,52.86,中证指数
2026-07-13,171,新兴成指,主题，新兴产业,51.04,中证指数
2026-07-14,171,新兴成指,主题，新兴产业,52.9,中证指数
2026-07-15,171,新兴成指,主题，新兴产业,51.68,中证指数
2026-07-16,171,新兴成指,主题，新兴产业,49.92,中证指数
2026-07-17,171,新兴成指,主题，新兴产业,46.44,中证指数
2026-07-20,171,新兴成指,主题，新兴产业,46.17,中证指数
2026-07-21,171,新兴成指,主题，新兴产业,49.76,中证指数
2026-07-22,171,新兴成指,主题，新兴产业,48.36,中证指数
2026-07-23,171,新兴成指,主题，新兴产业,48.16,中证指数
2026-07-24,171,新兴成指,主题，新兴产业,47.45,中证指数
2026-07-27,171,新兴成指,主题，新兴产业,48.67,中证指数
2026-07-28,171,新兴成指,主题，新兴产业,45.18,中证指数
2026-07-29,171,新兴成指,主题，新兴产业,45.39,中证指数
2026-07-30,171,新兴成指,主题，新兴产业,43.39,中证指数
2026-07-31,171,新兴成指,主题，新兴产业,44.63,中证指数
2026-08-03,171,新兴成指,主题，新兴产业,43.32,中证指数
2026-08-04,171,新兴成指,主题，新兴产业,45.6,中证指数
2026-08-05,171,新兴成指,主题，新兴产业,47.08,中证指数
2026-08-06,171,新兴成指,主题，新兴产业,47.22,中证指数
2026-08-07,171,新兴成指,主题，新兴产业,48.38,中证指数
2026-08-10,171,新兴成指,主题，新兴产业,48.1,中证指数
2026-08-11,171,新兴成指,主题，新兴产业,47.76,中证指数
2026-08-12,171,新兴成指,主题，新兴产业,48.45,中证指数
2026-08-13,171,新兴成指,主题，新兴产业,48.21,中证指数
2026-08-14,171,新兴成指,主题，新兴产业,48.63,中证指数
2026-08-17,171,新兴成指,主题，新兴产业,50.29,中证指数
2026-08-18,171,新兴成指,主题，新兴产业,49.89,中证指数
2026-08-19,171,新兴成指,主题，新兴产业,46.69,中证指数
2026-08-20,171,新兴成指,主题，新兴产业,46.58,中证指数
