日期,指数代码,指数名称,标签,市盈率,数据源
2007-12-14,906,中证800,宽基，综合,42.74,韭圈儿
2007-12-17,906,中证800,宽基，综合,41.58,韭圈儿
2007-12-18,906,中证800,宽基，综合,41.25,韭圈儿
2007-12-19,906,中证800,宽基，综合,42.16,韭圈儿
2007-12-20,906,中证800,宽基，综合,43.01,韭圈儿
2007-12-21,906,中证800,宽基，综合,43.53,韭圈儿
2007-12-24,906,中证800,宽基，综合,44.61,韭圈儿
2007-12-25,906,中证800,宽基，综合,44.34,韭圈儿
2007-12-26,906,中证800,宽基，综合,44.6,韭圈儿
2007-12-27,906,中证800,宽基，综合,45.29,韭圈儿
2007-12-28,906,中证800,宽基，综合,44.86,韭圈儿
2008-01-02,906,中证800,宽基，综合,45.57,韭圈儿
2008-01-03,906,中证800,宽基，综合,45.93,韭圈儿
2008-01-04,906,中证800,宽基，综合,46.35,韭圈儿
2008-01-07,906,中证800,宽基，综合,46.57,韭圈儿
2008-01-08,906,中证800,宽基，综合,46.58,韭圈儿
2008-01-09,906,中证800,宽基，综合,47.02,韭圈儿
2008-01-10,906,中证800,宽基，综合,47.24,韭圈儿
2008-01-11,906,中证800,宽基，综合,47.49,韭圈儿
2008-01-14,906,中证800,宽基，综合,47.63,韭圈儿
2008-01-15,906,中证800,宽基，综合,47.21,韭圈儿
2008-01-16,906,中证800,宽基，综合,45.82,韭圈儿
2008-01-17,906,中证800,宽基，综合,44.58,韭圈儿
2008-01-18,906,中证800,宽基，综合,44.86,韭圈儿
2008-01-21,906,中证800,宽基，综合,42.39,韭圈儿
2008-01-22,906,中证800,宽基，综合,39.34,韭圈儿
2008-01-23,906,中证800,宽基，综合,40.56,韭圈儿
2008-01-24,906,中证800,宽基，综合,40.66,韭圈儿
2008-01-25,906,中证800,宽基，综合,41.04,韭圈儿
2008-01-28,906,中证800,宽基，综合,38.06,韭圈儿
2008-01-29,906,中证800,宽基，综合,38.35,韭圈儿
2008-01-30,906,中证800,宽基，综合,38.02,韭圈儿
2008-01-31,906,中证800,宽基，综合,37.64,韭圈儿
2008-02-01,906,中证800,宽基，综合,37.13,韭圈儿
2008-02-04,906,中证800,宽基，综合,40.15,韭圈儿
2008-02-05,906,中证800,宽基，综合,39.59,韭圈儿
2008-02-13,906,中证800,宽基，综合,38.65,韭圈儿
2008-02-14,906,中证800,宽基，综合,39.21,韭圈儿
2008-02-15,906,中证800,宽基，综合,38.73,韭圈儿
2008-02-18,906,中证800,宽基，综合,39.35,韭圈儿
2008-02-19,906,中证800,宽基，综合,40.17,韭圈儿
2008-02-20,906,中证800,宽基，综合,39.32,韭圈儿
2008-02-21,906,中证800,宽基，综合,38.96,韭圈儿
2008-02-22,906,中证800,宽基，综合,37.6,韭圈儿
2008-02-25,906,中证800,宽基，综合,36.05,韭圈儿
2008-02-26,906,中证800,宽基，综合,36.31,韭圈儿
2008-02-27,906,中证800,宽基，综合,37.15,韭圈儿
2008-02-28,906,中证800,宽基，综合,36.83,韭圈儿
2008-02-29,906,中证800,宽基，综合,37.24,韭圈儿
2008-03-03,906,中证800,宽基，综合,37.95,韭圈儿
2008-03-04,906,中证800,宽基，综合,37.01,韭圈儿
2008-03-05,906,中证800,宽基，综合,36.6,韭圈儿
2008-03-06,906,中证800,宽基，综合,37.15,韭圈儿
