日期,指数代码,指数名称,标签,市盈率,数据源
2018-11-21,931071,人工智能,主题，新兴产业，人工智能,43.67,韭圈儿
2018-11-22,931071,人工智能,主题，新兴产业，人工智能,43.83,韭圈儿
2018-11-23,931071,人工智能,主题，新兴产业，人工智能,42.2,韭圈儿
2018-11-26,931071,人工智能,主题，新兴产业，人工智能,42.16,韭圈儿
2018-11-27,931071,人工智能,主题，新兴产业，人工智能,42.27,韭圈儿
2018-11-28,931071,人工智能,主题，新兴产业，人工智能,42.82,韭圈儿
2018-11-29,931071,人工智能,主题，新兴产业，人工智能,41.67,韭圈儿
2018-11-30,931071,人工智能,主题，新兴产业，人工智能,42.34,韭圈儿
2018-12-03,931071,人工智能,主题，新兴产业，人工智能,44.43,韭圈儿
2018-12-04,931071,人工智能,主题，新兴产业，人工智能,44.35,韭圈儿
2018-12-05,931071,人工智能,主题，新兴产业，人工智能,43.84,韭圈儿
2018-12-06,931071,人工智能,主题，新兴产业，人工智能,42.33,韭圈儿
2018-12-07,931071,人工智能,主题，新兴产业，人工智能,42.61,韭圈儿
2018-12-10,931071,人工智能,主题，新兴产业，人工智能,42.0,韭圈儿
2018-12-11,931071,人工智能,主题，新兴产业，人工智能,42.36,韭圈儿
2018-12-12,931071,人工智能,主题，新兴产业，人工智能,42.52,韭圈儿
2018-12-13,931071,人工智能,主题，新兴产业，人工智能,43.2,韭圈儿
2018-12-14,931071,人工智能,主题，新兴产业，人工智能,42.46,韭圈儿
2018-12-17,931071,人工智能,主题，新兴产业，人工智能,41.56,韭圈儿
2018-12-18,931071,人工智能,主题，新兴产业，人工智能,41.12,韭圈儿
2018-12-19,931071,人工智能,主题，新兴产业，人工智能,40.69,韭圈儿
2018-12-20,931071,人工智能,主题，新兴产业，人工智能,40.86,韭圈儿
2018-12-21,931071,人工智能,主题，新兴产业，人工智能,40.4,韭圈儿
2018-12-24,931071,人工智能,主题，新兴产业，人工智能,40.99,韭圈儿
2018-12-25,931071,人工智能,主题，新兴产业，人工智能,40.8,韭圈儿
2018-12-26,931071,人工智能,主题，新兴产业，人工智能,40.39,韭圈儿
2018-12-27,931071,人工智能,主题，新兴产业，人工智能,39.94,韭圈儿
2018-12-28,931071,人工智能,主题，新兴产业，人工智能,39.93,韭圈儿
2019-01-02,931071,人工智能,主题，新兴产业，人工智能,39.68,韭圈儿
2019-01-03,931071,人工智能,主题，新兴产业，人工智能,39.21,韭圈儿
2019-01-04,931071,人工智能,主题，新兴产业，人工智能,40.31,韭圈儿
2019-01-07,931071,人工智能,主题，新兴产业，人工智能,41.66,韭圈儿
2019-01-08,931071,人工智能,主题，新兴产业，人工智能,41.45,韭圈儿
2019-01-09,931071,人工智能,主题，新兴产业，人工智能,41.88,韭圈儿
2019-01-10,931071,人工智能,主题，新兴产业，人工智能,41.8,韭圈儿
2019-01-11,931071,人工智能,主题，新兴产业，人工智能,42.12,韭圈儿
2019-01-14,931071,人工智能,主题，新兴产业，人工智能,41.56,韭圈儿
2019-01-15,931071,人工智能,主题，新兴产业，人工智能,42.75,韭圈儿
2019-01-16,931071,人工智能,主题，新兴产业，人工智能,42.72,韭圈儿
2019-01-17,931071,人工智能,主题，新兴产业，人工智能,42.07,韭圈儿
2019-01-18,931071,人工智能,主题，新兴产业，人工智能,42.53,韭圈儿
2019-01-21,931071,人工智能,主题，新兴产业，人工智能,42.86,韭圈儿
2019-01-22,931071,人工智能,主题，新兴产业，人工智能,42.04,韭圈儿
2019-01-23,931071,人工智能,主题，新兴产业，人工智能,41.81,韭圈儿
2019-01-24,931071,人工智能,主题，新兴产业，人工智能,42.25,韭圈儿
2019-01-25,931071,人工智能,主题，新兴产业，人工智能,42.13,韭圈儿
2019-01-28,931071,人工智能,主题，新兴产业，人工智能,42.06,韭圈儿
2019-01-29,931071,人工智能,主题，新兴产业，人工智能,41.46,韭圈儿
2019-01-30,931071,人工智能,主题，新兴产业，人工智能,40.87,韭圈儿
2019-01-31,931071,人工智能,主题，新兴产业，人工智能,41.32,韭圈儿
2019-02-01,931071,人工智能,主题，新兴产业，人工智能,42.84,韭圈儿
2019-02-11,931071,人工智能,主题，新兴产业，人工智能,44.21,韭圈儿
2019-02-12,931071,人工智能,主题，新兴产业，人工智能,44.3,韭圈儿
2019-02-13,931071,人工智能,主题，新兴产业，人工智能,46.21,韭圈儿
2019-02-14,931071,人工智能,主题，新兴产业，人工智能,46.08,韭圈儿
2019-02-15,931071,人工智能,主题，新兴产业，人工智能,44.25,韭圈儿
2019-02-18,931071,人工智能,主题，新兴产业，人工智能,46.26,韭圈儿
2019-02-19,931071,人工智能,主题，新兴产业，人工智能,46.66,韭圈儿
2019-02-20,931071,人工智能,主题，新兴产业，人工智能,46.4,韭圈儿
2019-02-21,931071,人工智能,主题，新兴产业，人工智能,46.44,韭圈儿
2019-02-22,931071,人工智能,主题，新兴产业，人工智能,53.72,韭圈儿
2019-02-25,931071,人工智能,主题，新兴产业，人工智能,57.22,韭圈儿
2019-02-26,931071,人工智能,主题，新兴产业，人工智能,56.94,韭圈儿
2019-02-27,931071,人工智能,主题，新兴产业，人工智能,56.1,韭圈儿
2019-02-28,931071,人工智能,主题，新兴产业，人工智能,60.77,韭圈儿
2019-03-01,931071,人工智能,主题，新兴产业，人工智能,60.81,韭圈儿
2019-03-04,931071,人工智能,主题，新兴产业，人工智能,62.63,韭圈儿
2019-03-05,931071,人工智能,主题，新兴产业，人工智能,64.79,韭圈儿
2019-03-06,931071,人工智能,主题，新兴产业，人工智能,65.92,韭圈儿
2019-03-07,931071,人工智能,主题，新兴产业，人工智能,66.38,韭圈儿
2019-03-08,931071,人工智能,主题，新兴产业，人工智能,65.64,韭圈儿
2019-03-11,931071,人工智能,主题，新兴产业，人工智能,68.14,韭圈儿
2019-03-12,931071,人工智能,主题，新兴产业，人工智能,69.28,韭圈儿
2019-03-13,931071,人工智能,主题，新兴产业，人工智能,65.28,韭圈儿
2019-03-14,931071,人工智能,主题，新兴产业，人工智能,63.57,韭圈儿
2019-03-15,931071,人工智能,主题，新兴产业，人工智能,64.18,韭圈儿
2019-03-18,931071,人工智能,主题，新兴产业，人工智能,65.32,韭圈儿
2019-03-19,931071,人工智能,主题，新兴产业，人工智能,65.85,韭圈儿
2019-03-20,931071,人工智能,主题，新兴产业，人工智能,64.99,韭圈儿
2019-03-21,931071,人工智能,主题，新兴产业，人工智能,65.58,韭圈儿
2019-03-22,931071,人工智能,主题，新兴产业，人工智能,65.24,韭圈儿
2019-03-25,931071,人工智能,主题，新兴产业，人工智能,64.39,韭圈儿
2019-03-26,931071,人工智能,主题，新兴产业，人工智能,63.34,韭圈儿
2019-03-27,931071,人工智能,主题，新兴产业，人工智能,63.05,韭圈儿
2019-03-28,931071,人工智能,主题，新兴产业，人工智能,65.06,韭圈儿
2019-03-29,931071,人工智能,主题，新兴产业，人工智能,66.53,韭圈儿
2019-04-01,931071,人工智能,主题，新兴产业，人工智能,69.67,韭圈儿
2019-04-02,931071,人工智能,主题，新兴产业，人工智能,69.55,韭圈儿
2019-04-03,931071,人工智能,主题，新兴产业，人工智能,69.5,韭圈儿
2019-04-04,931071,人工智能,主题，新兴产业，人工智能,69.29,韭圈儿
2019-04-08,931071,人工智能,主题，新兴产业，人工智能,67.47,韭圈儿
2019-04-09,931071,人工智能,主题，新兴产业，人工智能,67.59,韭圈儿
2019-04-10,931071,人工智能,主题，新兴产业，人工智能,67.35,韭圈儿
2019-04-11,931071,人工智能,主题，新兴产业，人工智能,65.75,韭圈儿
2019-04-12,931071,人工智能,主题，新兴产业，人工智能,66.25,韭圈儿
2019-04-15,931071,人工智能,主题，新兴产业，人工智能,63.98,韭圈儿
2019-04-16,931071,人工智能,主题，新兴产业，人工智能,65.96,韭圈儿
2019-04-17,931071,人工智能,主题，新兴产业，人工智能,65.96,韭圈儿
2019-04-18,931071,人工智能,主题，新兴产业，人工智能,65.39,韭圈儿
2019-04-19,931071,人工智能,主题，新兴产业，人工智能,66.83,韭圈儿
2019-04-22,931071,人工智能,主题，新兴产业，人工智能,66.75,韭圈儿
2019-04-23,931071,人工智能,主题，新兴产业，人工智能,62.24,韭圈儿
2019-04-24,931071,人工智能,主题，新兴产业，人工智能,63.15,韭圈儿
2019-04-25,931071,人工智能,主题，新兴产业，人工智能,61.18,韭圈儿
2019-04-26,931071,人工智能,主题，新兴产业，人工智能,61.28,韭圈儿
2019-04-29,931071,人工智能,主题，新兴产业，人工智能,62.27,韭圈儿
2019-04-30,931071,人工智能,主题，新兴产业，人工智能,49.39,韭圈儿
2019-05-06,931071,人工智能,主题，新兴产业，人工智能,45.06,韭圈儿
2019-05-07,931071,人工智能,主题，新兴产业，人工智能,45.38,韭圈儿
2019-05-08,931071,人工智能,主题，新兴产业，人工智能,45.07,韭圈儿
2019-05-09,931071,人工智能,主题，新兴产业，人工智能,44.39,韭圈儿
2019-05-10,931071,人工智能,主题，新兴产业，人工智能,46.54,韭圈儿
2019-05-13,931071,人工智能,主题，新兴产业，人工智能,45.25,韭圈儿
2019-05-14,931071,人工智能,主题，新兴产业，人工智能,45.22,韭圈儿
2019-05-15,931071,人工智能,主题，新兴产业，人工智能,46.03,韭圈儿
2019-05-16,931071,人工智能,主题，新兴产业，人工智能,45.85,韭圈儿
2019-05-17,931071,人工智能,主题，新兴产业，人工智能,44.37,韭圈儿
2019-05-20,931071,人工智能,主题，新兴产业，人工智能,44.13,韭圈儿
2019-05-21,931071,人工智能,主题，新兴产业，人工智能,45.03,韭圈儿
2019-05-22,931071,人工智能,主题，新兴产业，人工智能,45.06,韭圈儿
2019-05-23,931071,人工智能,主题，新兴产业，人工智能,43.25,韭圈儿
2019-05-24,931071,人工智能,主题，新兴产业，人工智能,42.79,韭圈儿
2019-05-27,931071,人工智能,主题，新兴产业，人工智能,44.34,韭圈儿
2019-05-28,931071,人工智能,主题，新兴产业，人工智能,44.4,韭圈儿
2019-05-29,931071,人工智能,主题，新兴产业，人工智能,44.1,韭圈儿
2019-05-30,931071,人工智能,主题，新兴产业，人工智能,43.48,韭圈儿
2019-05-31,931071,人工智能,主题，新兴产业，人工智能,43.34,韭圈儿
2019-06-03,931071,人工智能,主题，新兴产业，人工智能,43.46,韭圈儿
2019-06-04,931071,人工智能,主题，新兴产业，人工智能,42.68,韭圈儿
2019-06-05,931071,人工智能,主题，新兴产业，人工智能,43.02,韭圈儿
2019-06-06,931071,人工智能,主题，新兴产业，人工智能,41.75,韭圈儿
2019-06-10,931071,人工智能,主题，新兴产业，人工智能,42.86,韭圈儿
2019-06-11,931071,人工智能,主题，新兴产业，人工智能,44.35,韭圈儿
2019-06-12,931071,人工智能,主题，新兴产业，人工智能,43.82,韭圈儿
2019-06-13,931071,人工智能,主题，新兴产业，人工智能,44.04,韭圈儿
2019-06-14,931071,人工智能,主题，新兴产业，人工智能,43.22,韭圈儿
2019-06-17,931071,人工智能,主题，新兴产业，人工智能,37.67,韭圈儿
2019-06-18,931071,人工智能,主题，新兴产业，人工智能,37.86,韭圈儿
2019-06-19,931071,人工智能,主题，新兴产业，人工智能,38.84,韭圈儿
2019-06-20,931071,人工智能,主题，新兴产业，人工智能,39.73,韭圈儿
2019-06-21,931071,人工智能,主题，新兴产业，人工智能,40.48,韭圈儿
2019-06-24,931071,人工智能,主题，新兴产业，人工智能,40.32,韭圈儿
2019-06-25,931071,人工智能,主题，新兴产业，人工智能,39.62,韭圈儿
2019-06-26,931071,人工智能,主题，新兴产业，人工智能,39.84,韭圈儿
2019-06-27,931071,人工智能,主题，新兴产业，人工智能,40.67,韭圈儿
2019-06-28,931071,人工智能,主题，新兴产业，人工智能,40.22,韭圈儿
2019-07-01,931071,人工智能,主题，新兴产业，人工智能,42.45,韭圈儿
2019-07-02,931071,人工智能,主题，新兴产业，人工智能,42.1,韭圈儿
2019-07-03,931071,人工智能,主题，新兴产业，人工智能,41.27,韭圈儿
2019-07-04,931071,人工智能,主题，新兴产业，人工智能,40.96,韭圈儿
