日期,指数代码,指数名称,标签,市盈率,数据源
2010-08-20,399102,创业板综,宽基，中小盘,64.48,韭圈儿
2010-08-23,399102,创业板综,宽基，中小盘,64.59,韭圈儿
2010-08-24,399102,创业板综,宽基，中小盘,65.16,韭圈儿
2010-08-25,399102,创业板综,宽基，中小盘,63.35,韭圈儿
2010-08-26,399102,创业板综,宽基，中小盘,63.41,韭圈儿
2010-08-27,399102,创业板综,宽基，中小盘,64.73,韭圈儿
2010-08-30,399102,创业板综,宽基，中小盘,66.34,韭圈儿
2010-08-31,399102,创业板综,宽基，中小盘,66.35,韭圈儿
2010-09-01,399102,创业板综,宽基，中小盘,64.47,韭圈儿
2010-09-02,399102,创业板综,宽基，中小盘,65.84,韭圈儿
2010-09-03,399102,创业板综,宽基，中小盘,67.89,韭圈儿
2010-09-06,399102,创业板综,宽基，中小盘,66.2,韭圈儿
2010-09-07,399102,创业板综,宽基，中小盘,67.06,韭圈儿
2010-09-08,399102,创业板综,宽基，中小盘,67.47,韭圈儿
2010-09-09,399102,创业板综,宽基，中小盘,67.23,韭圈儿
2010-09-10,399102,创业板综,宽基，中小盘,69.21,韭圈儿
2010-09-13,399102,创业板综,宽基，中小盘,69.75,韭圈儿
2010-09-14,399102,创业板综,宽基，中小盘,69.15,韭圈儿
2010-09-15,399102,创业板综,宽基，中小盘,66.41,韭圈儿
2010-09-16,399102,创业板综,宽基，中小盘,65.54,韭圈儿
2010-09-17,399102,创业板综,宽基，中小盘,65.34,韭圈儿
2010-09-20,399102,创业板综,宽基，中小盘,63.75,韭圈儿
2010-09-21,399102,创业板综,宽基，中小盘,62.63,韭圈儿
2010-09-27,399102,创业板综,宽基，中小盘,63.7,韭圈儿
2010-09-28,399102,创业板综,宽基，中小盘,63.03,韭圈儿
2010-09-29,399102,创业板综,宽基，中小盘,62.0,韭圈儿
2010-09-30,399102,创业板综,宽基，中小盘,63.12,韭圈儿
2010-10-08,399102,创业板综,宽基，中小盘,64.42,韭圈儿
2010-10-11,399102,创业板综,宽基，中小盘,63.58,韭圈儿
2010-10-12,399102,创业板综,宽基，中小盘,63.55,韭圈儿
2010-10-13,399102,创业板综,宽基，中小盘,64.23,韭圈儿
2010-10-14,399102,创业板综,宽基，中小盘,63.87,韭圈儿
2010-10-15,399102,创业板综,宽基，中小盘,62.81,韭圈儿
2010-10-18,399102,创业板综,宽基，中小盘,61.36,韭圈儿
2010-10-19,399102,创业板综,宽基，中小盘,66.27,韭圈儿
2010-10-20,399102,创业板综,宽基，中小盘,65.54,韭圈儿
2010-10-21,399102,创业板综,宽基，中小盘,64.98,韭圈儿
2010-10-22,399102,创业板综,宽基，中小盘,66.06,韭圈儿
2010-10-25,399102,创业板综,宽基，中小盘,66.75,韭圈儿
2010-10-26,399102,创业板综,宽基，中小盘,65.71,韭圈儿
2010-10-27,399102,创业板综,宽基，中小盘,64.99,韭圈儿
2010-10-28,399102,创业板综,宽基，中小盘,65.16,韭圈儿
2010-10-29,399102,创业板综,宽基，中小盘,66.86,韭圈儿
2010-11-01,399102,创业板综,宽基，中小盘,69.53,韭圈儿
2010-11-02,399102,创业板综,宽基，中小盘,67.17,韭圈儿
2010-11-03,399102,创业板综,宽基，中小盘,64.91,韭圈儿
2010-11-04,399102,创业板综,宽基，中小盘,65.98,韭圈儿
2010-11-05,399102,创业板综,宽基，中小盘,66.81,韭圈儿
2010-11-08,399102,创业板综,宽基，中小盘,69.04,韭圈儿
2010-11-09,399102,创业板综,宽基，中小盘,68.57,韭圈儿
2010-11-10,399102,创业板综,宽基，中小盘,70.32,韭圈儿
2010-11-11,399102,创业板综,宽基，中小盘,69.88,韭圈儿
2010-11-12,399102,创业板综,宽基，中小盘,66.89,韭圈儿
2010-11-15,399102,创业板综,宽基，中小盘,70.93,韭圈儿
2010-11-16,399102,创业板综,宽基，中小盘,69.64,韭圈儿
2010-11-17,399102,创业板综,宽基，中小盘,67.1,韭圈儿
2010-11-18,399102,创业板综,宽基，中小盘,68.23,韭圈儿
2010-11-19,399102,创业板综,宽基，中小盘,71.36,韭圈儿
2010-11-22,399102,创业板综,宽基，中小盘,72.4,韭圈儿
2010-11-23,399102,创业板综,宽基，中小盘,73.11,韭圈儿
2010-11-24,399102,创业板综,宽基，中小盘,74.73,韭圈儿
2010-11-25,399102,创业板综,宽基，中小盘,73.33,韭圈儿
2010-11-26,399102,创业板综,宽基，中小盘,74.86,韭圈儿
2010-11-29,399102,创业板综,宽基，中小盘,76.0,韭圈儿
2010-11-30,399102,创业板综,宽基，中小盘,73.43,韭圈儿
2010-12-01,399102,创业板综,宽基，中小盘,72.99,韭圈儿
2010-12-02,399102,创业板综,宽基，中小盘,72.96,韭圈儿
2010-12-03,399102,创业板综,宽基，中小盘,71.77,韭圈儿
2010-12-06,399102,创业板综,宽基，中小盘,70.23,韭圈儿
2010-12-07,399102,创业板综,宽基，中小盘,71.76,韭圈儿
2010-12-08,399102,创业板综,宽基，中小盘,71.54,韭圈儿
2010-12-09,399102,创业板综,宽基，中小盘,70.58,韭圈儿
2010-12-10,399102,创业板综,宽基，中小盘,72.06,韭圈儿
2010-12-13,399102,创业板综,宽基，中小盘,74.61,韭圈儿
2010-12-14,399102,创业板综,宽基，中小盘,75.13,韭圈儿
2010-12-15,399102,创业板综,宽基，中小盘,74.61,韭圈儿
2010-12-16,399102,创业板综,宽基，中小盘,75.31,韭圈儿
2010-12-17,399102,创业板综,宽基，中小盘,75.94,韭圈儿
2010-12-20,399102,创业板综,宽基，中小盘,74.96,韭圈儿
2010-12-21,399102,创业板综,宽基，中小盘,75.1,韭圈儿
2010-12-22,399102,创业板综,宽基，中小盘,74.22,韭圈儿
2010-12-23,399102,创业板综,宽基，中小盘,72.49,韭圈儿
2010-12-24,399102,创业板综,宽基，中小盘,70.51,韭圈儿
2010-12-27,399102,创业板综,宽基，中小盘,68.19,韭圈儿
2010-12-28,399102,创业板综,宽基，中小盘,67.25,韭圈儿
2010-12-29,399102,创业板综,宽基，中小盘,68.84,韭圈儿
2010-12-30,399102,创业板综,宽基，中小盘,69.09,韭圈儿
2010-12-31,399102,创业板综,宽基，中小盘,70.43,韭圈儿
2011-01-04,399102,创业板综,宽基，中小盘,71.69,韭圈儿
2011-01-05,399102,创业板综,宽基，中小盘,71.65,韭圈儿
2011-01-06,399102,创业板综,宽基，中小盘,70.95,韭圈儿
2011-01-07,399102,创业板综,宽基，中小盘,70.17,韭圈儿
2011-01-10,399102,创业板综,宽基，中小盘,68.07,韭圈儿
2011-01-11,399102,创业板综,宽基，中小盘,67.17,韭圈儿
2011-01-12,399102,创业板综,宽基，中小盘,67.71,韭圈儿
2011-01-13,399102,创业板综,宽基，中小盘,67.77,韭圈儿
2011-01-14,399102,创业板综,宽基，中小盘,66.13,韭圈儿
2011-01-17,399102,创业板综,宽基，中小盘,63.58,韭圈儿
2011-01-18,399102,创业板综,宽基，中小盘,63.4,韭圈儿
2011-01-19,399102,创业板综,宽基，中小盘,64.76,韭圈儿
2011-01-20,399102,创业板综,宽基，中小盘,62.69,韭圈儿
2011-01-21,399102,创业板综,宽基，中小盘,63.01,韭圈儿
2011-01-24,399102,创业板综,宽基，中小盘,60.88,韭圈儿
2011-01-25,399102,创业板综,宽基，中小盘,60.02,韭圈儿
2011-01-26,399102,创业板综,宽基，中小盘,60.93,韭圈儿
2011-01-27,399102,创业板综,宽基，中小盘,61.79,韭圈儿
2011-01-28,399102,创业板综,宽基，中小盘,62.25,韭圈儿
2011-01-31,399102,创业板综,宽基，中小盘,62.48,韭圈儿
2011-02-01,399102,创业板综,宽基，中小盘,62.44,韭圈儿
2011-02-09,399102,创业板综,宽基，中小盘,61.68,韭圈儿
2011-02-10,399102,创业板综,宽基，中小盘,64.09,韭圈儿
2011-02-11,399102,创业板综,宽基，中小盘,64.77,韭圈儿
2011-02-14,399102,创业板综,宽基，中小盘,65.52,韭圈儿
2011-02-15,399102,创业板综,宽基，中小盘,65.52,韭圈儿
2011-02-16,399102,创业板综,宽基，中小盘,66.78,韭圈儿
2011-02-17,399102,创业板综,宽基，中小盘,67.09,韭圈儿
2011-02-18,399102,创业板综,宽基，中小盘,66.43,韭圈儿
2011-02-21,399102,创业板综,宽基，中小盘,67.4,韭圈儿
2011-02-22,399102,创业板综,宽基，中小盘,64.93,韭圈儿
2011-02-23,399102,创业板综,宽基，中小盘,65.77,韭圈儿
2011-02-24,399102,创业板综,宽基，中小盘,64.96,韭圈儿
2011-02-25,399102,创业板综,宽基，中小盘,63.27,韭圈儿
