日期,指数代码,指数名称,标签,市盈率,数据源
2014-12-30,399438,绿色电力,主题，新兴产业，新能源,15.03,韭圈儿
2014-12-31,399438,绿色电力,主题，新兴产业，新能源,15.52,韭圈儿
2015-01-05,399438,绿色电力,主题，新兴产业，新能源,16.05,韭圈儿
2015-01-06,399438,绿色电力,主题，新兴产业，新能源,15.74,韭圈儿
2015-01-07,399438,绿色电力,主题，新兴产业，新能源,15.93,韭圈儿
2015-01-08,399438,绿色电力,主题，新兴产业，新能源,15.34,韭圈儿
2015-01-09,399438,绿色电力,主题，新兴产业，新能源,15.06,韭圈儿
2015-01-12,399438,绿色电力,主题，新兴产业，新能源,14.49,韭圈儿
2015-01-13,399438,绿色电力,主题，新兴产业，新能源,14.53,韭圈儿
2015-01-14,399438,绿色电力,主题，新兴产业，新能源,14.57,韭圈儿
2015-01-15,399438,绿色电力,主题，新兴产业，新能源,14.96,韭圈儿
2015-01-16,399438,绿色电力,主题，新兴产业，新能源,14.79,韭圈儿
2015-01-19,399438,绿色电力,主题，新兴产业，新能源,13.55,韭圈儿
2015-01-20,399438,绿色电力,主题，新兴产业，新能源,13.79,韭圈儿
2015-01-21,399438,绿色电力,主题，新兴产业，新能源,14.26,韭圈儿
2015-01-22,399438,绿色电力,主题，新兴产业，新能源,14.28,韭圈儿
2015-01-23,399438,绿色电力,主题，新兴产业，新能源,14.27,韭圈儿
2015-01-26,399438,绿色电力,主题，新兴产业，新能源,14.47,韭圈儿
2015-01-27,399438,绿色电力,主题，新兴产业，新能源,14.34,韭圈儿
2015-01-28,399438,绿色电力,主题，新兴产业，新能源,14.25,韭圈儿
2015-01-29,399438,绿色电力,主题，新兴产业，新能源,14.55,韭圈儿
2015-01-30,399438,绿色电力,主题，新兴产业，新能源,14.56,韭圈儿
2015-02-02,399438,绿色电力,主题，新兴产业，新能源,14.01,韭圈儿
2015-02-03,399438,绿色电力,主题，新兴产业，新能源,14.21,韭圈儿
2015-02-04,399438,绿色电力,主题，新兴产业，新能源,14.21,韭圈儿
2015-02-05,399438,绿色电力,主题，新兴产业，新能源,13.83,韭圈儿
2015-02-06,399438,绿色电力,主题，新兴产业，新能源,13.23,韭圈儿
2015-02-09,399438,绿色电力,主题，新兴产业，新能源,13.1,韭圈儿
2015-02-10,399438,绿色电力,主题，新兴产业，新能源,13.42,韭圈儿
2015-02-11,399438,绿色电力,主题，新兴产业，新能源,13.47,韭圈儿
2015-02-12,399438,绿色电力,主题，新兴产业，新能源,13.55,韭圈儿
2015-02-13,399438,绿色电力,主题，新兴产业，新能源,13.74,韭圈儿
2015-02-16,399438,绿色电力,主题，新兴产业，新能源,13.78,韭圈儿
2015-02-17,399438,绿色电力,主题，新兴产业，新能源,13.87,韭圈儿
2015-02-25,399438,绿色电力,主题，新兴产业，新能源,14.04,韭圈儿
2015-02-26,399438,绿色电力,主题，新兴产业，新能源,14.3,韭圈儿
2015-02-27,399438,绿色电力,主题，新兴产业，新能源,14.29,韭圈儿
2015-03-02,399438,绿色电力,主题，新兴产业，新能源,14.57,韭圈儿
2015-03-03,399438,绿色电力,主题，新兴产业，新能源,14.24,韭圈儿
2015-03-04,399438,绿色电力,主题，新兴产业，新能源,14.29,韭圈儿
2015-03-05,399438,绿色电力,主题，新兴产业，新能源,13.96,韭圈儿
2015-03-06,399438,绿色电力,主题，新兴产业，新能源,14.02,韭圈儿
2015-03-09,399438,绿色电力,主题，新兴产业，新能源,14.25,韭圈儿
2015-03-10,399438,绿色电力,主题，新兴产业，新能源,14.34,韭圈儿
2015-03-11,399438,绿色电力,主题，新兴产业，新能源,14.29,韭圈儿
2015-03-12,399438,绿色电力,主题，新兴产业，新能源,14.48,韭圈儿
2015-03-13,399438,绿色电力,主题，新兴产业，新能源,14.6,韭圈儿
2015-03-16,399438,绿色电力,主题，新兴产业，新能源,14.9,韭圈儿
2015-03-17,399438,绿色电力,主题，新兴产业，新能源,15.18,韭圈儿
2015-03-18,399438,绿色电力,主题，新兴产业，新能源,15.41,韭圈儿
2015-03-19,399438,绿色电力,主题，新兴产业，新能源,16.03,韭圈儿
2015-03-20,399438,绿色电力,主题，新兴产业，新能源,16.12,韭圈儿
2015-03-23,399438,绿色电力,主题，新兴产业，新能源,16.65,韭圈儿
2015-03-24,399438,绿色电力,主题，新兴产业，新能源,16.63,韭圈儿
2015-03-25,399438,绿色电力,主题，新兴产业，新能源,16.42,韭圈儿
2015-03-26,399438,绿色电力,主题，新兴产业，新能源,16.45,韭圈儿
2015-03-27,399438,绿色电力,主题，新兴产业，新能源,16.28,韭圈儿
2015-03-30,399438,绿色电力,主题，新兴产业，新能源,16.7,韭圈儿
2015-03-31,399438,绿色电力,主题，新兴产业，新能源,16.32,韭圈儿
2015-04-01,399438,绿色电力,主题，新兴产业，新能源,16.67,韭圈儿
2015-04-02,399438,绿色电力,主题，新兴产业，新能源,16.67,韭圈儿
2015-04-03,399438,绿色电力,主题，新兴产业，新能源,16.9,韭圈儿
2015-04-07,399438,绿色电力,主题，新兴产业，新能源,17.29,韭圈儿
2015-04-08,399438,绿色电力,主题，新兴产业，新能源,17.13,韭圈儿
2015-04-09,399438,绿色电力,主题，新兴产业，新能源,16.65,韭圈儿
2015-04-10,399438,绿色电力,主题，新兴产业，新能源,16.83,韭圈儿
2015-04-13,399438,绿色电力,主题，新兴产业，新能源,17.23,韭圈儿
2015-04-14,399438,绿色电力,主题，新兴产业，新能源,18.09,韭圈儿
2015-04-15,399438,绿色电力,主题，新兴产业，新能源,17.41,韭圈儿
2015-04-16,399438,绿色电力,主题，新兴产业，新能源,18.0,韭圈儿
