日期,指数代码,指数名称,市盈率,数据源
2016-09-06,H30597,新材料,118.84,韭圈儿
2016-09-07,H30597,新材料,118.77,韭圈儿
2016-09-08,H30597,新材料,119.28,韭圈儿
2016-09-09,H30597,新材料,118.83,韭圈儿
2016-09-12,H30597,新材料,115.24,韭圈儿
2016-09-13,H30597,新材料,115.57,韭圈儿
2016-09-14,H30597,新材料,114.39,韭圈儿
2016-09-19,H30597,新材料,115.77,韭圈儿
2016-09-20,H30597,新材料,115.74,韭圈儿
2016-09-21,H30597,新材料,115.27,韭圈儿
2016-09-22,H30597,新材料,115.76,韭圈儿
2016-09-23,H30597,新材料,114.17,韭圈儿
2016-09-26,H30597,新材料,111.58,韭圈儿
2016-09-27,H30597,新材料,112.11,韭圈儿
2016-09-28,H30597,新材料,112.06,韭圈儿
2016-09-29,H30597,新材料,112.03,韭圈儿
2016-09-30,H30597,新材料,112.78,韭圈儿
2016-10-10,H30597,新材料,115.15,韭圈儿
2016-10-11,H30597,新材料,115.93,韭圈儿
2016-10-12,H30597,新材料,120.63,韭圈儿
2016-10-13,H30597,新材料,115.75,韭圈儿
2016-10-14,H30597,新材料,115.78,韭圈儿
2016-10-17,H30597,新材料,115.43,韭圈儿
2016-10-18,H30597,新材料,116.11,韭圈儿
2016-10-19,H30597,新材料,112.94,韭圈儿
2016-10-20,H30597,新材料,113.05,韭圈儿
2016-10-21,H30597,新材料,99.77,韭圈儿
2016-10-24,H30597,新材料,96.75,韭圈儿
2016-10-25,H30597,新材料,92.72,韭圈儿
2016-10-26,H30597,新材料,88.93,韭圈儿
2016-10-27,H30597,新材料,84.54,韭圈儿
2016-10-28,H30597,新材料,84.43,韭圈儿
2016-10-31,H30597,新材料,85.8,韭圈儿
2016-11-01,H30597,新材料,86.35,韭圈儿
2016-11-02,H30597,新材料,85.82,韭圈儿
2016-11-03,H30597,新材料,86.23,韭圈儿
2016-11-04,H30597,新材料,87.78,韭圈儿
2016-11-07,H30597,新材料,87.02,韭圈儿
2016-11-08,H30597,新材料,87.01,韭圈儿
2016-11-09,H30597,新材料,86.44,韭圈儿
2016-11-10,H30597,新材料,87.86,韭圈儿
2016-11-11,H30597,新材料,90.37,韭圈儿
2016-11-14,H30597,新材料,90.19,韭圈儿
2016-11-15,H30597,新材料,89.94,韭圈儿
2016-11-16,H30597,新材料,89.8,韭圈儿
2016-11-17,H30597,新材料,104.98,韭圈儿
2016-11-18,H30597,新材料,89.67,韭圈儿
2016-11-21,H30597,新材料,90.09,韭圈儿
2016-11-22,H30597,新材料,90.9,韭圈儿
2016-11-23,H30597,新材料,89.96,韭圈儿
2016-11-24,H30597,新材料,90.42,韭圈儿
2016-11-25,H30597,新材料,90.15,韭圈儿
2016-11-28,H30597,新材料,90.94,韭圈儿
2016-11-29,H30597,新材料,89.71,韭圈儿
2016-11-30,H30597,新材料,88.61,韭圈儿
2016-12-01,H30597,新材料,89.28,韭圈儿
2016-12-02,H30597,新材料,87.87,韭圈儿
2016-12-05,H30597,新材料,88.09,韭圈儿
2016-12-06,H30597,新材料,88.22,韭圈儿
2016-12-07,H30597,新材料,89.21,韭圈儿
2016-12-08,H30597,新材料,89.72,韭圈儿
2016-12-09,H30597,新材料,89.39,韭圈儿
2016-12-12,H30597,新材料,53.75,韭圈儿
2016-12-13,H30597,新材料,53.92,韭圈儿
2016-12-14,H30597,新材料,53.26,韭圈儿
2016-12-15,H30597,新材料,53.44,韭圈儿
2016-12-16,H30597,新材料,53.61,韭圈儿
2016-12-19,H30597,新材料,53.48,韭圈儿
2016-12-20,H30597,新材料,53.41,韭圈儿
2016-12-21,H30597,新材料,53.93,韭圈儿
2016-12-22,H30597,新材料,53.83,韭圈儿
2016-12-23,H30597,新材料,53.53,韭圈儿
2016-12-26,H30597,新材料,53.52,韭圈儿
2016-12-27,H30597,新材料,53.36,韭圈儿
2016-12-28,H30597,新材料,53.17,韭圈儿
2016-12-29,H30597,新材料,52.83,韭圈儿
2016-12-30,H30597,新材料,52.95,韭圈儿
2017-01-03,H30597,新材料,53.39,韭圈儿
2017-01-04,H30597,新材料,54.44,韭圈儿
2017-01-05,H30597,新材料,54.29,韭圈儿
2017-01-06,H30597,新材料,54.04,韭圈儿
2017-01-09,H30597,新材料,54.47,韭圈儿
2017-01-10,H30597,新材料,54.43,韭圈儿
2017-01-11,H30597,新材料,54.31,韭圈儿
2017-01-12,H30597,新材料,53.68,韭圈儿
2017-01-13,H30597,新材料,53.14,韭圈儿
2017-01-16,H30597,新材料,52.15,韭圈儿
2017-01-17,H30597,新材料,51.05,韭圈儿
2017-01-18,H30597,新材料,51.05,韭圈儿
2017-01-19,H30597,新材料,50.88,韭圈儿
2017-01-20,H30597,新材料,51.24,韭圈儿
2017-01-23,H30597,新材料,51.91,韭圈儿
2017-01-24,H30597,新材料,51.93,韭圈儿
2017-01-25,H30597,新材料,52.39,韭圈儿
2017-01-26,H30597,新材料,53.47,韭圈儿
2017-02-03,H30597,新材料,53.24,韭圈儿
2017-02-06,H30597,新材料,53.33,韭圈儿
2017-02-07,H30597,新材料,53.15,韭圈儿
2017-02-08,H30597,新材料,53.28,韭圈儿
2017-02-09,H30597,新材料,53.56,韭圈儿
2017-02-10,H30597,新材料,53.75,韭圈儿
2017-02-13,H30597,新材料,54.33,韭圈儿
2017-02-14,H30597,新材料,54.62,韭圈儿
2017-02-15,H30597,新材料,51.43,韭圈儿
2017-02-16,H30597,新材料,52.66,韭圈儿
2017-02-17,H30597,新材料,52.16,韭圈儿
2017-02-20,H30597,新材料,52.72,韭圈儿
2017-02-21,H30597,新材料,53.31,韭圈儿
2017-02-22,H30597,新材料,53.23,韭圈儿
2017-02-23,H30597,新材料,53.87,韭圈儿
2017-02-24,H30597,新材料,49.99,韭圈儿
2017-02-27,H30597,新材料,49.04,韭圈儿
2017-02-28,H30597,新材料,49.15,韭圈儿
2017-03-01,H30597,新材料,49.34,韭圈儿
2017-03-02,H30597,新材料,49.39,韭圈儿
2017-03-03,H30597,新材料,49.42,韭圈儿
2017-03-06,H30597,新材料,49.79,韭圈儿
2017-03-07,H30597,新材料,49.39,韭圈儿
2017-03-08,H30597,新材料,49.33,韭圈儿
2017-03-09,H30597,新材料,48.98,韭圈儿
2017-03-10,H30597,新材料,49.31,韭圈儿
2017-03-13,H30597,新材料,49.69,韭圈儿
2017-03-14,H30597,新材料,49.71,韭圈儿
2017-03-15,H30597,新材料,49.96,韭圈儿
2017-03-16,H30597,新材料,50.32,韭圈儿
2017-03-17,H30597,新材料,49.69,韭圈儿
2017-03-20,H30597,新材料,49.61,韭圈儿
2017-03-21,H30597,新材料,49.43,韭圈儿
2017-03-22,H30597,新材料,49.12,韭圈儿
2017-03-23,H30597,新材料,49.18,韭圈儿
2017-03-24,H30597,新材料,51.05,韭圈儿
2017-03-27,H30597,新材料,51.0,韭圈儿
2017-03-28,H30597,新材料,51.28,韭圈儿
2017-03-29,H30597,新材料,50.94,韭圈儿
2017-03-30,H30597,新材料,49.55,韭圈儿
2017-03-31,H30597,新材料,49.68,韭圈儿
2017-04-05,H30597,新材料,50.49,韭圈儿
2017-04-06,H30597,新材料,50.64,韭圈儿
2017-04-07,H30597,新材料,50.95,韭圈儿
2017-04-10,H30597,新材料,47.77,韭圈儿
2017-04-11,H30597,新材料,48.96,韭圈儿
2017-04-12,H30597,新材料,48.83,韭圈儿
2017-04-13,H30597,新材料,49.34,韭圈儿
2017-04-14,H30597,新材料,48.59,韭圈儿
2017-04-17,H30597,新材料,45.11,韭圈儿
2017-04-18,H30597,新材料,44.98,韭圈儿
2017-04-19,H30597,新材料,44.16,韭圈儿
2017-04-20,H30597,新材料,42.53,韭圈儿
2017-04-21,H30597,新材料,41.89,韭圈儿
2017-04-24,H30597,新材料,39.43,韭圈儿
2017-04-25,H30597,新材料,39.61,韭圈儿
2017-04-26,H30597,新材料,39.14,韭圈儿
2017-04-27,H30597,新材料,38.44,韭圈儿
2017-04-28,H30597,新材料,38.27,韭圈儿
2017-05-02,H30597,新材料,40.02,韭圈儿
2017-05-03,H30597,新材料,39.93,韭圈儿
2017-05-04,H30597,新材料,39.38,韭圈儿
2017-05-05,H30597,新材料,38.77,韭圈儿
2017-05-08,H30597,新材料,38.34,韭圈儿
2017-05-09,H30597,新材料,38.61,韭圈儿
2017-05-10,H30597,新材料,37.64,韭圈儿
2017-05-11,H30597,新材料,37.91,韭圈儿
2017-05-12,H30597,新材料,37.75,韭圈儿
2017-05-15,H30597,新材料,37.72,韭圈儿
2017-05-16,H30597,新材料,38.72,韭圈儿
2017-05-17,H30597,新材料,38.68,韭圈儿
2017-05-18,H30597,新材料,38.38,韭圈儿
2017-05-19,H30597,新材料,38.28,韭圈儿
2017-05-22,H30597,新材料,37.79,韭圈儿
2017-05-23,H30597,新材料,37.31,韭圈儿
2017-05-24,H30597,新材料,37.59,韭圈儿
2017-05-25,H30597,新材料,37.82,韭圈儿
2017-05-26,H30597,新材料,37.33,韭圈儿
2017-05-31,H30597,新材料,37.13,韭圈儿
2017-06-01,H30597,新材料,36.41,韭圈儿
2017-06-02,H30597,新材料,36.5,韭圈儿
2017-06-05,H30597,新材料,36.85,韭圈儿
2017-06-06,H30597,新材料,36.94,韭圈儿
2017-06-07,H30597,新材料,37.76,韭圈儿
2017-06-08,H30597,新材料,37.79,韭圈儿
2017-06-09,H30597,新材料,37.94,韭圈儿
2017-06-12,H30597,新材料,35.18,韭圈儿
2017-06-13,H30597,新材料,36.13,韭圈儿
2017-06-14,H30597,新材料,36.3,韭圈儿
2017-06-15,H30597,新材料,36.55,韭圈儿
2017-06-16,H30597,新材料,36.95,韭圈儿
2017-06-19,H30597,新材料,37.09,韭圈儿
2017-06-20,H30597,新材料,37.58,韭圈儿
2017-06-21,H30597,新材料,37.73,韭圈儿
2017-06-22,H30597,新材料,37.15,韭圈儿
2017-06-23,H30597,新材料,37.67,韭圈儿
2017-06-26,H30597,新材料,38.4,韭圈儿
2017-06-27,H30597,新材料,38.34,韭圈儿
2017-06-28,H30597,新材料,38.32,韭圈儿
2017-06-29,H30597,新材料,38.53,韭圈儿
2017-06-30,H30597,新材料,38.77,韭圈儿
2017-07-03,H30597,新材料,39.06,韭圈儿
2017-07-04,H30597,新材料,38.67,韭圈儿
2017-07-05,H30597,新材料,39.61,韭圈儿
2017-07-06,H30597,新材料,40.31,韭圈儿
2017-07-07,H30597,新材料,41.34,韭圈儿
2017-07-10,H30597,新材料,41.41,韭圈儿
2017-07-11,H30597,新材料,40.46,韭圈儿
2017-07-12,H30597,新材料,41.03,韭圈儿
2017-07-13,H30597,新材料,41.05,韭圈儿
2017-07-14,H30597,新材料,41.1,韭圈儿
2017-07-17,H30597,新材料,40.36,韭圈儿
2017-07-18,H30597,新材料,41.08,韭圈儿
2017-07-19,H30597,新材料,42.8,韭圈儿
2017-07-20,H30597,新材料,43.39,韭圈儿
2017-07-21,H30597,新材料,43.58,韭圈儿
2017-07-24,H30597,新材料,43.38,韭圈儿
2017-07-25,H30597,新材料,43.15,韭圈儿
2017-07-26,H30597,新材料,44.56,韭圈儿
2017-07-27,H30597,新材料,43.85,韭圈儿
2017-07-28,H30597,新材料,45.5,韭圈儿
2017-07-31,H30597,新材料,47.0,韭圈儿
2017-08-01,H30597,新材料,44.29,韭圈儿
2017-08-02,H30597,新材料,44.78,韭圈儿
2017-08-03,H30597,新材料,45.09,韭圈儿
2017-08-04,H30597,新材料,43.96,韭圈儿
2017-08-07,H30597,新材料,45.29,韭圈儿
2017-08-08,H30597,新材料,45.37,韭圈儿
2017-08-09,H30597,新材料,45.8,韭圈儿
2017-08-10,H30597,新材料,44.67,韭圈儿
2017-08-11,H30597,新材料,42.68,韭圈儿
2017-08-14,H30597,新材料,44.13,韭圈儿
2017-08-15,H30597,新材料,44.24,韭圈儿
2017-08-16,H30597,新材料,43.69,韭圈儿
2017-08-17,H30597,新材料,43.97,韭圈儿
2017-08-18,H30597,新材料,42.35,韭圈儿
2017-08-21,H30597,新材料,42.81,韭圈儿
2017-08-22,H30597,新材料,43.19,韭圈儿
2017-08-23,H30597,新材料,42.31,韭圈儿
2017-08-24,H30597,新材料,41.72,韭圈儿
2017-08-25,H30597,新材料,42.6,韭圈儿
2017-08-28,H30597,新材料,42.53,韭圈儿
2017-08-29,H30597,新材料,42.24,韭圈儿
2017-08-30,H30597,新材料,42.87,韭圈儿
2017-08-31,H30597,新材料,43.19,韭圈儿
2017-09-01,H30597,新材料,43.82,韭圈儿
2017-09-04,H30597,新材料,44.24,韭圈儿
2017-09-05,H30597,新材料,44.14,韭圈儿
2017-09-06,H30597,新材料,44.91,韭圈儿
2017-09-07,H30597,新材料,44.58,韭圈儿
2017-09-08,H30597,新材料,44.96,韭圈儿
2017-09-11,H30597,新材料,46.9,韭圈儿
2017-09-12,H30597,新材料,46.84,韭圈儿
2017-09-13,H30597,新材料,47.42,韭圈儿
2017-09-14,H30597,新材料,46.82,韭圈儿
2017-09-15,H30597,新材料,45.59,韭圈儿
2017-09-18,H30597,新材料,45.94,韭圈儿
2017-09-19,H30597,新材料,45.72,韭圈儿
2017-09-20,H30597,新材料,46.54,韭圈儿
2017-09-21,H30597,新材料,45.36,韭圈儿
2017-09-22,H30597,新材料,44.75,韭圈儿
2017-09-25,H30597,新材料,43.92,韭圈儿
2017-09-26,H30597,新材料,44.29,韭圈儿
2017-09-27,H30597,新材料,45.1,韭圈儿
2017-09-28,H30597,新材料,44.97,韭圈儿
2017-09-29,H30597,新材料,45.09,韭圈儿
2017-10-09,H30597,新材料,45.42,韭圈儿
2017-10-10,H30597,新材料,44.99,韭圈儿
2017-10-11,H30597,新材料,44.3,韭圈儿
2017-10-12,H30597,新材料,43.8,韭圈儿
2017-10-13,H30597,新材料,44.16,韭圈儿
2017-10-16,H30597,新材料,41.86,韭圈儿
2017-10-17,H30597,新材料,41.32,韭圈儿
2017-10-18,H30597,新材料,40.67,韭圈儿
2017-10-19,H30597,新材料,40.63,韭圈儿
2017-10-20,H30597,新材料,41.08,韭圈儿
2017-10-23,H30597,新材料,41.13,韭圈儿
2017-10-24,H30597,新材料,41.34,韭圈儿
2017-10-25,H30597,新材料,41.06,韭圈儿
2017-10-26,H30597,新材料,40.32,韭圈儿
2017-10-27,H30597,新材料,38.65,韭圈儿
2017-10-30,H30597,新材料,35.22,韭圈儿
2017-10-31,H30597,新材料,35.24,韭圈儿
2017-11-01,H30597,新材料,35.39,韭圈儿
2017-11-02,H30597,新材料,34.69,韭圈儿
2017-11-03,H30597,新材料,34.34,韭圈儿
2017-11-06,H30597,新材料,34.63,韭圈儿
2017-11-07,H30597,新材料,34.88,韭圈儿
2017-11-08,H30597,新材料,35.06,韭圈儿
2017-11-09,H30597,新材料,35.08,韭圈儿
2017-11-10,H30597,新材料,35.32,韭圈儿
2017-11-13,H30597,新材料,35.71,韭圈儿
2017-11-14,H30597,新材料,35.23,韭圈儿
2017-11-15,H30597,新材料,34.34,韭圈儿
2017-11-16,H30597,新材料,34.27,韭圈儿
2017-11-17,H30597,新材料,33.24,韭圈儿
2017-11-20,H30597,新材料,33.86,韭圈儿
2017-11-21,H30597,新材料,33.89,韭圈儿
2017-11-22,H30597,新材料,33.91,韭圈儿
2017-11-23,H30597,新材料,33.09,韭圈儿
2017-11-24,H30597,新材料,33.51,韭圈儿
2017-11-27,H30597,新材料,32.67,韭圈儿
2017-11-28,H30597,新材料,33.32,韭圈儿
2017-11-29,H30597,新材料,33.83,韭圈儿
2017-11-30,H30597,新材料,33.38,韭圈儿
2017-12-01,H30597,新材料,33.4,韭圈儿
2017-12-04,H30597,新材料,33.3,韭圈儿
2017-12-05,H30597,新材料,32.36,韭圈儿
2017-12-06,H30597,新材料,32.44,韭圈儿
2017-12-07,H30597,新材料,32.16,韭圈儿
2017-12-08,H30597,新材料,32.62,韭圈儿
2017-12-11,H30597,新材料,32.6,韭圈儿
2017-12-12,H30597,新材料,32.54,韭圈儿
2017-12-13,H30597,新材料,32.68,韭圈儿
2017-12-14,H30597,新材料,32.63,韭圈儿
2017-12-15,H30597,新材料,32.26,韭圈儿
2017-12-18,H30597,新材料,32.15,韭圈儿
2017-12-19,H30597,新材料,32.21,韭圈儿
2017-12-20,H30597,新材料,31.9,韭圈儿
2017-12-21,H30597,新材料,32.32,韭圈儿
2017-12-22,H30597,新材料,32.52,韭圈儿
2017-12-25,H30597,新材料,32.47,韭圈儿
2017-12-26,H30597,新材料,32.57,韭圈儿
2017-12-27,H30597,新材料,32.52,韭圈儿
2017-12-28,H30597,新材料,33.07,韭圈儿
2017-12-29,H30597,新材料,33.06,韭圈儿
2018-01-02,H30597,新材料,33.32,韭圈儿
2018-01-03,H30597,新材料,33.98,韭圈儿
2018-01-04,H30597,新材料,34.34,韭圈儿
2018-01-05,H30597,新材料,34.15,韭圈儿
2018-01-08,H30597,新材料,34.43,韭圈儿
2018-01-09,H30597,新材料,34.3,韭圈儿
2018-01-10,H30597,新材料,34.01,韭圈儿
2018-01-11,H30597,新材料,34.2,韭圈儿
2018-01-12,H30597,新材料,33.98,韭圈儿
2018-01-15,H30597,新材料,32.84,韭圈儿
2018-01-16,H30597,新材料,33.1,韭圈儿
2018-01-17,H30597,新材料,32.79,韭圈儿
2018-01-18,H30597,新材料,32.98,韭圈儿
2018-01-19,H30597,新材料,33.09,韭圈儿
2018-01-22,H30597,新材料,33.57,韭圈儿
2018-01-23,H30597,新材料,33.89,韭圈儿
2018-01-24,H30597,新材料,33.84,韭圈儿
2018-01-25,H30597,新材料,33.82,韭圈儿
2018-01-26,H30597,新材料,33.4,韭圈儿
2018-01-29,H30597,新材料,33.36,韭圈儿
2018-01-30,H30597,新材料,33.24,韭圈儿
2018-01-31,H30597,新材料,32.81,韭圈儿
2018-02-01,H30597,新材料,31.97,韭圈儿
2018-02-02,H30597,新材料,32.35,韭圈儿
2018-02-05,H30597,新材料,31.91,韭圈儿
2018-02-06,H30597,新材料,30.33,韭圈儿
2018-02-07,H30597,新材料,30.15,韭圈儿
2018-02-08,H30597,新材料,30.31,韭圈儿
2018-02-09,H30597,新材料,28.72,韭圈儿
2018-02-12,H30597,新材料,30.2,韭圈儿
2018-02-13,H30597,新材料,29.99,韭圈儿
2018-02-14,H30597,新材料,30.43,韭圈儿
2018-02-22,H30597,新材料,31.42,韭圈儿
2018-02-23,H30597,新材料,31.79,韭圈儿
2018-02-26,H30597,新材料,32.36,韭圈儿
2018-02-27,H30597,新材料,32.18,韭圈儿
2018-02-28,H30597,新材料,31.72,韭圈儿
2018-03-01,H30597,新材料,31.78,韭圈儿
2018-03-02,H30597,新材料,31.59,韭圈儿
2018-03-05,H30597,新材料,31.8,韭圈儿
2018-03-06,H30597,新材料,32.15,韭圈儿
2018-03-07,H30597,新材料,31.86,韭圈儿
2018-03-08,H30597,新材料,31.67,韭圈儿
2018-03-09,H30597,新材料,31.89,韭圈儿
2018-03-12,H30597,新材料,32.84,韭圈儿
2018-03-13,H30597,新材料,31.44,韭圈儿
2018-03-14,H30597,新材料,31.39,韭圈儿
2018-03-15,H30597,新材料,31.6,韭圈儿
2018-03-16,H30597,新材料,31.13,韭圈儿
2018-03-19,H30597,新材料,31.17,韭圈儿
2018-03-20,H30597,新材料,30.69,韭圈儿
2018-03-21,H30597,新材料,30.34,韭圈儿
2018-03-22,H30597,新材料,30.36,韭圈儿
2018-03-23,H30597,新材料,28.69,韭圈儿
2018-03-26,H30597,新材料,29.47,韭圈儿
2018-03-27,H30597,新材料,29.92,韭圈儿
2018-03-28,H30597,新材料,29.33,韭圈儿
2018-03-29,H30597,新材料,29.17,韭圈儿
2018-03-30,H30597,新材料,28.98,韭圈儿
2018-04-02,H30597,新材料,28.66,韭圈儿
2018-04-03,H30597,新材料,28.22,韭圈儿
2018-04-04,H30597,新材料,27.81,韭圈儿
2018-04-09,H30597,新材料,28.01,韭圈儿
2018-04-10,H30597,新材料,28.59,韭圈儿
2018-04-11,H30597,新材料,28.64,韭圈儿
2018-04-12,H30597,新材料,28.15,韭圈儿
2018-04-13,H30597,新材料,28.08,韭圈儿
2018-04-16,H30597,新材料,27.75,韭圈儿
2018-04-17,H30597,新材料,26.96,韭圈儿
2018-04-18,H30597,新材料,27.29,韭圈儿
2018-04-19,H30597,新材料,27.88,韭圈儿
2018-04-20,H30597,新材料,27.29,韭圈儿
2018-04-23,H30597,新材料,27.12,韭圈儿
