日期,指数代码,指数名称,标签,市盈率,数据源
2025-01-29,699,科创200,宽基，中小盘，科创板,46.65,中证指数
2025-01-30,699,科创200,宽基，中小盘，科创板,46.65,中证指数
2025-01-31,699,科创200,宽基，中小盘，科创板,46.65,中证指数
2025-02-03,699,科创200,宽基，中小盘，科创板,46.65,中证指数
2025-02-04,699,科创200,宽基，中小盘，科创板,46.65,中证指数
2025-02-05,699,科创200,宽基，中小盘，科创板,46.96,中证指数
2025-02-06,699,科创200,宽基，中小盘，科创板,49.02,中证指数
2025-02-07,699,科创200,宽基，中小盘，科创板,49.51,中证指数
2025-02-10,699,科创200,宽基，中小盘，科创板,50.21,中证指数
2025-02-11,699,科创200,宽基，中小盘，科创板,49.77,中证指数
2025-02-12,699,科创200,宽基，中小盘，科创板,50.55,中证指数
2025-02-13,699,科创200,宽基，中小盘，科创板,49.02,中证指数
2025-02-14,699,科创200,宽基，中小盘，科创板,49.28,中证指数
2025-02-17,699,科创200,宽基，中小盘，科创板,49.93,中证指数
2025-02-18,699,科创200,宽基，中小盘，科创板,48.83,中证指数
2025-02-19,699,科创200,宽基，中小盘，科创板,50.65,中证指数
2025-02-20,699,科创200,宽基，中小盘，科创板,51.3,中证指数
2025-02-21,699,科创200,宽基，中小盘，科创板,52.7,中证指数
2025-02-24,699,科创200,宽基，中小盘，科创板,52.39,中证指数
2025-02-25,699,科创200,宽基，中小盘，科创板,52.62,中证指数
2025-02-26,699,科创200,宽基，中小盘，科创板,53.41,中证指数
2025-02-27,699,科创200,宽基，中小盘，科创板,53.65,中证指数
2025-02-28,699,科创200,宽基，中小盘，科创板,50.98,中证指数
2025-03-03,699,科创200,宽基，中小盘，科创板,51.13,中证指数
2025-03-04,699,科创200,宽基，中小盘，科创板,52.45,中证指数
2025-03-05,699,科创200,宽基，中小盘，科创板,52.57,中证指数
2025-03-06,699,科创200,宽基，中小盘，科创板,53.84,中证指数
2025-03-07,699,科创200,宽基，中小盘，科创板,53.16,中证指数
2025-03-10,699,科创200,宽基，中小盘，科创板,53.52,中证指数
2025-03-11,699,科创200,宽基，中小盘，科创板,53.12,中证指数
2025-03-12,699,科创200,宽基，中小盘，科创板,53.04,中证指数
2025-03-13,699,科创200,宽基，中小盘，科创板,51.71,中证指数
2025-03-14,699,科创200,宽基，中小盘，科创板,52.5,中证指数
2025-03-17,699,科创200,宽基，中小盘，科创板,48.34,中证指数
2025-03-18,699,科创200,宽基，中小盘，科创板,48.71,中证指数
2025-03-19,699,科创200,宽基，中小盘，科创板,48.23,中证指数
2025-03-20,699,科创200,宽基，中小盘，科创板,48.01,中证指数
2025-03-21,699,科创200,宽基，中小盘，科创板,46.59,中证指数
2025-03-24,699,科创200,宽基，中小盘，科创板,46.24,中证指数
2025-03-25,699,科创200,宽基，中小盘，科创板,46.03,中证指数
2025-03-26,699,科创200,宽基，中小盘，科创板,46.42,中证指数
2025-03-27,699,科创200,宽基，中小盘，科创板,46.74,中证指数
2025-03-28,699,科创200,宽基，中小盘，科创板,46.14,中证指数
2025-03-31,699,科创200,宽基，中小盘，科创板,46.09,中证指数
2025-04-01,699,科创200,宽基，中小盘，科创板,46.86,中证指数
2025-04-02,699,科创200,宽基，中小盘，科创板,47.05,中证指数
2025-04-03,699,科创200,宽基，中小盘，科创板,45.94,中证指数
2025-04-04,699,科创200,宽基，中小盘，科创板,45.94,中证指数
2025-04-07,699,科创200,宽基，中小盘，科创板,38.83,中证指数
2025-04-08,699,科创200,宽基，中小盘，科创板,39.56,中证指数
2025-04-09,699,科创200,宽基，中小盘，科创板,40.89,中证指数
2025-04-10,699,科创200,宽基，中小盘，科创板,42.15,中证指数
2025-04-11,699,科创200,宽基，中小盘，科创板,43.69,中证指数
2025-04-14,699,科创200,宽基，中小盘，科创板,44.21,中证指数
2025-04-15,699,科创200,宽基，中小盘，科创板,44.03,中证指数
2025-04-16,699,科创200,宽基，中小盘，科创板,43.37,中证指数
2025-04-17,699,科创200,宽基，中小盘，科创板,43.91,中证指数
2025-04-18,699,科创200,宽基，中小盘，科创板,43.78,中证指数
2025-04-21,699,科创200,宽基，中小盘，科创板,44.72,中证指数
2025-04-22,699,科创200,宽基，中小盘，科创板,44.77,中证指数
2025-04-23,699,科创200,宽基，中小盘，科创板,44.99,中证指数
2025-04-24,699,科创200,宽基，中小盘，科创板,44.49,中证指数
2025-04-25,699,科创200,宽基，中小盘，科创板,44.35,中证指数
2025-04-28,699,科创200,宽基，中小盘，科创板,43.93,中证指数
2025-04-29,699,科创200,宽基，中小盘，科创板,44.37,中证指数
2025-04-30,699,科创200,宽基，中小盘，科创板,45.05,中证指数
2025-05-01,699,科创200,宽基，中小盘，科创板,45.05,中证指数
2025-05-02,699,科创200,宽基，中小盘，科创板,45.05,中证指数
2025-05-05,699,科创200,宽基，中小盘，科创板,45.05,中证指数
2025-05-06,699,科创200,宽基，中小盘，科创板,51.68,中证指数
2025-05-07,699,科创200,宽基，中小盘，科创板,51.65,中证指数
2025-05-08,699,科创200,宽基，中小盘，科创板,52.04,中证指数
2025-05-09,699,科创200,宽基，中小盘，科创板,50.78,中证指数
2025-05-12,699,科创200,宽基，中小盘，科创板,51.47,中证指数
2025-05-13,699,科创200,宽基，中小盘，科创板,51.07,中证指数
2025-05-14,699,科创200,宽基，中小盘，科创板,50.88,中证指数
2025-05-15,699,科创200,宽基，中小盘，科创板,49.9,中证指数
2025-05-16,699,科创200,宽基，中小盘，科创板,50.1,中证指数
2025-05-19,699,科创200,宽基，中小盘，科创板,50.19,中证指数
2025-05-20,699,科创200,宽基，中小盘，科创板,50.55,中证指数
2025-05-21,699,科创200,宽基，中小盘，科创板,50.26,中证指数
2025-05-22,699,科创200,宽基，中小盘，科创板,49.73,中证指数
2025-05-23,699,科创200,宽基，中小盘，科创板,49.45,中证指数
2025-05-26,699,科创200,宽基，中小盘，科创板,49.84,中证指数
2025-05-27,699,科创200,宽基，中小盘，科创板,49.53,中证指数
2025-05-28,699,科创200,宽基，中小盘，科创板,49.48,中证指数
2025-05-29,699,科创200,宽基，中小盘，科创板,50.04,中证指数
2025-05-30,699,科创200,宽基，中小盘，科创板,49.03,中证指数
2025-06-02,699,科创200,宽基，中小盘，科创板,49.03,中证指数
2025-06-03,699,科创200,宽基，中小盘，科创板,49.46,中证指数
2025-06-04,699,科创200,宽基，中小盘，科创板,49.69,中证指数
2025-06-05,699,科创200,宽基，中小盘，科创板,50.6,中证指数
2025-06-06,699,科创200,宽基，中小盘，科创板,50.44,中证指数
2025-06-09,699,科创200,宽基，中小盘，科创板,51.21,中证指数
2025-06-10,699,科创200,宽基，中小盘，科创板,50.36,中证指数
2025-06-11,699,科创200,宽基，中小盘，科创板,50.38,中证指数
2025-06-12,699,科创200,宽基，中小盘，科创板,50.56,中证指数
2025-06-13,699,科创200,宽基，中小盘，科创板,49.63,中证指数
2025-06-16,699,科创200,宽基，中小盘，科创板,49.5,中证指数
2025-06-17,699,科创200,宽基，中小盘，科创板,49.2,中证指数
2025-06-18,699,科创200,宽基，中小盘，科创板,49.17,中证指数
2025-06-19,699,科创200,宽基，中小盘，科创板,48.61,中证指数
2025-06-20,699,科创200,宽基，中小盘，科创板,48.23,中证指数
2025-06-23,699,科创200,宽基，中小盘，科创板,49.09,中证指数
2025-06-24,699,科创200,宽基，中小盘，科创板,49.95,中证指数
2025-06-25,699,科创200,宽基，中小盘，科创板,50.58,中证指数
2025-06-26,699,科创200,宽基，中小盘，科创板,50.16,中证指数
2025-06-27,699,科创200,宽基，中小盘，科创板,50.54,中证指数
2025-06-30,699,科创200,宽基，中小盘，科创板,51.68,中证指数
2025-07-01,699,科创200,宽基，中小盘，科创板,52.02,中证指数
2025-07-02,699,科创200,宽基，中小盘，科创板,51.07,中证指数
2025-07-03,699,科创200,宽基，中小盘，科创板,51.42,中证指数
2025-07-04,699,科创200,宽基，中小盘，科创板,51.09,中证指数
2025-07-07,699,科创200,宽基，中小盘，科创板,50.89,中证指数
2025-07-08,699,科创200,宽基，中小盘，科创板,51.53,中证指数
2025-07-09,699,科创200,宽基，中小盘，科创板,51.31,中证指数
2025-07-10,699,科创200,宽基，中小盘，科创板,51.16,中证指数
2025-07-11,699,科创200,宽基，中小盘，科创板,51.68,中证指数
2025-07-14,699,科创200,宽基，中小盘，科创板,51.94,中证指数
2025-07-15,699,科创200,宽基，中小盘，科创板,51.98,中证指数
2025-07-16,699,科创200,宽基，中小盘，科创板,52.23,中证指数
2025-07-17,699,科创200,宽基，中小盘，科创板,53.31,中证指数
2025-07-18,699,科创200,宽基，中小盘，科创板,53.5,中证指数
2025-07-21,699,科创200,宽基，中小盘，科创板,53.98,中证指数
2025-07-22,699,科创200,宽基，中小盘，科创板,54.08,中证指数
2025-07-23,699,科创200,宽基，中小盘，科创板,54.09,中证指数
2025-07-24,699,科创200,宽基，中小盘，科创板,54.62,中证指数
2025-07-25,699,科创200,宽基，中小盘，科创板,55.41,中证指数
2025-07-28,699,科创200,宽基，中小盘，科创板,56.16,中证指数
2025-07-29,699,科创200,宽基，中小盘，科创板,57.69,中证指数
2025-07-30,699,科创200,宽基，中小盘，科创板,57.07,中证指数
