日期,指数代码,指数名称,标签,市盈率,数据源
2024-09-27,399667,创业成长,宽基，中小盘,27.5323,国证指数
2024-09-30,399667,创业成长,宽基，中小盘,27.5323,国证指数
2024-10-08,399667,创业成长,宽基，中小盘,31.7297,国证指数
2024-10-09,399667,创业成长,宽基，中小盘,37.3855,国证指数
2024-10-10,399667,创业成长,宽基，中小盘,33.5246,国证指数
2024-10-11,399667,创业成长,宽基，中小盘,32.463,国证指数
2024-10-14,399667,创业成长,宽基，中小盘,30.9017,国证指数
2024-10-15,399667,创业成长,宽基，中小盘,31.7204,国证指数
2024-10-16,399667,创业成长,宽基，中小盘,30.6579,国证指数
2024-10-17,399667,创业成长,宽基，中小盘,29.9301,国证指数
2024-10-18,399667,创业成长,宽基，中小盘,29.8803,国证指数
2024-10-21,399667,创业成长,宽基，中小盘,32.2908,国证指数
2024-10-22,399667,创业成长,宽基，中小盘,32.4869,国证指数
2024-10-23,399667,创业成长,宽基，中小盘,32.5093,国证指数
2024-10-24,399667,创业成长,宽基，中小盘,32.2199,国证指数
2024-10-25,399667,创业成长,宽基，中小盘,31.8983,国证指数
2024-10-28,399667,创业成长,宽基，中小盘,32.7787,国证指数
2024-10-29,399667,创业成长,宽基，中小盘,32.5916,国证指数
2024-10-30,399667,创业成长,宽基，中小盘,31.8908,国证指数
2024-10-31,399667,创业成长,宽基，中小盘,31.5727,国证指数
2024-11-01,399667,创业成长,宽基，中小盘,31.6283,国证指数
2024-11-04,399667,创业成长,宽基，中小盘,31.0339,国证指数
2024-11-05,399667,创业成长,宽基，中小盘,31.973,国证指数
2024-11-06,399667,创业成长,宽基，中小盘,33.519,国证指数
2024-11-07,399667,创业成长,宽基，中小盘,33.123,国证指数
2024-11-08,399667,创业成长,宽基，中小盘,34.6104,国证指数
2024-11-11,399667,创业成长,宽基，中小盘,34.0311,国证指数
2024-11-12,399667,创业成长,宽基，中小盘,34.9259,国证指数
2024-11-13,399667,创业成长,宽基，中小盘,35.0615,国证指数
2024-11-14,399667,创业成长,宽基，中小盘,35.4874,国证指数
2024-11-15,399667,创业成长,宽基，中小盘,34.3677,国证指数
2024-11-18,399667,创业成长,宽基，中小盘,32.9487,国证指数
2024-11-19,399667,创业成长,宽基，中小盘,32.2535,国证指数
2024-11-20,399667,创业成长,宽基，中小盘,33.1899,国证指数
2024-11-21,399667,创业成长,宽基，中小盘,33.3155,国证指数
2024-11-22,399667,创业成长,宽基，中小盘,33.2849,国证指数
2024-11-25,399667,创业成长,宽基，中小盘,31.9788,国证指数
2024-11-26,399667,创业成长,宽基，中小盘,31.9866,国证指数
2024-11-27,399667,创业成长,宽基，中小盘,31.6457,国证指数
2024-11-28,399667,创业成长,宽基，中小盘,32.4679,国证指数
2024-11-29,399667,创业成长,宽基，中小盘,31.8606,国证指数
2024-12-02,399667,创业成长,宽基，中小盘,32.715,国证指数
2024-12-03,399667,创业成长,宽基，中小盘,33.1538,国证指数
2024-12-04,399667,创业成长,宽基，中小盘,32.98,国证指数
2024-12-05,399667,创业成长,宽基，中小盘,32.6344,国证指数
2024-12-06,399667,创业成长,宽基，中小盘,32.6905,国证指数
2024-12-09,399667,创业成长,宽基，中小盘,33.453,国证指数
2024-12-10,399667,创业成长,宽基，中小盘,33.2075,国证指数
2024-12-11,399667,创业成长,宽基，中小盘,33.4274,国证指数
2024-12-12,399667,创业成长,宽基，中小盘,33.3625,国证指数
2024-12-13,399667,创业成长,宽基，中小盘,33.8886,国证指数
2024-12-16,399667,创业成长,宽基，中小盘,32.8678,国证指数
2024-12-17,399667,创业成长,宽基，中小盘,31.3954,国证指数
2024-12-18,399667,创业成长,宽基，中小盘,31.4979,国证指数
2024-12-19,399667,创业成长,宽基，中小盘,31.4833,国证指数
2024-12-20,399667,创业成长,宽基，中小盘,31.7071,国证指数
2024-12-23,399667,创业成长,宽基，中小盘,31.5498,国证指数
2024-12-24,399667,创业成长,宽基，中小盘,31.3398,国证指数
2024-12-25,399667,创业成长,宽基，中小盘,31.7387,国证指数
2024-12-26,399667,创业成长,宽基，中小盘,31.5753,国证指数
2024-12-27,399667,创业成长,宽基，中小盘,31.6106,国证指数
2024-12-30,399667,创业成长,宽基，中小盘,31.5254,国证指数
2024-12-31,399667,创业成长,宽基，中小盘,31.6006,国证指数
2025-01-02,399667,创业成长,宽基，中小盘,30.7627,国证指数
2025-01-03,399667,创业成长,宽基，中小盘,29.6155,国证指数
2025-01-06,399667,创业成长,宽基，中小盘,29.0444,国证指数
2025-01-07,399667,创业成长,宽基，中小盘,28.9962,国证指数
2025-01-08,399667,创业成长,宽基，中小盘,29.1664,国证指数
2025-01-09,399667,创业成长,宽基，中小盘,28.8743,国证指数
2025-01-10,399667,创业成长,宽基，中小盘,28.901,国证指数
2025-01-13,399667,创业成长,宽基，中小盘,28.419,国证指数
2025-01-14,399667,创业成长,宽基，中小盘,28.4951,国证指数
2025-01-15,399667,创业成长,宽基，中小盘,29.885,国证指数
2025-01-16,399667,创业成长,宽基，中小盘,29.2865,国证指数
2025-01-17,399667,创业成长,宽基，中小盘,29.4993,国证指数
2025-01-20,399667,创业成长,宽基，中小盘,29.7413,国证指数
2025-01-21,399667,创业成长,宽基，中小盘,30.3836,国证指数
2025-01-22,399667,创业成长,宽基，中小盘,30.5206,国证指数
2025-01-23,399667,创业成长,宽基，中小盘,30.3409,国证指数
2025-01-24,399667,创业成长,宽基，中小盘,30.2594,国证指数
2025-01-27,399667,创业成长,宽基，中小盘,30.6734,国证指数
2025-02-05,399667,创业成长,宽基，中小盘,29.8508,国证指数
2025-02-06,399667,创业成长,宽基，中小盘,29.7301,国证指数
2025-02-07,399667,创业成长,宽基，中小盘,30.4499,国证指数
2025-02-10,399667,创业成长,宽基，中小盘,31.2326,国证指数
2025-02-11,399667,创业成长,宽基，中小盘,31.252,国证指数
2025-02-12,399667,创业成长,宽基，中小盘,30.8268,国证指数
2025-02-13,399667,创业成长,宽基，中小盘,31.3354,国证指数
2025-02-14,399667,创业成长,宽基，中小盘,31.0941,国证指数
