日期,指数代码,指数名称,标签,市盈率,数据源
2025-06-13,980092,自由现金流,,14.0312,国证指数
2025-06-16,980092,自由现金流,,14.0312,国证指数
2025-06-17,980092,自由现金流,,13.1592,国证指数
2025-06-18,980092,自由现金流,,13.2024,国证指数
2025-06-19,980092,自由现金流,,13.1772,国证指数
2025-06-20,980092,自由现金流,,13.0085,国证指数
2025-06-23,980092,自由现金流,,13.0657,国证指数
2025-06-24,980092,自由现金流,,13.0656,国证指数
2025-06-25,980092,自由现金流,,13.2314,国证指数
2025-06-26,980092,自由现金流,,13.3065,国证指数
2025-06-27,980092,自由现金流,,13.2721,国证指数
2025-06-30,980092,自由现金流,,13.3109,国证指数
2025-07-01,980092,自由现金流,,13.3357,国证指数
2025-07-02,980092,自由现金流,,13.3928,国证指数
2025-07-03,980092,自由现金流,,13.4995,国证指数
2025-07-04,980092,自由现金流,,13.5315,国证指数
2025-07-07,980092,自由现金流,,13.5742,国证指数
2025-07-08,980092,自由现金流,,13.5261,国证指数
2025-07-09,980092,自由现金流,,13.5973,国证指数
2025-07-10,980092,自由现金流,,13.5022,国证指数
2025-07-11,980092,自由现金流,,13.5625,国证指数
2025-07-14,980092,自由现金流,,13.6124,国证指数
2025-07-15,980092,自由现金流,,13.7039,国证指数
2025-07-16,980092,自由现金流,,13.6948,国证指数
2025-07-17,980092,自由现金流,,13.655,国证指数
2025-07-18,980092,自由现金流,,13.6859,国证指数
2025-07-21,980092,自由现金流,,13.7329,国证指数
2025-07-22,980092,自由现金流,,13.9388,国证指数
2025-07-23,980092,自由现金流,,14.1512,国证指数
2025-07-24,980092,自由现金流,,14.1332,国证指数
2025-07-25,980092,自由现金流,,14.2127,国证指数
2025-07-28,980092,自由现金流,,14.2127,国证指数
2025-07-29,980092,自由现金流,,13.986,国证指数
2025-07-30,980092,自由现金流,,13.9906,国证指数
2025-07-31,980092,自由现金流,,14.01,国证指数
2025-08-01,980092,自由现金流,,13.6926,国证指数
2025-08-04,980092,自由现金流,,13.7335,国证指数
2025-08-05,980092,自由现金流,,13.8352,国证指数
2025-08-06,980092,自由现金流,,13.959,国证指数
2025-08-07,980092,自由现金流,,14.0323,国证指数
2025-08-08,980092,自由现金流,,14.0086,国证指数
