日期,指数代码,指数名称,标签,市盈率,数据源
2024-04-03,2,A股指数,宽基，综合,11.93,中证指数
2024-04-04,2,A股指数,宽基，综合,11.94,中证指数
2024-04-05,2,A股指数,宽基，综合,11.94,中证指数
2024-04-08,2,A股指数,宽基，综合,11.85,中证指数
2024-04-09,2,A股指数,宽基，综合,11.86,中证指数
2024-04-10,2,A股指数,宽基，综合,11.79,中证指数
2024-04-11,2,A股指数,宽基，综合,11.81,中证指数
2024-04-12,2,A股指数,宽基，综合,11.76,中证指数
2024-04-15,2,A股指数,宽基，综合,11.93,中证指数
2024-04-16,2,A股指数,宽基，综合,11.75,中证指数
2024-04-17,2,A股指数,宽基，综合,11.99,中证指数
2024-04-18,2,A股指数,宽基，综合,12.0,中证指数
2024-04-19,2,A股指数,宽基，综合,11.97,中证指数
2024-04-22,2,A股指数,宽基，综合,11.89,中证指数
2024-04-23,2,A股指数,宽基，综合,11.79,中证指数
2024-04-24,2,A股指数,宽基，综合,11.88,中证指数
2024-04-25,2,A股指数,宽基，综合,11.91,中证指数
2024-04-26,2,A股指数,宽基，综合,12.04,中证指数
2024-04-29,2,A股指数,宽基，综合,12.13,中证指数
2024-04-30,2,A股指数,宽基，综合,12.1,中证指数
2024-04-30,2,A股指数,宽基，综合,12.1,中证指数
2024-05-01,2,A股指数,宽基，综合,12.1,中证指数
2024-05-02,2,A股指数,宽基，综合,12.1,中证指数
2024-05-03,2,A股指数,宽基，综合,12.1,中证指数
2024-05-06,2,A股指数,宽基，综合,13.32,中证指数
2024-05-07,2,A股指数,宽基，综合,13.36,中证指数
2024-05-08,2,A股指数,宽基，综合,13.27,中证指数
2024-05-09,2,A股指数,宽基，综合,13.38,中证指数
2024-05-10,2,A股指数,宽基，综合,13.39,中证指数
2024-05-13,2,A股指数,宽基，综合,13.38,中证指数
2024-05-14,2,A股指数,宽基，综合,13.36,中证指数
2024-05-15,2,A股指数,宽基，综合,13.25,中证指数
2024-05-16,2,A股指数,宽基，综合,13.26,中证指数
2024-05-17,2,A股指数,宽基，综合,13.38,中证指数
2024-05-20,2,A股指数,宽基，综合,13.46,中证指数
2024-05-21,2,A股指数,宽基，综合,13.41,中证指数
2024-05-22,2,A股指数,宽基，综合,13.4,中证指数
2024-05-23,2,A股指数,宽基，综合,13.22,中证指数
2024-05-24,2,A股指数,宽基，综合,13.12,中证指数
2024-05-27,2,A股指数,宽基，综合,13.27,中证指数
2024-05-28,2,A股指数,宽基，综合,13.21,中证指数
2024-05-29,2,A股指数,宽基，综合,13.21,中证指数
2024-05-30,2,A股指数,宽基，综合,13.12,中证指数
2024-05-31,2,A股指数,宽基，综合,13.09,中证指数
