日期,指数代码,指数名称,标签,市盈率,数据源
2020-04-21,931456,中国教育,跨境，教育,67.58,韭圈儿
2020-04-22,931456,中国教育,跨境，教育,69.33,韭圈儿
2020-04-23,931456,中国教育,跨境，教育,67.89,韭圈儿
2020-04-24,931456,中国教育,跨境，教育,66.24,韭圈儿
2020-04-27,931456,中国教育,跨境，教育,68.84,韭圈儿
2020-04-28,931456,中国教育,跨境，教育,83.66,韭圈儿
2020-04-29,931456,中国教育,跨境，教育,85.33,韭圈儿
2020-04-30,931456,中国教育,跨境，教育,87.51,韭圈儿
2020-05-06,931456,中国教育,跨境，教育,83.95,韭圈儿
2020-05-07,931456,中国教育,跨境，教育,84.5,韭圈儿
2020-05-08,931456,中国教育,跨境，教育,86.12,韭圈儿
2020-05-11,931456,中国教育,跨境，教育,86.05,韭圈儿
2020-05-12,931456,中国教育,跨境，教育,86.47,韭圈儿
2020-05-13,931456,中国教育,跨境，教育,86.82,韭圈儿
2020-05-14,931456,中国教育,跨境，教育,86.63,韭圈儿
2020-05-15,931456,中国教育,跨境，教育,86.31,韭圈儿
2020-05-18,931456,中国教育,跨境，教育,87.12,韭圈儿
2020-05-19,931456,中国教育,跨境，教育,89.04,韭圈儿
2020-05-20,931456,中国教育,跨境，教育,87.21,韭圈儿
2020-05-21,931456,中国教育,跨境，教育,85.88,韭圈儿
2020-05-22,931456,中国教育,跨境，教育,83.91,韭圈儿
2020-05-25,931456,中国教育,跨境，教育,84.39,韭圈儿
2020-05-26,931456,中国教育,跨境，教育,87.43,韭圈儿
2020-05-27,931456,中国教育,跨境，教育,86.01,韭圈儿
2020-05-28,931456,中国教育,跨境，教育,86.48,韭圈儿
2020-05-29,931456,中国教育,跨境，教育,88.86,韭圈儿
2020-06-01,931456,中国教育,跨境，教育,94.76,韭圈儿
2020-06-02,931456,中国教育,跨境，教育,95.62,韭圈儿
2020-06-03,931456,中国教育,跨境，教育,96.48,韭圈儿
2020-06-04,931456,中国教育,跨境，教育,95.99,韭圈儿
2020-06-05,931456,中国教育,跨境，教育,96.75,韭圈儿
2020-06-08,931456,中国教育,跨境，教育,95.63,韭圈儿
2020-06-09,931456,中国教育,跨境，教育,95.75,韭圈儿
2020-06-10,931456,中国教育,跨境，教育,96.96,韭圈儿
2020-06-11,931456,中国教育,跨境，教育,95.1,韭圈儿
2020-06-12,931456,中国教育,跨境，教育,96.34,韭圈儿
2020-06-15,931456,中国教育,跨境，教育,103.4,韭圈儿
2020-06-16,931456,中国教育,跨境，教育,103.71,韭圈儿
2020-06-17,931456,中国教育,跨境，教育,105.19,韭圈儿
2020-06-18,931456,中国教育,跨境，教育,105.17,韭圈儿
2020-06-19,931456,中国教育,跨境，教育,107.52,韭圈儿
2020-06-22,931456,中国教育,跨境，教育,106.34,韭圈儿
2020-06-23,931456,中国教育,跨境，教育,107.47,韭圈儿
2020-06-24,931456,中国教育,跨境，教育,106.67,韭圈儿
2020-06-25,931456,中国教育,跨境，教育,106.95,韭圈儿
2020-06-26,931456,中国教育,跨境，教育,106.9,韭圈儿
2020-06-29,931456,中国教育,跨境，教育,105.47,韭圈儿
2020-06-30,931456,中国教育,跨境，教育,111.38,韭圈儿
2020-07-01,931456,中国教育,跨境，教育,112.2,韭圈儿
2020-07-02,931456,中国教育,跨境，教育,114.62,韭圈儿
2020-07-03,931456,中国教育,跨境，教育,114.6,韭圈儿
2020-07-06,931456,中国教育,跨境，教育,116.89,韭圈儿
2020-07-07,931456,中国教育,跨境，教育,116.95,韭圈儿
2020-07-08,931456,中国教育,跨境，教育,118.84,韭圈儿
