日期,指数代码,指数名称,市盈率,数据源
2010-06-18,000949,中证农业,43.71,韭圈儿
2010-06-21,000949,中证农业,44.89,韭圈儿
2010-06-22,000949,中证农业,45.43,韭圈儿
2010-06-23,000949,中证农业,45.09,韭圈儿
2010-06-24,000949,中证农业,44.86,韭圈儿
2010-06-25,000949,中证农业,44.07,韭圈儿
2010-06-28,000949,中证农业,43.45,韭圈儿
2010-06-29,000949,中证农业,41.32,韭圈儿
2010-06-30,000949,中证农业,40.29,韭圈儿
2010-07-01,000949,中证农业,38.37,韭圈儿
2010-07-02,000949,中证农业,38.19,韭圈儿
2010-07-05,000949,中证农业,37.86,韭圈儿
2010-07-06,000949,中证农业,38.91,韭圈儿
2010-07-07,000949,中证农业,39.5,韭圈儿
2010-07-08,000949,中证农业,39.08,韭圈儿
2010-07-09,000949,中证农业,40.32,韭圈儿
2010-07-12,000949,中证农业,40.74,韭圈儿
2010-07-13,000949,中证农业,40.19,韭圈儿
2010-07-14,000949,中证农业,40.41,韭圈儿
2010-07-15,000949,中证农业,39.42,韭圈儿
2010-07-16,000949,中证农业,39.63,韭圈儿
2010-07-19,000949,中证农业,40.49,韭圈儿
2010-07-20,000949,中证农业,41.49,韭圈儿
2010-07-21,000949,中证农业,41.62,韭圈儿
2010-07-22,000949,中证农业,42.05,韭圈儿
2010-07-23,000949,中证农业,42.22,韭圈儿
2010-07-26,000949,中证农业,42.93,韭圈儿
2010-07-27,000949,中证农业,43.56,韭圈儿
2010-07-28,000949,中证农业,44.43,韭圈儿
2010-07-29,000949,中证农业,44.64,韭圈儿
2010-07-30,000949,中证农业,45.03,韭圈儿
2010-08-02,000949,中证农业,46.13,韭圈儿
2010-08-03,000949,中证农业,45.24,韭圈儿
2010-08-04,000949,中证农业,46.31,韭圈儿
2010-08-05,000949,中证农业,46.75,韭圈儿
2010-08-06,000949,中证农业,48.03,韭圈儿
2010-08-09,000949,中证农业,48.8,韭圈儿
2010-08-10,000949,中证农业,46.52,韭圈儿
2010-08-11,000949,中证农业,46.34,韭圈儿
2010-08-12,000949,中证农业,45.99,韭圈儿
2010-08-13,000949,中证农业,46.56,韭圈儿
2010-08-16,000949,中证农业,47.6,韭圈儿
2010-08-17,000949,中证农业,47.97,韭圈儿
2010-08-18,000949,中证农业,48.7,韭圈儿
2010-08-19,000949,中证农业,50.1,韭圈儿
2010-08-20,000949,中证农业,49.9,韭圈儿
2010-08-23,000949,中证农业,49.78,韭圈儿
2010-08-24,000949,中证农业,50.42,韭圈儿
2010-08-25,000949,中证农业,48.86,韭圈儿
2010-08-26,000949,中证农业,48.87,韭圈儿
2010-08-27,000949,中证农业,49.74,韭圈儿
2010-08-30,000949,中证农业,50.83,韭圈儿
2010-08-31,000949,中证农业,50.77,韭圈儿
2010-09-01,000949,中证农业,50.42,韭圈儿
2010-09-02,000949,中证农业,51.12,韭圈儿
2010-09-03,000949,中证农业,51.1,韭圈儿
2010-09-06,000949,中证农业,51.22,韭圈儿
2010-09-07,000949,中证农业,51.87,韭圈儿
2010-09-08,000949,中证农业,52.52,韭圈儿
2010-09-09,000949,中证农业,52.17,韭圈儿
2010-09-10,000949,中证农业,52.78,韭圈儿
2010-09-13,000949,中证农业,53.56,韭圈儿
2010-09-14,000949,中证农业,53.37,韭圈儿
2010-09-15,000949,中证农业,52.33,韭圈儿
2010-09-16,000949,中证农业,51.0,韭圈儿
2010-09-17,000949,中证农业,50.87,韭圈儿
2010-09-20,000949,中证农业,50.81,韭圈儿
2010-09-21,000949,中证农业,51.21,韭圈儿
2010-09-27,000949,中证农业,52.75,韭圈儿
2010-09-28,000949,中证农业,52.44,韭圈儿
2010-09-29,000949,中证农业,52.11,韭圈儿
2010-09-30,000949,中证农业,52.83,韭圈儿
2010-10-08,000949,中证农业,54.53,韭圈儿
2010-10-11,000949,中证农业,57.03,韭圈儿
2010-10-12,000949,中证农业,57.01,韭圈儿
2010-10-13,000949,中证农业,57.09,韭圈儿
2010-10-14,000949,中证农业,55.68,韭圈儿
2010-10-15,000949,中证农业,55.43,韭圈儿
2010-10-18,000949,中证农业,53.33,韭圈儿
2010-10-19,000949,中证农业,54.67,韭圈儿
2010-10-20,000949,中证农业,55.99,韭圈儿
2010-10-21,000949,中证农业,58.41,韭圈儿
2010-10-22,000949,中证农业,58.88,韭圈儿
2010-10-25,000949,中证农业,61.62,韭圈儿
2010-10-26,000949,中证农业,62.06,韭圈儿
2010-10-27,000949,中证农业,59.38,韭圈儿
2010-10-28,000949,中证农业,58.65,韭圈儿
2010-10-29,000949,中证农业,58.09,韭圈儿
2010-11-01,000949,中证农业,59.88,韭圈儿
2010-11-02,000949,中证农业,60.09,韭圈儿
2010-11-03,000949,中证农业,59.78,韭圈儿
2010-11-04,000949,中证农业,61.16,韭圈儿
2010-11-05,000949,中证农业,62.33,韭圈儿
2010-11-08,000949,中证农业,64.02,韭圈儿
2010-11-09,000949,中证农业,63.47,韭圈儿
2010-11-10,000949,中证农业,63.73,韭圈儿
2010-11-11,000949,中证农业,62.91,韭圈儿
2010-11-12,000949,中证农业,58.38,韭圈儿
2010-11-15,000949,中证农业,59.37,韭圈儿
2010-11-16,000949,中证农业,57.12,韭圈儿
2010-11-17,000949,中证农业,54.92,韭圈儿
2010-11-18,000949,中证农业,55.4,韭圈儿
2010-11-19,000949,中证农业,56.37,韭圈儿
2010-11-22,000949,中证农业,56.72,韭圈儿
2010-11-23,000949,中证农业,55.47,韭圈儿
2010-11-24,000949,中证农业,56.72,韭圈儿
2010-11-25,000949,中证农业,57.26,韭圈儿
2010-11-26,000949,中证农业,57.04,韭圈儿
2010-11-29,000949,中证农业,57.19,韭圈儿
2010-11-30,000949,中证农业,55.77,韭圈儿
2010-12-01,000949,中证农业,56.51,韭圈儿
2010-12-02,000949,中证农业,57.49,韭圈儿
2010-12-03,000949,中证农业,57.7,韭圈儿
2010-12-06,000949,中证农业,57.55,韭圈儿
2010-12-07,000949,中证农业,58.7,韭圈儿
2010-12-08,000949,中证农业,58.84,韭圈儿
2010-12-09,000949,中证农业,57.62,韭圈儿
2010-12-10,000949,中证农业,57.58,韭圈儿
2010-12-13,000949,中证农业,59.39,韭圈儿
2010-12-14,000949,中证农业,60.83,韭圈儿
2010-12-15,000949,中证农业,61.2,韭圈儿
2010-12-16,000949,中证农业,60.78,韭圈儿
2010-12-17,000949,中证农业,61.17,韭圈儿
2010-12-20,000949,中证农业,61.38,韭圈儿
2010-12-21,000949,中证农业,61.43,韭圈儿
2010-12-22,000949,中证农业,61.44,韭圈儿
2010-12-23,000949,中证农业,60.0,韭圈儿
2010-12-24,000949,中证农业,58.91,韭圈儿
2010-12-27,000949,中证农业,57.8,韭圈儿
2010-12-28,000949,中证农业,56.87,韭圈儿
2010-12-29,000949,中证农业,57.64,韭圈儿
2010-12-30,000949,中证农业,57.89,韭圈儿
2010-12-31,000949,中证农业,59.16,韭圈儿
2011-01-04,000949,中证农业,58.84,韭圈儿
2011-01-05,000949,中证农业,58.62,韭圈儿
2011-01-06,000949,中证农业,57.95,韭圈儿
2011-01-07,000949,中证农业,57.58,韭圈儿
2011-01-10,000949,中证农业,56.31,韭圈儿
2011-01-11,000949,中证农业,55.92,韭圈儿
2011-01-12,000949,中证农业,56.25,韭圈儿
2011-01-13,000949,中证农业,56.4,韭圈儿
2011-01-14,000949,中证农业,55.54,韭圈儿
2011-01-17,000949,中证农业,53.14,韭圈儿
2011-01-18,000949,中证农业,53.24,韭圈儿
2011-01-19,000949,中证农业,54.18,韭圈儿
2011-01-20,000949,中证农业,52.21,韭圈儿
2011-01-21,000949,中证农业,52.03,韭圈儿
2011-01-24,000949,中证农业,50.26,韭圈儿
2011-01-25,000949,中证农业,49.62,韭圈儿
2011-01-26,000949,中证农业,50.32,韭圈儿
2011-01-27,000949,中证农业,51.73,韭圈儿
2011-01-28,000949,中证农业,52.43,韭圈儿
2011-01-31,000949,中证农业,53.38,韭圈儿
2011-02-01,000949,中证农业,53.48,韭圈儿
2011-02-09,000949,中证农业,54.79,韭圈儿
2011-02-10,000949,中证农业,56.3,韭圈儿
2011-02-11,000949,中证农业,56.3,韭圈儿
2011-02-14,000949,中证农业,56.74,韭圈儿
2011-02-15,000949,中证农业,56.93,韭圈儿
2011-02-16,000949,中证农业,57.4,韭圈儿
2011-02-17,000949,中证农业,57.56,韭圈儿
2011-02-18,000949,中证农业,56.5,韭圈儿
2011-02-21,000949,中证农业,57.41,韭圈儿
2011-02-22,000949,中证农业,56.77,韭圈儿
2011-02-23,000949,中证农业,56.75,韭圈儿
2011-02-24,000949,中证农业,57.02,韭圈儿
2011-02-25,000949,中证农业,56.8,韭圈儿
2011-02-28,000949,中证农业,56.53,韭圈儿
2011-03-01,000949,中证农业,56.75,韭圈儿
2011-03-02,000949,中证农业,56.89,韭圈儿
2011-03-03,000949,中证农业,55.75,韭圈儿
2011-03-04,000949,中证农业,56.2,韭圈儿
2011-03-07,000949,中证农业,55.91,韭圈儿
2011-03-08,000949,中证农业,56.74,韭圈儿
2011-03-09,000949,中证农业,56.79,韭圈儿
2011-03-10,000949,中证农业,56.36,韭圈儿
2011-03-11,000949,中证农业,56.34,韭圈儿
2011-03-14,000949,中证农业,56.69,韭圈儿
2011-03-15,000949,中证农业,55.53,韭圈儿
2011-03-16,000949,中证农业,56.01,韭圈儿
2011-03-17,000949,中证农业,55.7,韭圈儿
2011-03-18,000949,中证农业,55.56,韭圈儿
2011-03-21,000949,中证农业,55.09,韭圈儿
2011-03-22,000949,中证农业,53.15,韭圈儿
2011-03-23,000949,中证农业,53.38,韭圈儿
2011-03-24,000949,中证农业,53.44,韭圈儿
2011-03-25,000949,中证农业,58.82,韭圈儿
2011-03-28,000949,中证农业,58.02,韭圈儿
2011-03-29,000949,中证农业,58.26,韭圈儿
2011-03-30,000949,中证农业,57.7,韭圈儿
2011-03-31,000949,中证农业,56.13,韭圈儿
2011-04-01,000949,中证农业,56.48,韭圈儿
2011-04-06,000949,中证农业,56.16,韭圈儿
2011-04-07,000949,中证农业,57.34,韭圈儿
2011-04-08,000949,中证农业,58.09,韭圈儿
2011-04-11,000949,中证农业,56.21,韭圈儿
2011-04-12,000949,中证农业,56.05,韭圈儿
2011-04-13,000949,中证农业,56.41,韭圈儿
2011-04-14,000949,中证农业,56.24,韭圈儿
2011-04-15,000949,中证农业,56.51,韭圈儿
2011-04-18,000949,中证农业,55.05,韭圈儿
2011-04-19,000949,中证农业,57.58,韭圈儿
2011-04-20,000949,中证农业,56.77,韭圈儿
2011-04-21,000949,中证农业,54.59,韭圈儿
2011-04-22,000949,中证农业,54.78,韭圈儿
2011-04-25,000949,中证农业,53.47,韭圈儿
2011-04-26,000949,中证农业,52.54,韭圈儿
2011-04-27,000949,中证农业,52.13,韭圈儿
2011-04-28,000949,中证农业,51.09,韭圈儿
2011-04-29,000949,中证农业,49.72,韭圈儿
2011-05-03,000949,中证农业,50.71,韭圈儿
2011-05-04,000949,中证农业,49.56,韭圈儿
2011-05-05,000949,中证农业,49.17,韭圈儿
2011-05-06,000949,中证农业,49.46,韭圈儿
2011-05-09,000949,中证农业,49.89,韭圈儿
2011-05-10,000949,中证农业,50.75,韭圈儿
2011-05-11,000949,中证农业,51.08,韭圈儿
2011-05-12,000949,中证农业,50.64,韭圈儿
2011-05-13,000949,中证农业,50.75,韭圈儿
2011-05-16,000949,中证农业,50.89,韭圈儿
2011-05-17,000949,中证农业,50.48,韭圈儿
2011-05-18,000949,中证农业,50.86,韭圈儿
2011-05-19,000949,中证农业,50.62,韭圈儿
2011-05-20,000949,中证农业,50.47,韭圈儿
2011-05-23,000949,中证农业,49.1,韭圈儿
2011-05-24,000949,中证农业,48.91,韭圈儿
2011-05-25,000949,中证农业,48.84,韭圈儿
2011-05-26,000949,中证农业,49.21,韭圈儿
2011-05-27,000949,中证农业,47.75,韭圈儿
2011-05-30,000949,中证农业,47.48,韭圈儿
2011-05-31,000949,中证农业,48.18,韭圈儿
2011-06-01,000949,中证农业,48.93,韭圈儿
2011-06-02,000949,中证农业,48.18,韭圈儿
2011-06-03,000949,中证农业,48.73,韭圈儿
2011-06-07,000949,中证农业,49.03,韭圈儿
2011-06-08,000949,中证农业,49.37,韭圈儿
2011-06-09,000949,中证农业,48.3,韭圈儿
2011-06-10,000949,中证农业,48.8,韭圈儿
2011-06-13,000949,中证农业,48.41,韭圈儿
2011-06-14,000949,中证农业,49.0,韭圈儿
2011-06-15,000949,中证农业,49.06,韭圈儿
2011-06-16,000949,中证农业,47.97,韭圈儿
2011-06-17,000949,中证农业,47.58,韭圈儿
2011-06-20,000949,中证农业,46.97,韭圈儿
2011-06-21,000949,中证农业,47.47,韭圈儿
2011-06-22,000949,中证农业,47.44,韭圈儿
2011-06-23,000949,中证农业,47.93,韭圈儿
2011-06-24,000949,中证农业,49.12,韭圈儿
2011-06-27,000949,中证农业,50.01,韭圈儿
2011-06-28,000949,中证农业,49.77,韭圈儿
2011-06-29,000949,中证农业,49.36,韭圈儿
2011-06-30,000949,中证农业,49.83,韭圈儿
2011-07-01,000949,中证农业,50.3,韭圈儿
2011-07-04,000949,中证农业,51.28,韭圈儿
2011-07-05,000949,中证农业,51.61,韭圈儿
2011-07-06,000949,中证农业,51.43,韭圈儿
2011-07-07,000949,中证农业,51.73,韭圈儿
2011-07-08,000949,中证农业,51.82,韭圈儿
2011-07-11,000949,中证农业,51.99,韭圈儿
2011-07-12,000949,中证农业,51.44,韭圈儿
2011-07-13,000949,中证农业,52.48,韭圈儿
2011-07-14,000949,中证农业,52.72,韭圈儿
2011-07-15,000949,中证农业,52.9,韭圈儿
2011-07-18,000949,中证农业,52.99,韭圈儿
2011-07-19,000949,中证农业,52.33,韭圈儿
2011-07-20,000949,中证农业,52.86,韭圈儿
2011-07-21,000949,中证农业,52.27,韭圈儿
2011-07-22,000949,中证农业,52.45,韭圈儿
2011-07-25,000949,中证农业,51.0,韭圈儿
2011-07-26,000949,中证农业,51.22,韭圈儿
2011-07-27,000949,中证农业,52.02,韭圈儿
2011-07-28,000949,中证农业,51.11,韭圈儿
2011-07-29,000949,中证农业,49.41,韭圈儿
2011-08-01,000949,中证农业,48.67,韭圈儿
2011-08-02,000949,中证农业,48.5,韭圈儿
2011-08-03,000949,中证农业,48.84,韭圈儿
2011-08-04,000949,中证农业,48.91,韭圈儿
2011-08-05,000949,中证农业,48.37,韭圈儿
2011-08-08,000949,中证农业,44.69,韭圈儿
2011-08-09,000949,中证农业,44.96,韭圈儿
2011-08-10,000949,中证农业,45.66,韭圈儿
2011-08-11,000949,中证农业,46.61,韭圈儿
2011-08-12,000949,中证农业,46.94,韭圈儿
2011-08-15,000949,中证农业,47.26,韭圈儿
2011-08-16,000949,中证农业,46.89,韭圈儿
2011-08-17,000949,中证农业,44.3,韭圈儿
2011-08-18,000949,中证农业,43.56,韭圈儿
2011-08-19,000949,中证农业,44.72,韭圈儿
2011-08-22,000949,中证农业,43.15,韭圈儿
2011-08-23,000949,中证农业,43.6,韭圈儿
2011-08-24,000949,中证农业,43.47,韭圈儿
2011-08-25,000949,中证农业,44.19,韭圈儿
2011-08-26,000949,中证农业,43.94,韭圈儿
2011-08-29,000949,中证农业,43.81,韭圈儿
2011-08-30,000949,中证农业,43.43,韭圈儿
2011-08-31,000949,中证农业,43.67,韭圈儿
2011-09-01,000949,中证农业,43.2,韭圈儿
2011-09-02,000949,中证农业,42.57,韭圈儿
2011-09-05,000949,中证农业,41.61,韭圈儿
2011-09-06,000949,中证农业,41.15,韭圈儿
2011-09-07,000949,中证农业,42.42,韭圈儿
2011-09-08,000949,中证农业,42.05,韭圈儿
2011-09-09,000949,中证农业,41.93,韭圈儿
2011-09-13,000949,中证农业,41.5,韭圈儿
2011-09-14,000949,中证农业,41.88,韭圈儿
2011-09-15,000949,中证农业,41.8,韭圈儿
2011-09-16,000949,中证农业,41.84,韭圈儿
2011-09-19,000949,中证农业,41.2,韭圈儿
2011-09-20,000949,中证农业,41.26,韭圈儿
2011-09-21,000949,中证农业,42.21,韭圈儿
2011-09-22,000949,中证农业,41.42,韭圈儿
2011-09-23,000949,中证农业,40.75,韭圈儿
2011-09-26,000949,中证农业,40.14,韭圈儿
2011-09-27,000949,中证农业,39.88,韭圈儿
2011-09-28,000949,中证农业,39.13,韭圈儿
2011-09-29,000949,中证农业,38.06,韭圈儿
2011-09-30,000949,中证农业,38.42,韭圈儿
2011-10-10,000949,中证农业,38.27,韭圈儿
2011-10-11,000949,中证农业,37.99,韭圈儿
2011-10-12,000949,中证农业,39.22,韭圈儿
2011-10-13,000949,中证农业,39.68,韭圈儿
2011-10-14,000949,中证农业,39.71,韭圈儿
2011-10-17,000949,中证农业,39.9,韭圈儿
2011-10-18,000949,中证农业,38.84,韭圈儿
2011-10-19,000949,中证农业,38.72,韭圈儿
2011-10-20,000949,中证农业,37.38,韭圈儿
2011-10-21,000949,中证农业,36.5,韭圈儿
2011-10-24,000949,中证农业,37.38,韭圈儿
2011-10-25,000949,中证农业,36.77,韭圈儿
2011-10-26,000949,中证农业,37.56,韭圈儿
2011-10-27,000949,中证农业,37.63,韭圈儿
2011-10-28,000949,中证农业,37.62,韭圈儿
2011-10-31,000949,中证农业,36.64,韭圈儿
2011-11-01,000949,中证农业,36.69,韭圈儿
2011-11-02,000949,中证农业,37.18,韭圈儿
2011-11-03,000949,中证农业,37.51,韭圈儿
2011-11-04,000949,中证农业,39.42,韭圈儿
2011-11-07,000949,中证农业,39.38,韭圈儿
2011-11-08,000949,中证农业,38.84,韭圈儿
2011-11-09,000949,中证农业,39.36,韭圈儿
2011-11-10,000949,中证农业,38.9,韭圈儿
2011-11-11,000949,中证农业,38.8,韭圈儿
2011-11-14,000949,中证农业,39.78,韭圈儿
2011-11-15,000949,中证农业,39.88,韭圈儿
2011-11-16,000949,中证农业,38.88,韭圈儿
2011-11-17,000949,中证农业,38.8,韭圈儿
2011-11-18,000949,中证农业,37.74,韭圈儿
2011-11-21,000949,中证农业,37.81,韭圈儿
2011-11-22,000949,中证农业,38.02,韭圈儿
2011-11-23,000949,中证农业,38.04,韭圈儿
2011-11-24,000949,中证农业,38.0,韭圈儿
2011-11-25,000949,中证农业,37.79,韭圈儿
2011-11-28,000949,中证农业,38.15,韭圈儿
2011-11-29,000949,中证农业,38.87,韭圈儿
2011-11-30,000949,中证农业,37.89,韭圈儿
2011-12-01,000949,中证农业,38.45,韭圈儿
2011-12-02,000949,中证农业,37.62,韭圈儿
2011-12-05,000949,中证农业,36.42,韭圈儿
2011-12-06,000949,中证农业,36.16,韭圈儿
2011-12-07,000949,中证农业,36.26,韭圈儿
2011-12-08,000949,中证农业,36.38,韭圈儿
2011-12-09,000949,中证农业,36.13,韭圈儿
2011-12-12,000949,中证农业,35.8,韭圈儿
2011-12-13,000949,中证农业,34.74,韭圈儿
2011-12-14,000949,中证农业,34.33,韭圈儿
2011-12-15,000949,中证农业,33.36,韭圈儿
2011-12-16,000949,中证农业,33.9,韭圈儿
2011-12-19,000949,中证农业,33.82,韭圈儿
2011-12-20,000949,中证农业,33.68,韭圈儿
2011-12-21,000949,中证农业,32.93,韭圈儿
2011-12-22,000949,中证农业,32.35,韭圈儿
2011-12-23,000949,中证农业,32.49,韭圈儿
2011-12-26,000949,中证农业,32.45,韭圈儿
2011-12-27,000949,中证农业,31.49,韭圈儿
2011-12-28,000949,中证农业,31.21,韭圈儿
2011-12-29,000949,中证农业,31.41,韭圈儿
2011-12-30,000949,中证农业,32.21,韭圈儿
2012-01-04,000949,中证农业,27.83,韭圈儿
2012-01-05,000949,中证农业,26.66,韭圈儿
2012-01-06,000949,中证农业,26.57,韭圈儿
