日期,指数代码,指数名称,标签,市盈率,数据源
2010-11-08,399610,TMT50,行业，TMT,38.35,韭圈儿
2010-11-09,399610,TMT50,行业，TMT,38.42,韭圈儿
2010-11-10,399610,TMT50,行业，TMT,38.41,韭圈儿
2010-11-11,399610,TMT50,行业，TMT,38.13,韭圈儿
2010-11-12,399610,TMT50,行业，TMT,35.69,韭圈儿
2010-11-15,399610,TMT50,行业，TMT,36.75,韭圈儿
2010-11-16,399610,TMT50,行业，TMT,35.52,韭圈儿
2010-11-17,399610,TMT50,行业，TMT,34.36,韭圈儿
2010-11-18,399610,TMT50,行业，TMT,35.32,韭圈儿
2010-11-19,399610,TMT50,行业，TMT,36.95,韭圈儿
2010-11-22,399610,TMT50,行业，TMT,37.88,韭圈儿
2010-11-23,399610,TMT50,行业，TMT,37.34,韭圈儿
2010-11-24,399610,TMT50,行业，TMT,38.26,韭圈儿
2010-11-25,399610,TMT50,行业，TMT,38.24,韭圈儿
2010-11-26,399610,TMT50,行业，TMT,37.71,韭圈儿
2010-11-29,399610,TMT50,行业，TMT,37.77,韭圈儿
2010-11-30,399610,TMT50,行业，TMT,36.87,韭圈儿
2010-12-01,399610,TMT50,行业，TMT,36.87,韭圈儿
2010-12-02,399610,TMT50,行业，TMT,37.13,韭圈儿
2010-12-03,399610,TMT50,行业，TMT,36.68,韭圈儿
2010-12-06,399610,TMT50,行业，TMT,36.17,韭圈儿
2010-12-07,399610,TMT50,行业，TMT,36.78,韭圈儿
2010-12-08,399610,TMT50,行业，TMT,36.74,韭圈儿
2010-12-09,399610,TMT50,行业，TMT,36.47,韭圈儿
2010-12-10,399610,TMT50,行业，TMT,37.14,韭圈儿
2010-12-13,399610,TMT50,行业，TMT,39.0,韭圈儿
2010-12-14,399610,TMT50,行业，TMT,39.64,韭圈儿
2010-12-15,399610,TMT50,行业，TMT,39.22,韭圈儿
2010-12-16,399610,TMT50,行业，TMT,39.32,韭圈儿
2010-12-17,399610,TMT50,行业，TMT,39.23,韭圈儿
2010-12-20,399610,TMT50,行业，TMT,38.79,韭圈儿
2010-12-21,399610,TMT50,行业，TMT,39.21,韭圈儿
2010-12-22,399610,TMT50,行业，TMT,38.84,韭圈儿
2010-12-23,399610,TMT50,行业，TMT,37.93,韭圈儿
2010-12-24,399610,TMT50,行业，TMT,37.16,韭圈儿
