日期,指数代码,指数名称,标签,市盈率,数据源
2015-08-28,930708,中证有色,行业，资源，有色金属,5096.36,韭圈儿
2016-03-18,930708,中证有色,行业，资源，有色金属,208.69,韭圈儿
2016-03-21,930708,中证有色,行业，资源，有色金属,212.85,韭圈儿
2016-03-22,930708,中证有色,行业，资源，有色金属,212.18,韭圈儿
2016-03-23,930708,中证有色,行业，资源，有色金属,297.98,韭圈儿
2016-03-24,930708,中证有色,行业，资源，有色金属,304.39,韭圈儿
2016-03-25,930708,中证有色,行业，资源，有色金属,329.66,韭圈儿
2016-03-28,930708,中证有色,行业，资源，有色金属,358.89,韭圈儿
2016-03-29,930708,中证有色,行业，资源，有色金属,357.46,韭圈儿
2016-03-30,930708,中证有色,行业，资源，有色金属,367.21,韭圈儿
2016-03-31,930708,中证有色,行业，资源，有色金属,301.51,韭圈儿
2016-04-01,930708,中证有色,行业，资源，有色金属,305.78,韭圈儿
2016-04-05,930708,中证有色,行业，资源，有色金属,344.62,韭圈儿
2016-04-06,930708,中证有色,行业，资源，有色金属,342.6,韭圈儿
2016-04-07,930708,中证有色,行业，资源，有色金属,336.37,韭圈儿
2016-04-08,930708,中证有色,行业，资源，有色金属,369.81,韭圈儿
2016-04-11,930708,中证有色,行业，资源，有色金属,379.25,韭圈儿
2016-04-12,930708,中证有色,行业，资源，有色金属,290.06,韭圈儿
2016-04-13,930708,中证有色,行业，资源，有色金属,292.07,韭圈儿
2016-04-14,930708,中证有色,行业，资源，有色金属,289.73,韭圈儿
2016-04-15,930708,中证有色,行业，资源，有色金属,4499.34,韭圈儿
2016-04-26,930708,中证有色,行业，资源，有色金属,17071.42,韭圈儿
2016-04-27,930708,中证有色,行业，资源，有色金属,24228.82,韭圈儿
2016-06-13,930708,中证有色,行业，资源，有色金属,423.66,韭圈儿
2016-06-14,930708,中证有色,行业，资源，有色金属,424.38,韭圈儿
2016-06-15,930708,中证有色,行业，资源，有色金属,440.19,韭圈儿
2016-06-16,930708,中证有色,行业，资源，有色金属,451.9,韭圈儿
2016-06-17,930708,中证有色,行业，资源，有色金属,450.86,韭圈儿
2016-06-20,930708,中证有色,行业，资源，有色金属,445.73,韭圈儿
2016-06-21,930708,中证有色,行业，资源，有色金属,436.89,韭圈儿
2016-06-22,930708,中证有色,行业，资源，有色金属,441.66,韭圈儿
2016-06-23,930708,中证有色,行业，资源，有色金属,434.86,韭圈儿
2016-06-24,930708,中证有色,行业，资源，有色金属,438.29,韭圈儿
2016-06-27,930708,中证有色,行业，资源，有色金属,443.81,韭圈儿
2016-06-28,930708,中证有色,行业，资源，有色金属,443.59,韭圈儿
2016-06-29,930708,中证有色,行业，资源，有色金属,450.08,韭圈儿
2016-06-30,930708,中证有色,行业，资源，有色金属,445.44,韭圈儿
2016-07-01,930708,中证有色,行业，资源，有色金属,449.98,韭圈儿
2016-07-04,930708,中证有色,行业，资源，有色金属,470.75,韭圈儿
2016-07-05,930708,中证有色,行业，资源，有色金属,473.64,韭圈儿
2016-07-06,930708,中证有色,行业，资源，有色金属,480.23,韭圈儿
2016-07-07,930708,中证有色,行业，资源，有色金属,492.81,韭圈儿
2016-07-08,930708,中证有色,行业，资源，有色金属,484.35,韭圈儿
2016-07-11,930708,中证有色,行业，资源，有色金属,498.79,韭圈儿
2016-07-12,930708,中证有色,行业，资源，有色金属,501.41,韭圈儿
2016-07-13,930708,中证有色,行业，资源，有色金属,506.63,韭圈儿
2016-07-14,930708,中证有色,行业，资源，有色金属,477.82,韭圈儿
2016-07-15,930708,中证有色,行业，资源，有色金属,475.96,韭圈儿
2016-07-18,930708,中证有色,行业，资源，有色金属,579.11,韭圈儿
2016-07-19,930708,中证有色,行业，资源，有色金属,539.04,韭圈儿
2016-07-20,930708,中证有色,行业，资源，有色金属,530.75,韭圈儿
2016-07-21,930708,中证有色,行业，资源，有色金属,529.04,韭圈儿
2016-07-22,930708,中证有色,行业，资源，有色金属,512.77,韭圈儿
2016-07-25,930708,中证有色,行业，资源，有色金属,506.54,韭圈儿
2016-07-26,930708,中证有色,行业，资源，有色金属,520.93,韭圈儿
2016-07-27,930708,中证有色,行业，资源，有色金属,498.62,韭圈儿
2016-07-28,930708,中证有色,行业，资源，有色金属,494.28,韭圈儿
2016-07-29,930708,中证有色,行业，资源，有色金属,487.47,韭圈儿
2016-08-01,930708,中证有色,行业，资源，有色金属,470.32,韭圈儿
2016-08-02,930708,中证有色,行业，资源，有色金属,472.63,韭圈儿
2016-08-03,930708,中证有色,行业，资源，有色金属,475.27,韭圈儿
2016-08-04,930708,中证有色,行业，资源，有色金属,475.77,韭圈儿
2016-08-05,930708,中证有色,行业，资源，有色金属,475.34,韭圈儿
2016-08-08,930708,中证有色,行业，资源，有色金属,467.81,韭圈儿
2016-08-09,930708,中证有色,行业，资源，有色金属,469.98,韭圈儿
2016-08-10,930708,中证有色,行业，资源，有色金属,483.32,韭圈儿
2016-08-11,930708,中证有色,行业，资源，有色金属,462.26,韭圈儿
2016-08-12,930708,中证有色,行业，资源，有色金属,413.9,韭圈儿
2016-08-15,930708,中证有色,行业，资源，有色金属,416.62,韭圈儿
2016-08-16,930708,中证有色,行业，资源，有色金属,418.97,韭圈儿
2016-08-17,930708,中证有色,行业，资源，有色金属,415.52,韭圈儿
2016-08-18,930708,中证有色,行业，资源，有色金属,422.2,韭圈儿
2016-08-19,930708,中证有色,行业，资源，有色金属,446.43,韭圈儿
2016-08-22,930708,中证有色,行业，资源，有色金属,438.58,韭圈儿
2016-08-23,930708,中证有色,行业，资源，有色金属,413.71,韭圈儿
2016-08-24,930708,中证有色,行业，资源，有色金属,503.18,韭圈儿
2016-08-25,930708,中证有色,行业，资源，有色金属,495.11,韭圈儿
2016-08-26,930708,中证有色,行业，资源，有色金属,495.68,韭圈儿
2016-08-29,930708,中证有色,行业，资源，有色金属,418.99,韭圈儿
2016-08-30,930708,中证有色,行业，资源，有色金属,389.13,韭圈儿
2016-08-31,930708,中证有色,行业，资源，有色金属,393.88,韭圈儿
2016-09-01,930708,中证有色,行业，资源，有色金属,392.63,韭圈儿
2016-09-02,930708,中证有色,行业，资源，有色金属,393.7,韭圈儿
2016-09-05,930708,中证有色,行业，资源，有色金属,399.67,韭圈儿
2016-09-06,930708,中证有色,行业，资源，有色金属,401.02,韭圈儿
2016-09-07,930708,中证有色,行业，资源，有色金属,400.7,韭圈儿
2016-09-08,930708,中证有色,行业，资源，有色金属,399.18,韭圈儿
2016-09-09,930708,中证有色,行业，资源，有色金属,394.45,韭圈儿
2016-09-12,930708,中证有色,行业，资源，有色金属,376.11,韭圈儿
2016-09-13,930708,中证有色,行业，资源，有色金属,376.39,韭圈儿
2016-09-14,930708,中证有色,行业，资源，有色金属,376.87,韭圈儿
2016-09-19,930708,中证有色,行业，资源，有色金属,379.82,韭圈儿
2016-09-20,930708,中证有色,行业，资源，有色金属,379.7,韭圈儿
2016-09-21,930708,中证有色,行业，资源，有色金属,381.98,韭圈儿
2016-09-22,930708,中证有色,行业，资源，有色金属,381.39,韭圈儿
2016-09-23,930708,中证有色,行业，资源，有色金属,377.34,韭圈儿
2016-09-26,930708,中证有色,行业，资源，有色金属,367.47,韭圈儿
2016-09-27,930708,中证有色,行业，资源，有色金属,370.45,韭圈儿
2016-09-28,930708,中证有色,行业，资源，有色金属,367.69,韭圈儿
2016-09-29,930708,中证有色,行业，资源，有色金属,368.31,韭圈儿
2016-09-30,930708,中证有色,行业，资源，有色金属,370.48,韭圈儿
2016-10-10,930708,中证有色,行业，资源，有色金属,373.14,韭圈儿
2016-10-11,930708,中证有色,行业，资源，有色金属,377.17,韭圈儿
2016-10-12,930708,中证有色,行业，资源，有色金属,376.1,韭圈儿
2016-10-13,930708,中证有色,行业，资源，有色金属,377.2,韭圈儿
2016-10-14,930708,中证有色,行业，资源，有色金属,374.8,韭圈儿
2016-10-17,930708,中证有色,行业，资源，有色金属,377.82,韭圈儿
2016-10-18,930708,中证有色,行业，资源，有色金属,382.67,韭圈儿
2016-10-19,930708,中证有色,行业，资源，有色金属,385.23,韭圈儿
2016-10-20,930708,中证有色,行业，资源，有色金属,375.51,韭圈儿
2016-10-21,930708,中证有色,行业，资源，有色金属,263.79,韭圈儿
2016-10-24,930708,中证有色,行业，资源，有色金属,266.32,韭圈儿
2016-10-25,930708,中证有色,行业，资源，有色金属,218.7,韭圈儿
2016-10-26,930708,中证有色,行业，资源，有色金属,187.4,韭圈儿
2016-10-27,930708,中证有色,行业，资源，有色金属,183.05,韭圈儿
2016-10-28,930708,中证有色,行业，资源，有色金属,144.88,韭圈儿
2016-10-31,930708,中证有色,行业，资源，有色金属,137.85,韭圈儿
2016-11-01,930708,中证有色,行业，资源，有色金属,139.26,韭圈儿
2016-11-02,930708,中证有色,行业，资源，有色金属,140.92,韭圈儿
2016-11-03,930708,中证有色,行业，资源，有色金属,142.12,韭圈儿
2016-11-04,930708,中证有色,行业，资源，有色金属,140.68,韭圈儿
2016-11-07,930708,中证有色,行业，资源，有色金属,142.84,韭圈儿
2016-11-08,930708,中证有色,行业，资源，有色金属,142.29,韭圈儿
2016-11-09,930708,中证有色,行业，资源，有色金属,145.75,韭圈儿
2016-11-10,930708,中证有色,行业，资源，有色金属,147.28,韭圈儿
2016-11-11,930708,中证有色,行业，资源，有色金属,154.01,韭圈儿
2016-11-14,930708,中证有色,行业，资源，有色金属,153.28,韭圈儿
2016-11-15,930708,中证有色,行业，资源，有色金属,151.25,韭圈儿
2016-11-16,930708,中证有色,行业，资源，有色金属,150.46,韭圈儿
2016-11-17,930708,中证有色,行业，资源，有色金属,150.3,韭圈儿
2016-11-18,930708,中证有色,行业，资源，有色金属,148.54,韭圈儿
2016-11-21,930708,中证有色,行业，资源，有色金属,149.74,韭圈儿
2016-11-22,930708,中证有色,行业，资源，有色金属,152.22,韭圈儿
2016-11-23,930708,中证有色,行业，资源，有色金属,150.25,韭圈儿
2016-11-24,930708,中证有色,行业，资源，有色金属,151.63,韭圈儿
2016-11-25,930708,中证有色,行业，资源，有色金属,150.78,韭圈儿
2016-11-28,930708,中证有色,行业，资源，有色金属,155.22,韭圈儿
2016-11-29,930708,中证有色,行业，资源，有色金属,151.48,韭圈儿
2016-11-30,930708,中证有色,行业，资源，有色金属,147.33,韭圈儿
2016-12-01,930708,中证有色,行业，资源，有色金属,149.28,韭圈儿
2016-12-02,930708,中证有色,行业，资源，有色金属,146.14,韭圈儿
2016-12-05,930708,中证有色,行业，资源，有色金属,145.2,韭圈儿
2016-12-06,930708,中证有色,行业，资源，有色金属,144.29,韭圈儿
2016-12-07,930708,中证有色,行业，资源，有色金属,146.87,韭圈儿
2016-12-08,930708,中证有色,行业，资源，有色金属,148.07,韭圈儿
2016-12-09,930708,中证有色,行业，资源，有色金属,148.7,韭圈儿
2016-12-12,930708,中证有色,行业，资源，有色金属,110.57,韭圈儿
2016-12-13,930708,中证有色,行业，资源，有色金属,111.05,韭圈儿
2016-12-14,930708,中证有色,行业，资源，有色金属,111.1,韭圈儿
2016-12-15,930708,中证有色,行业，资源，有色金属,110.45,韭圈儿
2016-12-16,930708,中证有色,行业，资源，有色金属,109.39,韭圈儿
2016-12-19,930708,中证有色,行业，资源，有色金属,108.84,韭圈儿
2016-12-20,930708,中证有色,行业，资源，有色金属,108.65,韭圈儿
2016-12-21,930708,中证有色,行业，资源，有色金属,109.58,韭圈儿
2016-12-22,930708,中证有色,行业，资源，有色金属,109.05,韭圈儿
2016-12-23,930708,中证有色,行业，资源，有色金属,107.76,韭圈儿
