日期,指数代码,指数名称,标签,市盈率,数据源
2016-07-20,930851,云计算,主题，TMT，互联网,58.92,韭圈儿
2016-07-21,930851,云计算,主题，TMT，互联网,59.83,韭圈儿
2016-07-22,930851,云计算,主题，TMT，互联网,59.74,韭圈儿
2016-07-25,930851,云计算,主题，TMT，互联网,59.69,韭圈儿
2016-07-26,930851,云计算,主题，TMT，互联网,60.69,韭圈儿
2016-07-27,930851,云计算,主题，TMT，互联网,58.44,韭圈儿
2016-07-28,930851,云计算,主题，TMT，互联网,57.86,韭圈儿
2016-07-29,930851,云计算,主题，TMT，互联网,56.48,韭圈儿
2016-08-01,930851,云计算,主题，TMT，互联网,55.58,韭圈儿
2016-08-02,930851,云计算,主题，TMT，互联网,55.94,韭圈儿
2016-08-03,930851,云计算,主题，TMT，互联网,55.69,韭圈儿
2016-08-04,930851,云计算,主题，TMT，互联网,56.52,韭圈儿
2016-08-05,930851,云计算,主题，TMT，互联网,55.75,韭圈儿
2016-08-08,930851,云计算,主题，TMT，互联网,56.54,韭圈儿
2016-08-09,930851,云计算,主题，TMT，互联网,56.77,韭圈儿
2016-08-10,930851,云计算,主题，TMT，互联网,56.19,韭圈儿
2016-08-11,930851,云计算,主题，TMT，互联网,55.1,韭圈儿
2016-08-12,930851,云计算,主题，TMT，互联网,55.95,韭圈儿
2016-08-15,930851,云计算,主题，TMT，互联网,57.79,韭圈儿
2016-08-16,930851,云计算,主题，TMT，互联网,57.77,韭圈儿
2016-08-17,930851,云计算,主题，TMT，互联网,57.69,韭圈儿
2016-08-18,930851,云计算,主题，TMT，互联网,63.01,韭圈儿
2016-08-19,930851,云计算,主题，TMT，互联网,62.9,韭圈儿
2016-08-22,930851,云计算,主题，TMT，互联网,62.38,韭圈儿
2016-08-23,930851,云计算,主题，TMT，互联网,62.37,韭圈儿
2016-08-24,930851,云计算,主题，TMT，互联网,62.62,韭圈儿
2016-08-25,930851,云计算,主题，TMT，互联网,62.18,韭圈儿
2016-08-26,930851,云计算,主题，TMT，互联网,61.7,韭圈儿
2016-08-29,930851,云计算,主题，TMT，互联网,60.87,韭圈儿
2016-08-30,930851,云计算,主题，TMT，互联网,60.96,韭圈儿
2016-08-31,930851,云计算,主题，TMT，互联网,59.83,韭圈儿
2016-09-01,930851,云计算,主题，TMT，互联网,59.42,韭圈儿
2016-09-02,930851,云计算,主题，TMT，互联网,58.79,韭圈儿
2016-09-05,930851,云计算,主题，TMT，互联网,58.91,韭圈儿
2016-09-06,930851,云计算,主题，TMT，互联网,59.89,韭圈儿
2016-09-07,930851,云计算,主题，TMT，互联网,59.78,韭圈儿
2016-09-08,930851,云计算,主题，TMT，互联网,59.94,韭圈儿
2016-09-09,930851,云计算,主题，TMT，互联网,59.3,韭圈儿
2016-09-12,930851,云计算,主题，TMT，互联网,57.4,韭圈儿
2016-09-13,930851,云计算,主题，TMT，互联网,57.45,韭圈儿
2016-09-14,930851,云计算,主题，TMT，互联网,57.23,韭圈儿
2016-09-19,930851,云计算,主题，TMT，互联网,57.77,韭圈儿
2016-09-20,930851,云计算,主题，TMT，互联网,57.63,韭圈儿
2016-09-21,930851,云计算,主题，TMT，互联网,57.92,韭圈儿
2016-09-22,930851,云计算,主题，TMT，互联网,58.11,韭圈儿
2016-09-23,930851,云计算,主题，TMT，互联网,58.38,韭圈儿
2016-09-26,930851,云计算,主题，TMT，互联网,57.2,韭圈儿
2016-09-27,930851,云计算,主题，TMT，互联网,58.25,韭圈儿
2016-09-28,930851,云计算,主题，TMT，互联网,57.98,韭圈儿
2016-09-29,930851,云计算,主题，TMT，互联网,58.26,韭圈儿
2016-09-30,930851,云计算,主题，TMT，互联网,58.32,韭圈儿
2016-10-10,930851,云计算,主题，TMT，互联网,60.94,韭圈儿
2016-10-11,930851,云计算,主题，TMT，互联网,61.84,韭圈儿
2016-10-12,930851,云计算,主题，TMT，互联网,61.64,韭圈儿
2016-10-13,930851,云计算,主题，TMT，互联网,61.32,韭圈儿
2016-10-14,930851,云计算,主题，TMT，互联网,61.81,韭圈儿
2016-10-17,930851,云计算,主题，TMT，互联网,61.13,韭圈儿
2016-10-18,930851,云计算,主题，TMT，互联网,61.89,韭圈儿
2016-10-19,930851,云计算,主题，TMT，互联网,61.8,韭圈儿
2016-10-20,930851,云计算,主题，TMT，互联网,61.75,韭圈儿
2016-10-21,930851,云计算,主题，TMT，互联网,61.67,韭圈儿
2016-10-24,930851,云计算,主题，TMT，互联网,64.27,韭圈儿
2016-10-25,930851,云计算,主题，TMT，互联网,64.3,韭圈儿
2016-10-26,930851,云计算,主题，TMT，互联网,64.11,韭圈儿
