日期,指数代码,指数名称,标签,市盈率,数据源
2015-06-05,930652,CS电子,行业，电子,82.47,韭圈儿
2015-06-08,930652,CS电子,行业，电子,80.97,韭圈儿
2015-06-09,930652,CS电子,行业，电子,81.87,韭圈儿
2015-06-10,930652,CS电子,行业，电子,84.16,韭圈儿
2015-06-11,930652,CS电子,行业，电子,85.56,韭圈儿
2015-06-12,930652,CS电子,行业，电子,86.28,韭圈儿
2015-06-15,930652,CS电子,行业，电子,84.0,韭圈儿
2015-06-16,930652,CS电子,行业，电子,80.49,韭圈儿
2015-06-17,930652,CS电子,行业，电子,82.02,韭圈儿
2015-06-18,930652,CS电子,行业，电子,78.76,韭圈儿
2015-06-19,930652,CS电子,行业，电子,74.52,韭圈儿
2015-06-23,930652,CS电子,行业，电子,75.91,韭圈儿
2015-06-24,930652,CS电子,行业，电子,77.66,韭圈儿
2015-06-25,930652,CS电子,行业，电子,73.84,韭圈儿
2015-06-26,930652,CS电子,行业，电子,67.46,韭圈儿
2015-06-29,930652,CS电子,行业，电子,63.11,韭圈儿
2015-06-30,930652,CS电子,行业，电子,66.98,韭圈儿
2015-07-01,930652,CS电子,行业，电子,64.05,韭圈儿
2015-07-02,930652,CS电子,行业，电子,60.61,韭圈儿
2015-07-03,930652,CS电子,行业，电子,57.37,韭圈儿
2015-07-06,930652,CS电子,行业，电子,56.04,韭圈儿
2015-07-07,930652,CS电子,行业，电子,52.42,韭圈儿
2015-07-08,930652,CS电子,行业，电子,51.36,韭圈儿
2015-07-09,930652,CS电子,行业，电子,52.71,韭圈儿
2015-07-10,930652,CS电子,行业，电子,54.56,韭圈儿
2015-07-13,930652,CS电子,行业，电子,57.62,韭圈儿
2015-07-14,930652,CS电子,行业，电子,59.44,韭圈儿
2015-07-15,930652,CS电子,行业，电子,56.37,韭圈儿
2015-07-16,930652,CS电子,行业，电子,57.32,韭圈儿
2015-07-17,930652,CS电子,行业，电子,60.26,韭圈儿
2015-07-20,930652,CS电子,行业，电子,61.63,韭圈儿
2015-07-21,930652,CS电子,行业，电子,62.3,韭圈儿
2015-07-22,930652,CS电子,行业，电子,62.9,韭圈儿
2015-07-23,930652,CS电子,行业，电子,64.02,韭圈儿
2015-07-24,930652,CS电子,行业，电子,62.99,韭圈儿
2015-07-27,930652,CS电子,行业，电子,58.23,韭圈儿
2015-07-28,930652,CS电子,行业，电子,56.6,韭圈儿
2015-07-29,930652,CS电子,行业，电子,58.96,韭圈儿
2015-07-30,930652,CS电子,行业，电子,56.87,韭圈儿
2015-07-31,930652,CS电子,行业，电子,55.15,韭圈儿
2015-08-03,930652,CS电子,行业，电子,53.63,韭圈儿
2015-08-04,930652,CS电子,行业，电子,56.35,韭圈儿
2015-08-05,930652,CS电子,行业，电子,55.47,韭圈儿
2015-08-06,930652,CS电子,行业，电子,55.44,韭圈儿
2015-08-07,930652,CS电子,行业，电子,56.65,韭圈儿
2015-08-10,930652,CS电子,行业，电子,58.77,韭圈儿
2015-08-11,930652,CS电子,行业，电子,58.82,韭圈儿
2015-08-12,930652,CS电子,行业，电子,58.21,韭圈儿
2015-08-13,930652,CS电子,行业，电子,59.7,韭圈儿
2015-08-14,930652,CS电子,行业，电子,59.9,韭圈儿
2015-08-17,930652,CS电子,行业，电子,60.52,韭圈儿
2015-08-18,930652,CS电子,行业，电子,56.82,韭圈儿
2015-08-19,930652,CS电子,行业，电子,58.0,韭圈儿
2015-08-20,930652,CS电子,行业，电子,56.66,韭圈儿
2015-08-21,930652,CS电子,行业，电子,53.25,韭圈儿
2015-08-24,930652,CS电子,行业，电子,49.0,韭圈儿
2015-08-25,930652,CS电子,行业，电子,44.35,韭圈儿
2015-08-26,930652,CS电子,行业，电子,42.72,韭圈儿
2015-08-27,930652,CS电子,行业，电子,44.1,韭圈儿
2015-08-28,930652,CS电子,行业，电子,46.57,韭圈儿
2015-08-31,930652,CS电子,行业，电子,45.03,韭圈儿
2015-09-01,930652,CS电子,行业，电子,42.94,韭圈儿
2015-09-02,930652,CS电子,行业，电子,42.37,韭圈儿
2015-09-07,930652,CS电子,行业，电子,42.52,韭圈儿
2015-09-08,930652,CS电子,行业，电子,44.07,韭圈儿
2015-09-09,930652,CS电子,行业，电子,45.64,韭圈儿
2015-09-10,930652,CS电子,行业，电子,44.41,韭圈儿
2015-09-11,930652,CS电子,行业，电子,44.62,韭圈儿
2015-09-14,930652,CS电子,行业，电子,41.27,韭圈儿
2015-09-15,930652,CS电子,行业，电子,38.64,韭圈儿
2015-09-16,930652,CS电子,行业，电子,41.48,韭圈儿
2015-09-17,930652,CS电子,行业，电子,40.89,韭圈儿
2015-09-18,930652,CS电子,行业，电子,41.42,韭圈儿
2015-09-21,930652,CS电子,行业，电子,43.07,韭圈儿
2015-09-22,930652,CS电子,行业，电子,43.42,韭圈儿
2015-09-23,930652,CS电子,行业，电子,42.79,韭圈儿
2015-09-24,930652,CS电子,行业，电子,43.36,韭圈儿
2015-09-25,930652,CS电子,行业，电子,41.82,韭圈儿
2015-09-28,930652,CS电子,行业，电子,42.59,韭圈儿
2015-09-29,930652,CS电子,行业，电子,41.76,韭圈儿
2015-09-30,930652,CS电子,行业，电子,42.09,韭圈儿
2015-10-08,930652,CS电子,行业，电子,43.76,韭圈儿
2015-10-09,930652,CS电子,行业，电子,44.59,韭圈儿
2015-10-12,930652,CS电子,行业，电子,46.61,韭圈儿
2015-10-13,930652,CS电子,行业，电子,47.12,韭圈儿
2015-10-14,930652,CS电子,行业，电子,46.55,韭圈儿
2015-10-15,930652,CS电子,行业，电子,48.1,韭圈儿
2015-10-16,930652,CS电子,行业，电子,48.39,韭圈儿
2015-10-19,930652,CS电子,行业，电子,48.3,韭圈儿
2015-10-20,930652,CS电子,行业，电子,49.15,韭圈儿
2015-10-21,930652,CS电子,行业，电子,45.97,韭圈儿
2015-10-22,930652,CS电子,行业，电子,48.01,韭圈儿
2015-10-23,930652,CS电子,行业，电子,48.93,韭圈儿
2015-10-26,930652,CS电子,行业，电子,49.0,韭圈儿
2015-10-27,930652,CS电子,行业，电子,50.41,韭圈儿
2015-10-28,930652,CS电子,行业，电子,48.62,韭圈儿
2015-10-29,930652,CS电子,行业，电子,49.01,韭圈儿
2015-10-30,930652,CS电子,行业，电子,48.83,韭圈儿
2015-11-02,930652,CS电子,行业，电子,48.24,韭圈儿
2015-11-03,930652,CS电子,行业，电子,47.92,韭圈儿
2015-11-04,930652,CS电子,行业，电子,50.26,韭圈儿
2015-11-05,930652,CS电子,行业，电子,50.19,韭圈儿
2015-11-06,930652,CS电子,行业，电子,51.76,韭圈儿
2015-11-09,930652,CS电子,行业，电子,52.64,韭圈儿
2015-11-10,930652,CS电子,行业，电子,52.8,韭圈儿
2015-11-11,930652,CS电子,行业，电子,53.55,韭圈儿
2015-11-12,930652,CS电子,行业，电子,53.72,韭圈儿
2015-11-13,930652,CS电子,行业，电子,52.69,韭圈儿
2015-11-16,930652,CS电子,行业，电子,54.17,韭圈儿
2015-11-17,930652,CS电子,行业，电子,53.35,韭圈儿
2015-11-18,930652,CS电子,行业，电子,52.18,韭圈儿
2015-11-19,930652,CS电子,行业，电子,54.34,韭圈儿
2015-11-20,930652,CS电子,行业，电子,55.39,韭圈儿
2015-11-23,930652,CS电子,行业，电子,54.79,韭圈儿
2015-11-24,930652,CS电子,行业，电子,55.36,韭圈儿
2015-11-25,930652,CS电子,行业，电子,56.48,韭圈儿
2015-11-26,930652,CS电子,行业，电子,55.84,韭圈儿
2015-11-27,930652,CS电子,行业，电子,52.26,韭圈儿
2015-11-30,930652,CS电子,行业，电子,52.93,韭圈儿
2015-12-01,930652,CS电子,行业，电子,52.47,韭圈儿
2015-12-02,930652,CS电子,行业，电子,52.12,韭圈儿
2015-12-03,930652,CS电子,行业，电子,53.44,韭圈儿
2015-12-04,930652,CS电子,行业，电子,52.95,韭圈儿
2015-12-07,930652,CS电子,行业，电子,53.57,韭圈儿
2015-12-08,930652,CS电子,行业，电子,52.55,韭圈儿
2015-12-09,930652,CS电子,行业，电子,52.02,韭圈儿
2015-12-10,930652,CS电子,行业，电子,51.97,韭圈儿
2015-12-11,930652,CS电子,行业，电子,51.76,韭圈儿
2015-12-14,930652,CS电子,行业，电子,53.0,韭圈儿
2015-12-15,930652,CS电子,行业，电子,53.7,韭圈儿
2015-12-16,930652,CS电子,行业，电子,54.46,韭圈儿
2015-12-17,930652,CS电子,行业，电子,55.92,韭圈儿
2015-12-18,930652,CS电子,行业，电子,55.58,韭圈儿
2015-12-21,930652,CS电子,行业，电子,56.15,韭圈儿
2015-12-22,930652,CS电子,行业，电子,56.39,韭圈儿
2015-12-23,930652,CS电子,行业，电子,55.59,韭圈儿
2015-12-24,930652,CS电子,行业，电子,55.6,韭圈儿
