日期,指数代码,指数名称,市盈率,数据源
2022-07-29,HSTECH,恒生科技指数,38.36,韭圈儿
2022-08-01,HSTECH,恒生科技指数,38.09,韭圈儿
2022-08-02,HSTECH,恒生科技指数,37.1,韭圈儿
2022-08-03,HSTECH,恒生科技指数,37.83,韭圈儿
2022-08-04,HSTECH,恒生科技指数,44.02,韭圈儿
2022-08-05,HSTECH,恒生科技指数,43.81,韭圈儿
2022-08-08,HSTECH,恒生科技指数,42.72,韭圈儿
2022-08-09,HSTECH,恒生科技指数,42.39,韭圈儿
2022-08-10,HSTECH,恒生科技指数,41.3,韭圈儿
2022-08-11,HSTECH,恒生科技指数,42.69,韭圈儿
2022-08-12,HSTECH,恒生科技指数,43.05,韭圈儿
2022-08-15,HSTECH,恒生科技指数,43.29,韭圈儿
2022-08-16,HSTECH,恒生科技指数,42.58,韭圈儿
2022-08-17,HSTECH,恒生科技指数,51.73,韭圈儿
2022-08-18,HSTECH,恒生科技指数,51.14,韭圈儿
2022-08-19,HSTECH,恒生科技指数,53.65,韭圈儿
2022-08-22,HSTECH,恒生科技指数,53.44,韭圈儿
2022-08-23,HSTECH,恒生科技指数,50.74,韭圈儿
2022-08-24,HSTECH,恒生科技指数,49.74,韭圈儿
2022-08-25,HSTECH,恒生科技指数,53.03,韭圈儿
2022-08-26,HSTECH,恒生科技指数,52.71,韭圈儿
2022-08-29,HSTECH,恒生科技指数,52.82,韭圈儿
2022-08-30,HSTECH,恒生科技指数,51.19,韭圈儿
2022-08-31,HSTECH,恒生科技指数,51.58,韭圈儿
2022-09-01,HSTECH,恒生科技指数,50.59,韭圈儿
2022-09-02,HSTECH,恒生科技指数,50.23,韭圈儿
2022-09-05,HSTECH,恒生科技指数,49.02,韭圈儿
2022-09-06,HSTECH,恒生科技指数,48.82,韭圈儿
2022-09-07,HSTECH,恒生科技指数,48.76,韭圈儿
2022-09-08,HSTECH,恒生科技指数,48.2,韭圈儿
2022-09-09,HSTECH,恒生科技指数,49.54,韭圈儿
2022-09-13,HSTECH,恒生科技指数,49.59,韭圈儿
2022-09-14,HSTECH,恒生科技指数,48.3,韭圈儿
2022-09-15,HSTECH,恒生科技指数,48.46,韭圈儿
2022-09-16,HSTECH,恒生科技指数,47.34,韭圈儿
2022-09-19,HSTECH,恒生科技指数,46.25,韭圈儿
2022-09-20,HSTECH,恒生科技指数,47.34,韭圈儿
2022-09-21,HSTECH,恒生科技指数,45.71,韭圈儿
2022-09-22,HSTECH,恒生科技指数,44.75,韭圈儿
2022-09-23,HSTECH,恒生科技指数,43.59,韭圈儿
2022-09-26,HSTECH,恒生科技指数,44.53,韭圈儿
2022-09-27,HSTECH,恒生科技指数,44.69,韭圈儿
2022-09-28,HSTECH,恒生科技指数,43.05,韭圈儿
2022-09-29,HSTECH,恒生科技指数,42.93,韭圈儿
2022-09-30,HSTECH,恒生科技指数,42.46,韭圈儿
2022-10-03,HSTECH,恒生科技指数,42.12,韭圈儿
2022-10-05,HSTECH,恒生科技指数,45.21,韭圈儿
2022-10-06,HSTECH,恒生科技指数,44.86,韭圈儿
2022-10-07,HSTECH,恒生科技指数,43.46,韭圈儿
2022-10-10,HSTECH,恒生科技指数,41.84,韭圈儿
2022-10-11,HSTECH,恒生科技指数,40.22,韭圈儿
2022-10-12,HSTECH,恒生科技指数,40.0,韭圈儿
2022-10-13,HSTECH,恒生科技指数,38.76,韭圈儿
2022-10-14,HSTECH,恒生科技指数,39.22,韭圈儿
2022-10-17,HSTECH,恒生科技指数,38.96,韭圈儿
2022-10-18,HSTECH,恒生科技指数,40.35,韭圈儿
2022-10-19,HSTECH,恒生科技指数,38.52,韭圈儿
2022-10-20,HSTECH,恒生科技指数,37.09,韭圈儿
2022-10-21,HSTECH,恒生科技指数,36.95,韭圈儿
2022-10-24,HSTECH,恒生科技指数,32.84,韭圈儿
2022-10-25,HSTECH,恒生科技指数,33.52,韭圈儿
2022-10-26,HSTECH,恒生科技指数,34.15,韭圈儿
2022-10-27,HSTECH,恒生科技指数,34.67,韭圈儿
2022-10-28,HSTECH,恒生科技指数,32.6,韭圈儿
2022-10-31,HSTECH,恒生科技指数,32.95,韭圈儿
2022-11-01,HSTECH,恒生科技指数,35.91,韭圈儿
2022-11-02,HSTECH,恒生科技指数,36.82,韭圈儿
2022-11-03,HSTECH,恒生科技指数,35.09,韭圈儿
2022-11-04,HSTECH,恒生科技指数,38.18,韭圈儿
2022-11-07,HSTECH,恒生科技指数,39.18,韭圈儿
2022-11-08,HSTECH,恒生科技指数,38.51,韭圈儿
2022-11-09,HSTECH,恒生科技指数,37.49,韭圈儿
2022-11-10,HSTECH,恒生科技指数,36.09,韭圈儿
2022-11-11,HSTECH,恒生科技指数,40.33,韭圈儿
2022-11-14,HSTECH,恒生科技指数,40.85,韭圈儿
2022-11-15,HSTECH,恒生科技指数,45.99,韭圈儿
2022-11-16,HSTECH,恒生科技指数,58.52,韭圈儿
2022-11-17,HSTECH,恒生科技指数,56.33,韭圈儿
2022-11-18,HSTECH,恒生科技指数,53.33,韭圈儿
2022-11-21,HSTECH,恒生科技指数,51.63,韭圈儿
2022-11-22,HSTECH,恒生科技指数,43.35,韭圈儿
2022-11-23,HSTECH,恒生科技指数,44.71,韭圈儿
2022-11-24,HSTECH,恒生科技指数,44.9,韭圈儿
2022-11-25,HSTECH,恒生科技指数,43.88,韭圈儿
2022-11-28,HSTECH,恒生科技指数,43.01,韭圈儿
2022-11-29,HSTECH,恒生科技指数,46.04,韭圈儿
2022-11-30,HSTECH,恒生科技指数,44.03,韭圈儿
2022-12-01,HSTECH,恒生科技指数,44.85,韭圈儿
2022-12-02,HSTECH,恒生科技指数,45.41,韭圈儿
2022-12-05,HSTECH,恒生科技指数,49.11,韭圈儿
2022-12-06,HSTECH,恒生科技指数,48.27,韭圈儿
2022-12-07,HSTECH,恒生科技指数,46.29,韭圈儿
2022-12-08,HSTECH,恒生科技指数,49.08,韭圈儿
2022-12-09,HSTECH,恒生科技指数,50.81,韭圈儿
2022-12-12,HSTECH,恒生科技指数,48.83,韭圈儿
2022-12-13,HSTECH,恒生科技指数,49.04,韭圈儿
2022-12-14,HSTECH,恒生科技指数,49.22,韭圈儿
2022-12-15,HSTECH,恒生科技指数,47.93,韭圈儿
2022-12-16,HSTECH,恒生科技指数,48.04,韭圈儿
2022-12-19,HSTECH,恒生科技指数,48.12,韭圈儿
2022-12-20,HSTECH,恒生科技指数,46.62,韭圈儿
2022-12-21,HSTECH,恒生科技指数,46.87,韭圈儿
2022-12-22,HSTECH,恒生科技指数,49.03,韭圈儿
2022-12-23,HSTECH,恒生科技指数,48.21,韭圈儿
2022-12-26,HSTECH,恒生科技指数,48.21,韭圈儿
2022-12-27,HSTECH,恒生科技指数,48.21,韭圈儿
2022-12-28,HSTECH,恒生科技指数,48.87,韭圈儿
2022-12-29,HSTECH,恒生科技指数,48.42,韭圈儿
2022-12-30,HSTECH,恒生科技指数,48.38,韭圈儿
2023-01-03,HSTECH,恒生科技指数,49.66,韭圈儿
2023-01-04,HSTECH,恒生科技指数,52.26,韭圈儿
2023-01-05,HSTECH,恒生科技指数,52.57,韭圈儿
2023-01-06,HSTECH,恒生科技指数,52.28,韭圈儿
2023-01-09,HSTECH,恒生科技指数,54.22,韭圈儿
2023-01-10,HSTECH,恒生科技指数,54.12,韭圈儿
2023-01-11,HSTECH,恒生科技指数,54.74,韭圈儿
2023-01-12,HSTECH,恒生科技指数,53.9,韭圈儿
2023-01-13,HSTECH,恒生科技指数,54.74,韭圈儿
2023-01-16,HSTECH,恒生科技指数,54.35,韭圈儿
2023-01-17,HSTECH,恒生科技指数,54.47,韭圈儿
2023-01-18,HSTECH,恒生科技指数,54.72,韭圈儿
2023-01-19,HSTECH,恒生科技指数,54.19,韭圈儿
2023-01-20,HSTECH,恒生科技指数,55.76,韭圈儿
2023-01-26,HSTECH,恒生科技指数,57.69,韭圈儿
2023-01-27,HSTECH,恒生科技指数,58.33,韭圈儿
2023-01-30,HSTECH,恒生科技指数,55.21,韭圈儿
2023-01-31,HSTECH,恒生科技指数,54.63,韭圈儿
2023-02-01,HSTECH,恒生科技指数,56.01,韭圈儿
2023-02-02,HSTECH,恒生科技指数,55.72,韭圈儿
2023-02-03,HSTECH,恒生科技指数,55.04,韭圈儿
2023-02-06,HSTECH,恒生科技指数,53.33,韭圈儿
2023-02-07,HSTECH,恒生科技指数,54.03,韭圈儿
2023-02-08,HSTECH,恒生科技指数,53.37,韭圈儿
2023-02-09,HSTECH,恒生科技指数,55.26,韭圈儿
2023-02-10,HSTECH,恒生科技指数,53.08,韭圈儿
2023-02-13,HSTECH,恒生科技指数,53.3,韭圈儿
2023-02-14,HSTECH,恒生科技指数,52.53,韭圈儿
2023-02-15,HSTECH,恒生科技指数,52.07,韭圈儿
2023-02-16,HSTECH,恒生科技指数,52.98,韭圈儿
2023-02-17,HSTECH,恒生科技指数,52.13,韭圈儿
2023-02-20,HSTECH,恒生科技指数,52.63,韭圈儿
2023-02-21,HSTECH,恒生科技指数,50.53,韭圈儿
2023-02-22,HSTECH,恒生科技指数,49.76,韭圈儿
2023-02-23,HSTECH,恒生科技指数,49.76,韭圈儿
2023-02-24,HSTECH,恒生科技指数,43.4,韭圈儿
2023-02-27,HSTECH,恒生科技指数,43.31,韭圈儿
2023-02-28,HSTECH,恒生科技指数,42.56,韭圈儿
2023-03-01,HSTECH,恒生科技指数,45.43,韭圈儿
2023-03-02,HSTECH,恒生科技指数,45.3,韭圈儿
2023-03-03,HSTECH,恒生科技指数,45.91,韭圈儿
2023-03-06,HSTECH,恒生科技指数,45.6,韭圈儿
2023-03-07,HSTECH,恒生科技指数,44.46,韭圈儿
2023-03-08,HSTECH,恒生科技指数,43.09,韭圈儿
2023-03-09,HSTECH,恒生科技指数,42.3,韭圈儿
2023-03-10,HSTECH,恒生科技指数,39.23,韭圈儿
2023-03-13,HSTECH,恒生科技指数,40.2,韭圈儿
2023-03-14,HSTECH,恒生科技指数,39.18,韭圈儿
2023-03-15,HSTECH,恒生科技指数,39.87,韭圈儿
2023-03-16,HSTECH,恒生科技指数,39.15,韭圈儿
2023-03-17,HSTECH,恒生科技指数,40.21,韭圈儿
2023-03-20,HSTECH,恒生科技指数,39.55,韭圈儿
2023-03-21,HSTECH,恒生科技指数,40.94,韭圈儿
2023-03-22,HSTECH,恒生科技指数,38.91,韭圈儿
2023-03-23,HSTECH,恒生科技指数,41.0,韭圈儿
2023-03-24,HSTECH,恒生科技指数,40.33,韭圈儿
2023-03-27,HSTECH,恒生科技指数,39.03,韭圈儿
2023-03-28,HSTECH,恒生科技指数,37.92,韭圈儿
2023-03-29,HSTECH,恒生科技指数,38.48,韭圈儿
2023-03-30,HSTECH,恒生科技指数,38.74,韭圈儿
2023-03-31,HSTECH,恒生科技指数,39.19,韭圈儿
2023-04-03,HSTECH,恒生科技指数,39.04,韭圈儿
2023-04-04,HSTECH,恒生科技指数,38.39,韭圈儿
2023-04-06,HSTECH,恒生科技指数,38.48,韭圈儿
2023-04-07,HSTECH,恒生科技指数,38.48,韭圈儿
2023-04-10,HSTECH,恒生科技指数,38.48,韭圈儿
2023-04-11,HSTECH,恒生科技指数,38.33,韭圈儿
2023-04-12,HSTECH,恒生科技指数,37.13,韭圈儿
2023-04-13,HSTECH,恒生科技指数,37.14,韭圈儿
2023-04-14,HSTECH,恒生科技指数,37.21,韭圈儿
2023-04-17,HSTECH,恒生科技指数,37.89,韭圈儿
2023-04-18,HSTECH,恒生科技指数,37.89,韭圈儿
2023-04-19,HSTECH,恒生科技指数,36.65,韭圈儿
2023-04-20,HSTECH,恒生科技指数,36.68,韭圈儿
2023-04-21,HSTECH,恒生科技指数,36.68,韭圈儿
2023-04-24,HSTECH,恒生科技指数,35.41,韭圈儿
2023-04-25,HSTECH,恒生科技指数,34.35,韭圈儿
2023-04-26,HSTECH,恒生科技指数,34.8,韭圈儿
2023-04-27,HSTECH,恒生科技指数,34.8,韭圈儿
2023-04-28,HSTECH,恒生科技指数,34.54,韭圈儿
2023-05-02,HSTECH,恒生科技指数,34.73,韭圈儿
2023-05-03,HSTECH,恒生科技指数,34.11,韭圈儿
2023-05-04,HSTECH,恒生科技指数,34.18,韭圈儿
2023-05-05,HSTECH,恒生科技指数,34.64,韭圈儿
2023-05-08,HSTECH,恒生科技指数,34.54,韭圈儿
2023-05-09,HSTECH,恒生科技指数,34.54,韭圈儿
2023-05-10,HSTECH,恒生科技指数,33.55,韭圈儿
2023-05-11,HSTECH,恒生科技指数,33.61,韭圈儿
2023-05-12,HSTECH,恒生科技指数,32.47,韭圈儿
2023-05-15,HSTECH,恒生科技指数,33.48,韭圈儿
2023-05-16,HSTECH,恒生科技指数,33.8,韭圈儿
2023-05-17,HSTECH,恒生科技指数,32.41,韭圈儿
2023-05-18,HSTECH,恒生科技指数,31.9,韭圈儿
2023-05-19,HSTECH,恒生科技指数,26.82,韭圈儿
2023-05-22,HSTECH,恒生科技指数,27.38,韭圈儿
2023-05-23,HSTECH,恒生科技指数,26.92,韭圈儿
2023-05-24,HSTECH,恒生科技指数,26.29,韭圈儿
2023-05-25,HSTECH,恒生科技指数,25.24,韭圈儿
2023-05-26,HSTECH,恒生科技指数,24.23,韭圈儿
2023-05-29,HSTECH,恒生科技指数,23.8,韭圈儿
2023-05-30,HSTECH,恒生科技指数,24.09,韭圈儿
2023-05-31,HSTECH,恒生科技指数,23.58,韭圈儿
2023-06-01,HSTECH,恒生科技指数,23.72,韭圈儿
2023-06-02,HSTECH,恒生科技指数,23.61,韭圈儿
2023-06-05,HSTECH,恒生科技指数,25.14,韭圈儿
2023-06-06,HSTECH,恒生科技指数,24.97,韭圈儿
2023-06-07,HSTECH,恒生科技指数,25.44,韭圈儿
2023-06-08,HSTECH,恒生科技指数,25.0,韭圈儿
2023-06-09,HSTECH,恒生科技指数,25.2,韭圈儿
2023-06-12,HSTECH,恒生科技指数,25.55,韭圈儿
2023-06-13,HSTECH,恒生科技指数,26.1,韭圈儿
2023-06-14,HSTECH,恒生科技指数,26.13,韭圈儿
2023-06-15,HSTECH,恒生科技指数,27.07,韭圈儿
2023-06-16,HSTECH,恒生科技指数,27.51,韭圈儿
2023-06-19,HSTECH,恒生科技指数,27.08,韭圈儿
2023-06-20,HSTECH,恒生科技指数,26.52,韭圈儿
2023-06-21,HSTECH,恒生科技指数,25.75,韭圈儿
2023-06-26,HSTECH,恒生科技指数,25.16,韭圈儿
2023-06-27,HSTECH,恒生科技指数,25.8,韭圈儿
2023-06-28,HSTECH,恒生科技指数,25.72,韭圈儿
2023-06-29,HSTECH,恒生科技指数,25.32,韭圈儿
2023-06-30,HSTECH,恒生科技指数,25.15,韭圈儿
2023-07-03,HSTECH,恒生科技指数,25.85,韭圈儿
2023-07-04,HSTECH,恒生科技指数,25.99,韭圈儿
2023-07-05,HSTECH,恒生科技指数,25.62,韭圈儿
2023-07-06,HSTECH,恒生科技指数,25.1,韭圈儿
2023-07-07,HSTECH,恒生科技指数,25.06,韭圈儿
2023-07-10,HSTECH,恒生科技指数,25.42,韭圈儿
2023-07-11,HSTECH,恒生科技指数,25.85,韭圈儿
2023-07-12,HSTECH,恒生科技指数,26.33,韭圈儿
2023-07-13,HSTECH,恒生科技指数,27.27,韭圈儿
2023-07-14,HSTECH,恒生科技指数,27.3,韭圈儿
2023-07-17,HSTECH,恒生科技指数,27.3,韭圈儿
2023-07-18,HSTECH,恒生科技指数,26.42,韭圈儿
2023-07-19,HSTECH,恒生科技指数,26.3,韭圈儿
2023-07-20,HSTECH,恒生科技指数,26.11,韭圈儿
2023-07-21,HSTECH,恒生科技指数,26.32,韭圈儿
2023-07-24,HSTECH,恒生科技指数,25.54,韭圈儿
2023-07-25,HSTECH,恒生科技指数,27.14,韭圈儿
2023-07-26,HSTECH,恒生科技指数,26.9,韭圈儿
2023-07-27,HSTECH,恒生科技指数,26.9,韭圈儿
2023-07-28,HSTECH,恒生科技指数,27.41,韭圈儿
2023-07-31,HSTECH,恒生科技指数,28.47,韭圈儿
2023-08-01,HSTECH,恒生科技指数,28.46,韭圈儿
2023-08-02,HSTECH,恒生科技指数,28.46,韭圈儿
2023-08-03,HSTECH,恒生科技指数,27.49,韭圈儿
2023-08-04,HSTECH,恒生科技指数,27.95,韭圈儿
2023-08-07,HSTECH,恒生科技指数,27.97,韭圈儿
2023-08-08,HSTECH,恒生科技指数,27.2,韭圈儿
2023-08-09,HSTECH,恒生科技指数,27.09,韭圈儿
2023-08-10,HSTECH,恒生科技指数,27.17,韭圈儿
2023-08-11,HSTECH,恒生科技指数,26.21,韭圈儿
2023-08-14,HSTECH,恒生科技指数,25.83,韭圈儿
2023-08-15,HSTECH,恒生科技指数,25.65,韭圈儿
2023-08-16,HSTECH,恒生科技指数,25.65,韭圈儿
2023-08-17,HSTECH,恒生科技指数,25.68,韭圈儿
2023-08-18,HSTECH,恒生科技指数,25.61,韭圈儿
2023-08-21,HSTECH,恒生科技指数,24.27,韭圈儿
2023-08-22,HSTECH,恒生科技指数,24.27,韭圈儿
2023-08-23,HSTECH,恒生科技指数,24.25,韭圈儿
2023-08-24,HSTECH,恒生科技指数,24.25,韭圈儿
2023-08-25,HSTECH,恒生科技指数,23.92,韭圈儿
2023-08-28,HSTECH,恒生科技指数,23.92,韭圈儿
2023-08-29,HSTECH,恒生科技指数,24.17,韭圈儿
2023-08-30,HSTECH,恒生科技指数,24.71,韭圈儿
2023-08-31,HSTECH,恒生科技指数,24.38,韭圈儿
2023-09-01,HSTECH,恒生科技指数,24.38,韭圈儿
2023-09-04,HSTECH,恒生科技指数,25.15,韭圈儿
2023-09-05,HSTECH,恒生科技指数,24.62,韭圈儿
2023-09-06,HSTECH,恒生科技指数,24.52,韭圈儿
2023-09-07,HSTECH,恒生科技指数,24.52,韭圈儿
2023-09-08,HSTECH,恒生科技指数,24.05,韭圈儿
2023-09-11,HSTECH,恒生科技指数,23.98,韭圈儿
2023-09-12,HSTECH,恒生科技指数,23.8,韭圈儿
2023-09-13,HSTECH,恒生科技指数,23.8,韭圈儿
2023-09-14,HSTECH,恒生科技指数,23.69,韭圈儿
2023-09-15,HSTECH,恒生科技指数,23.69,韭圈儿
2023-09-18,HSTECH,恒生科技指数,23.26,韭圈儿
2023-09-19,HSTECH,恒生科技指数,23.26,韭圈儿
2023-09-20,HSTECH,恒生科技指数,22.95,韭圈儿
2023-09-21,HSTECH,恒生科技指数,22.95,韭圈儿
2023-09-22,HSTECH,恒生科技指数,22.52,韭圈儿
2023-09-25,HSTECH,恒生科技指数,23.34,韭圈儿
2023-09-26,HSTECH,恒生科技指数,22.42,韭圈儿
2023-09-27,HSTECH,恒生科技指数,22.42,韭圈儿
2023-09-28,HSTECH,恒生科技指数,22.51,韭圈儿
2023-10-09,HSTECH,恒生科技指数,22.42,韭圈儿
2023-10-10,HSTECH,恒生科技指数,22.69,韭圈儿
2023-10-11,HSTECH,恒生科技指数,23.05,韭圈儿
2023-10-12,HSTECH,恒生科技指数,23.44,韭圈儿
2023-10-13,HSTECH,恒生科技指数,22.6,韭圈儿
2023-10-16,HSTECH,恒生科技指数,22.23,韭圈儿
2023-10-17,HSTECH,恒生科技指数,22.36,韭圈儿
2023-10-18,HSTECH,恒生科技指数,22.11,韭圈儿
2023-10-19,HSTECH,恒生科技指数,21.53,韭圈儿
2023-10-20,HSTECH,恒生科技指数,21.3,韭圈儿
2023-10-23,HSTECH,恒生科技指数,21.3,韭圈儿
2023-10-24,HSTECH,恒生科技指数,21.0,韭圈儿
2023-10-25,HSTECH,恒生科技指数,21.45,韭圈儿
2023-10-26,HSTECH,恒生科技指数,21.51,韭圈儿
2023-10-27,HSTECH,恒生科技指数,22.04,韭圈儿
2023-10-30,HSTECH,恒生科技指数,22.2,韭圈儿
2023-10-31,HSTECH,恒生科技指数,21.64,韭圈儿
2023-11-01,HSTECH,恒生科技指数,21.52,韭圈儿
2023-11-02,HSTECH,恒生科技指数,21.74,韭圈儿
2023-11-03,HSTECH,恒生科技指数,22.51,韭圈儿
2023-11-06,HSTECH,恒生科技指数,23.3,韭圈儿
2023-11-07,HSTECH,恒生科技指数,22.97,韭圈儿
2023-11-08,HSTECH,恒生科技指数,22.84,韭圈儿
2023-11-09,HSTECH,恒生科技指数,22.81,韭圈儿
2023-11-10,HSTECH,恒生科技指数,22.11,韭圈儿
2023-11-13,HSTECH,恒生科技指数,22.56,韭圈儿
2023-11-14,HSTECH,恒生科技指数,22.34,韭圈儿
2023-11-15,HSTECH,恒生科技指数,23.54,韭圈儿
2023-11-16,HSTECH,恒生科技指数,23.39,韭圈儿
2023-11-17,HSTECH,恒生科技指数,19.88,韭圈儿
2023-11-20,HSTECH,恒生科技指数,20.4,韭圈儿
2023-11-21,HSTECH,恒生科技指数,19.83,韭圈儿
2023-11-22,HSTECH,恒生科技指数,19.06,韭圈儿
2023-11-23,HSTECH,恒生科技指数,19.39,韭圈儿
2023-11-24,HSTECH,恒生科技指数,18.95,韭圈儿
2023-11-27,HSTECH,恒生科技指数,19.0,韭圈儿
2023-11-28,HSTECH,恒生科技指数,18.77,韭圈儿
2023-11-29,HSTECH,恒生科技指数,18.24,韭圈儿
2023-11-30,HSTECH,恒生科技指数,18.4,韭圈儿
2023-12-01,HSTECH,恒生科技指数,18.04,韭圈儿
2023-12-04,HSTECH,恒生科技指数,17.77,韭圈儿
2023-12-05,HSTECH,恒生科技指数,17.41,韭圈儿
2023-12-06,HSTECH,恒生科技指数,17.65,韭圈儿
2023-12-07,HSTECH,恒生科技指数,17.52,韭圈儿
2023-12-08,HSTECH,恒生科技指数,17.48,韭圈儿
2023-12-11,HSTECH,恒生科技指数,17.33,韭圈儿
2023-12-12,HSTECH,恒生科技指数,17.61,韭圈儿
2023-12-13,HSTECH,恒生科技指数,17.4,韭圈儿
2023-12-14,HSTECH,恒生科技指数,17.39,韭圈儿
2023-12-15,HSTECH,恒生科技指数,17.84,韭圈儿
2023-12-18,HSTECH,恒生科技指数,17.67,韭圈儿
2023-12-19,HSTECH,恒生科技指数,17.6,韭圈儿
2023-12-20,HSTECH,恒生科技指数,17.73,韭圈儿
2023-12-21,HSTECH,恒生科技指数,17.69,韭圈儿
2023-12-22,HSTECH,恒生科技指数,16.46,韭圈儿
2023-12-25,HSTECH,恒生科技指数,16.46,韭圈儿
2023-12-26,HSTECH,恒生科技指数,16.46,韭圈儿
2023-12-27,HSTECH,恒生科技指数,17.01,韭圈儿
2023-12-28,HSTECH,恒生科技指数,17.55,韭圈儿
2023-12-29,HSTECH,恒生科技指数,17.55,韭圈儿
2024-01-02,HSTECH,恒生科技指数,17.44,韭圈儿
2024-01-03,HSTECH,恒生科技指数,17.29,韭圈儿
2024-01-04,HSTECH,恒生科技指数,17.32,韭圈儿
2024-01-05,HSTECH,恒生科技指数,17.0,韭圈儿
2024-01-08,HSTECH,恒生科技指数,16.59,韭圈儿
2024-01-09,HSTECH,恒生科技指数,16.41,韭圈儿
2024-01-10,HSTECH,恒生科技指数,16.28,韭圈儿
2024-01-11,HSTECH,恒生科技指数,16.65,韭圈儿
2024-01-12,HSTECH,恒生科技指数,16.57,韭圈儿
2024-01-15,HSTECH,恒生科技指数,16.4,韭圈儿
2024-01-16,HSTECH,恒生科技指数,16.03,韭圈儿
2024-01-17,HSTECH,恒生科技指数,15.37,韭圈儿
2024-01-18,HSTECH,恒生科技指数,15.52,韭圈儿
2024-01-19,HSTECH,恒生科技指数,15.27,韭圈儿
2024-01-22,HSTECH,恒生科技指数,14.85,韭圈儿
2024-01-23,HSTECH,恒生科技指数,15.39,韭圈儿
2024-01-24,HSTECH,恒生科技指数,16.11,韭圈儿
2024-01-25,HSTECH,恒生科技指数,16.38,韭圈儿
2024-01-26,HSTECH,恒生科技指数,15.86,韭圈儿
2024-01-29,HSTECH,恒生科技指数,15.98,韭圈儿
2024-01-30,HSTECH,恒生科技指数,15.5,韭圈儿
2024-01-31,HSTECH,恒生科技指数,15.17,韭圈儿
2024-02-01,HSTECH,恒生科技指数,15.4,韭圈儿
2024-02-02,HSTECH,恒生科技指数,15.47,韭圈儿
2024-02-05,HSTECH,恒生科技指数,15.48,韭圈儿
2024-02-06,HSTECH,恒生科技指数,16.4,韭圈儿
2024-02-07,HSTECH,恒生科技指数,16.31,韭圈儿
2024-02-08,HSTECH,恒生科技指数,17.24,韭圈儿
2024-02-19,HSTECH,恒生科技指数,17.52,韭圈儿
2024-02-20,HSTECH,恒生科技指数,17.57,韭圈儿
2024-02-21,HSTECH,恒生科技指数,17.92,韭圈儿
2024-02-22,HSTECH,恒生科技指数,18.28,韭圈儿
2024-02-23,HSTECH,恒生科技指数,18.25,韭圈儿
2024-02-26,HSTECH,恒生科技指数,18.13,韭圈儿
2024-02-27,HSTECH,恒生科技指数,18.15,韭圈儿
2024-02-28,HSTECH,恒生科技指数,17.77,韭圈儿
2024-02-29,HSTECH,恒生科技指数,17.82,韭圈儿
2024-03-01,HSTECH,恒生科技指数,17.89,韭圈儿
2024-03-04,HSTECH,恒生科技指数,17.77,韭圈儿
2024-03-05,HSTECH,恒生科技指数,17.08,韭圈儿
2024-03-06,HSTECH,恒生科技指数,17.5,韭圈儿
2024-03-07,HSTECH,恒生科技指数,17.19,韭圈儿
2024-03-08,HSTECH,恒生科技指数,17.26,韭圈儿
2024-03-11,HSTECH,恒生科技指数,17.73,韭圈儿
2024-03-12,HSTECH,恒生科技指数,18.46,韭圈儿
2024-03-13,HSTECH,恒生科技指数,18.46,韭圈儿
2024-03-14,HSTECH,恒生科技指数,18.29,韭圈儿
2024-03-15,HSTECH,恒生科技指数,17.97,韭圈儿
2024-03-18,HSTECH,恒生科技指数,18.17,韭圈儿
2024-03-19,HSTECH,恒生科技指数,17.75,韭圈儿
2024-03-20,HSTECH,恒生科技指数,21.54,韭圈儿
2024-03-21,HSTECH,恒生科技指数,21.79,韭圈儿
2024-03-22,HSTECH,恒生科技指数,21.08,韭圈儿
2024-03-25,HSTECH,恒生科技指数,21.03,韭圈儿
2024-03-26,HSTECH,恒生科技指数,21.1,韭圈儿
2024-03-27,HSTECH,恒生科技指数,20.79,韭圈儿
2024-03-28,HSTECH,恒生科技指数,21.15,韭圈儿
2024-03-29,HSTECH,恒生科技指数,21.15,韭圈儿
2024-04-01,HSTECH,恒生科技指数,21.15,韭圈儿
2024-04-02,HSTECH,恒生科技指数,21.51,韭圈儿
2024-04-03,HSTECH,恒生科技指数,21.2,韭圈儿
2024-04-08,HSTECH,恒生科技指数,21.1,韭圈儿
2024-04-09,HSTECH,恒生科技指数,21.2,韭圈儿
2024-04-10,HSTECH,恒生科技指数,21.83,韭圈儿
2024-04-11,HSTECH,恒生科技指数,21.8,韭圈儿
2024-04-12,HSTECH,恒生科技指数,21.35,韭圈儿
2024-04-15,HSTECH,恒生科技指数,21.07,韭圈儿
2024-04-16,HSTECH,恒生科技指数,20.59,韭圈儿
2024-04-17,HSTECH,恒生科技指数,20.55,韭圈儿
2024-04-18,HSTECH,恒生科技指数,20.7,韭圈儿
2024-04-19,HSTECH,恒生科技指数,20.39,韭圈儿
2024-04-22,HSTECH,恒生科技指数,21.02,韭圈儿
2024-04-23,HSTECH,恒生科技指数,21.7,韭圈儿
2024-04-24,HSTECH,恒生科技指数,22.44,韭圈儿
2024-04-25,HSTECH,恒生科技指数,22.28,韭圈儿
2024-04-26,HSTECH,恒生科技指数,23.06,韭圈儿
2024-04-29,HSTECH,恒生科技指数,22.97,韭圈儿
2024-04-30,HSTECH,恒生科技指数,22.9,韭圈儿
