日期,指数代码,指数名称,标签,市盈率,数据源
2025-11-24,980103,红利价值,,10.5765,国证指数
2025-11-28,980103,红利价值,,10.4523,国证指数
2025-12-01,980103,红利价值,,10.4523,国证指数
2025-12-02,980103,红利价值,,10.5566,国证指数
2025-12-03,980103,红利价值,,10.6156,国证指数
2025-12-04,980103,红利价值,,10.5875,国证指数
2025-12-05,980103,红利价值,,10.6118,国证指数
2025-12-08,980103,红利价值,,10.628,国证指数
2025-12-09,980103,红利价值,,10.5982,国证指数
2025-12-10,980103,红利价值,,10.4776,国证指数
2025-12-11,980103,红利价值,,10.4222,国证指数
2025-12-12,980103,红利价值,,10.4168,国证指数
2025-12-15,980103,红利价值,,10.4073,国证指数
2025-12-16,980103,红利价值,,9.2783,国证指数
2025-12-17,980103,红利价值,,9.2775,国证指数
2025-12-18,980103,红利价值,,9.288,国证指数
2025-12-19,980103,红利价值,,9.4241,国证指数
2025-12-22,980103,红利价值,,9.3918,国证指数
2025-12-23,980103,红利价值,,9.3847,国证指数
2025-12-24,980103,红利价值,,9.4413,国证指数
2025-12-25,980103,红利价值,,9.4015,国证指数
2025-12-26,980103,红利价值,,9.4198,国证指数
2025-12-29,980103,红利价值,,9.4212,国证指数
2025-12-30,980103,红利价值,,9.4829,国证指数
2025-12-31,980103,红利价值,,9.5348,国证指数
2026-01-05,980103,红利价值,,9.5573,国证指数
2026-01-06,980103,红利价值,,9.5458,国证指数
2026-01-07,980103,红利价值,,9.6886,国证指数
2026-01-08,980103,红利价值,,9.566,国证指数
2026-01-09,980103,红利价值,,9.4726,国证指数
2026-01-23,980103,红利价值,,9.176,国证指数
2026-01-26,980103,红利价值,,9.176,国证指数
2026-01-27,980103,红利价值,,9.3841,国证指数
2026-01-28,980103,红利价值,,9.3651,国证指数
2026-01-29,980103,红利价值,,9.4449,国证指数
2026-01-30,980103,红利价值,,9.6049,国证指数
2026-02-02,980103,红利价值,,9.5924,国证指数
2026-02-03,980103,红利价值,,9.3997,国证指数
2026-02-04,980103,红利价值,,9.3602,国证指数
2026-02-05,980103,红利价值,,9.5539,国证指数
2026-02-06,980103,红利价值,,9.5567,国证指数
2026-02-09,980103,红利价值,,9.5848,国证指数
2026-02-10,980103,红利价值,,9.6275,国证指数
2026-02-11,980103,红利价值,,9.6271,国证指数
2026-02-12,980103,红利价值,,9.6755,国证指数
2026-02-13,980103,红利价值,,9.6691,国证指数
2026-02-24,980103,红利价值,,9.4559,国证指数
2026-02-27,980103,红利价值,,9.5543,国证指数
2026-03-02,980103,红利价值,,9.5675,国证指数
2026-03-03,980103,红利价值,,9.9368,国证指数
2026-03-04,980103,红利价值,,10.2932,国证指数
2026-03-06,980103,红利价值,,10.0351,国证指数
2026-03-09,980103,红利价值,策略，红利，价值,10.1767,国证指数
2026-03-10,980103,红利价值,策略，红利，价值,9.93,国证指数
2026-03-11,980103,红利价值,策略，红利，价值,10.0374,国证指数
2026-03-12,980103,红利价值,策略，红利，价值,10.1199,国证指数
2026-03-13,980103,红利价值,策略，红利，价值,10.0532,国证指数
2026-03-16,980103,红利价值,策略，红利，价值,7.5828,国证指数
2026-03-17,980103,红利价值,策略，红利，价值,7.6611,国证指数
2026-03-18,980103,红利价值,策略，红利，价值,7.6531,国证指数
2026-03-19,980103,红利价值,策略，红利，价值,7.665,国证指数
2026-03-20,980103,红利价值,策略，红利，价值,7.6376,国证指数
2026-03-23,980103,红利价值,策略，红利，价值,7.4189,国证指数
2026-03-24,980103,红利价值,策略，红利，价值,7.5292,国证指数
2026-03-25,980103,红利价值,策略，红利，价值,7.5704,国证指数
2026-03-26,980103,红利价值,策略，红利，价值,7.5912,国证指数
2026-03-27,980103,红利价值,策略，红利，价值,7.5733,国证指数
2026-03-30,980103,红利价值,策略，红利，价值,7.6251,国证指数
2026-03-31,980103,红利价值,策略，红利，价值,7.7226,国证指数
2026-04-01,980103,红利价值,策略，红利，价值,7.7329,国证指数
2026-04-02,980103,红利价值,策略，红利，价值,7.7718,国证指数
