日期,指数代码,指数名称,标签,市盈率,数据源
2008-01-21,918,300成长,策略，成长,39.02,韭圈儿
2008-01-22,918,300成长,策略，成长,36.32,韭圈儿
2008-01-23,918,300成长,策略，成长,37.32,韭圈儿
2008-01-24,918,300成长,策略，成长,37.28,韭圈儿
2008-01-25,918,300成长,策略，成长,37.68,韭圈儿
2008-01-28,918,300成长,策略，成长,34.96,韭圈儿
2008-01-29,918,300成长,策略，成长,35.11,韭圈儿
2008-01-30,918,300成长,策略，成长,34.94,韭圈儿
2008-01-31,918,300成长,策略，成长,34.87,韭圈儿
2008-02-01,918,300成长,策略，成长,34.31,韭圈儿
2008-02-04,918,300成长,策略，成长,37.16,韭圈儿
2008-02-05,918,300成长,策略，成长,36.38,韭圈儿
2008-02-13,918,300成长,策略，成长,35.33,韭圈儿
2008-02-14,918,300成长,策略，成长,35.91,韭圈儿
2008-02-15,918,300成长,策略，成长,35.45,韭圈儿
2008-02-18,918,300成长,策略，成长,35.91,韭圈儿
2008-02-19,918,300成长,策略，成长,36.67,韭圈儿
2008-02-20,918,300成长,策略，成长,35.92,韭圈儿
2008-02-21,918,300成长,策略，成长,35.47,韭圈儿
2008-02-22,918,300成长,策略，成长,34.1,韭圈儿
2008-02-25,918,300成长,策略，成长,32.49,韭圈儿
2008-02-26,918,300成长,策略，成长,32.63,韭圈儿
2008-02-27,918,300成长,策略，成长,33.38,韭圈儿
2008-02-28,918,300成长,策略，成长,33.11,韭圈儿
2008-02-29,918,300成长,策略，成长,33.45,韭圈儿
2008-03-03,918,300成长,策略，成长,34.07,韭圈儿
2008-03-04,918,300成长,策略，成长,33.12,韭圈儿
2008-03-05,918,300成长,策略，成长,32.62,韭圈儿
2008-03-06,918,300成长,策略，成长,33.3,韭圈儿
2008-03-07,918,300成长,策略，成长,32.88,韭圈儿
2008-03-10,918,300成长,策略，成长,31.56,韭圈儿
2008-03-11,918,300成长,策略，成长,31.69,韭圈儿
2008-03-12,918,300成长,策略，成长,31.03,韭圈儿
2008-03-13,918,300成长,策略，成长,30.45,韭圈儿
2008-03-14,918,300成长,策略，成长,30.56,韭圈儿
2008-03-17,918,300成长,策略，成长,29.66,韭圈儿
2008-03-18,918,300成长,策略，成长,28.66,韭圈儿
2008-03-19,918,300成长,策略，成长,29.06,韭圈儿
2008-03-20,918,300成长,策略，成长,28.78,韭圈儿
2008-03-21,918,300成长,策略，成长,28.44,韭圈儿
2008-03-24,918,300成长,策略，成长,26.9,韭圈儿
2008-03-25,918,300成长,策略，成长,26.49,韭圈儿
2008-03-26,918,300成长,策略，成长,26.33,韭圈儿
2008-03-27,918,300成长,策略，成长,24.64,韭圈儿
2008-03-28,918,300成长,策略，成长,25.92,韭圈儿
2008-03-31,918,300成长,策略，成长,25.07,韭圈儿
2008-04-01,918,300成长,策略，成长,24.25,韭圈儿
2008-04-02,918,300成长,策略，成长,24.65,韭圈儿
2008-04-03,918,300成长,策略，成长,25.4,韭圈儿
2008-04-07,918,300成长,策略，成长,27.29,韭圈儿
2008-04-08,918,300成长,策略，成长,27.28,韭圈儿
2008-04-09,918,300成长,策略，成长,25.81,韭圈儿
2008-04-10,918,300成长,策略，成长,25.99,韭圈儿
2008-04-11,918,300成长,策略，成长,26.17,韭圈儿
2008-04-14,918,300成长,策略，成长,24.67,韭圈儿
2008-04-15,918,300成长,策略，成长,25.0,韭圈儿
2008-04-16,918,300成长,策略，成长,24.72,韭圈儿
2008-04-17,918,300成长,策略，成长,24.32,韭圈儿
2008-04-18,918,300成长,策略，成长,23.3,韭圈儿
2008-04-21,918,300成长,策略，成长,23.25,韭圈儿
2008-04-22,918,300成长,策略，成长,23.42,韭圈儿
2008-04-23,918,300成长,策略，成长,24.15,韭圈儿
2008-04-24,918,300成长,策略，成长,26.45,韭圈儿
2008-04-25,918,300成长,策略，成长,25.85,韭圈儿
2008-04-28,918,300成长,策略，成长,25.77,韭圈儿
2008-04-29,918,300成长,策略，成长,26.69,韭圈儿
2008-04-30,918,300成长,策略，成长,27.72,韭圈儿
2008-05-05,918,300成长,策略，成长,28.24,韭圈儿
2008-05-06,918,300成长,策略，成长,28.12,韭圈儿
2008-05-07,918,300成长,策略，成长,27.0,韭圈儿
2008-05-08,918,300成长,策略，成长,27.44,韭圈儿
2008-05-09,918,300成长,策略，成长,27.03,韭圈儿
2008-05-12,918,300成长,策略，成长,27.02,韭圈儿
2008-05-13,918,300成长,策略，成长,26.48,韭圈儿
2008-05-14,918,300成长,策略，成长,27.19,韭圈儿
2008-05-15,918,300成长,策略，成长,27.1,韭圈儿
2008-05-16,918,300成长,策略，成长,27.03,韭圈儿
2008-05-19,918,300成长,策略，成长,26.8,韭圈儿
