日期,指数代码,指数名称,标签,市盈率,数据源
2025-11-24,987024,港股通消费,,,国证指数
2025-11-28,987024,港股通消费,,,国证指数
2025-12-01,987024,港股通消费,,,国证指数
2025-12-02,987024,港股通消费,,,国证指数
2025-12-03,987024,港股通消费,,,国证指数
2025-12-04,987024,港股通消费,,,国证指数
2025-12-05,987024,港股通消费,,,国证指数
2025-12-08,987024,港股通消费,,,国证指数
2025-12-09,987024,港股通消费,,,国证指数
2025-12-10,987024,港股通消费,,,国证指数
2025-12-11,987024,港股通消费,,,国证指数
2025-12-12,987024,港股通消费,,,国证指数
2025-12-15,987024,港股通消费,,,国证指数
2025-12-16,987024,港股通消费,,,国证指数
2025-12-17,987024,港股通消费,,,国证指数
2025-12-18,987024,港股通消费,,,国证指数
2025-12-19,987024,港股通消费,,,国证指数
2025-12-22,987024,港股通消费,,,国证指数
2025-12-23,987024,港股通消费,,,国证指数
2025-12-24,987024,港股通消费,,,国证指数
2025-12-25,987024,港股通消费,,,国证指数
2025-12-26,987024,港股通消费,,,国证指数
2025-12-29,987024,港股通消费,,,国证指数
2025-12-30,987024,港股通消费,,,国证指数
2025-12-31,987024,港股通消费,,,国证指数
2026-01-05,987024,港股通消费,,,国证指数
2026-01-06,987024,港股通消费,,,国证指数
2026-01-07,987024,港股通消费,,,国证指数
2026-01-08,987024,港股通消费,,,国证指数
2026-01-09,987024,港股通消费,,,国证指数
2026-01-23,987024,港股通消费,,,国证指数
2026-01-26,987024,港股通消费,,,国证指数
2026-01-27,987024,港股通消费,,,国证指数
2026-01-28,987024,港股通消费,,,国证指数
2026-01-29,987024,港股通消费,,,国证指数
2026-01-30,987024,港股通消费,,,国证指数
2026-02-02,987024,港股通消费,,,国证指数
2026-02-03,987024,港股通消费,,,国证指数
2026-02-04,987024,港股通消费,,,国证指数
2026-02-05,987024,港股通消费,,,国证指数
2026-02-06,987024,港股通消费,,,国证指数
2026-02-09,987024,港股通消费,,,国证指数
2026-02-10,987024,港股通消费,,,国证指数
2026-02-11,987024,港股通消费,,,国证指数
2026-02-12,987024,港股通消费,,,国证指数
2026-02-13,987024,港股通消费,,,国证指数
2026-02-24,987024,港股通消费,,,国证指数
2026-02-27,987024,港股通消费,,,国证指数
2026-03-02,987024,港股通消费,,,国证指数
2026-03-03,987024,港股通消费,,,国证指数
2026-03-04,987024,港股通消费,,,国证指数
