日期,指数代码,指数名称,标签,市盈率,数据源
2015-01-05,746059,MSCI中国A50互联互通,MSCI,10.91,韭圈儿
2015-01-06,746059,MSCI中国A50互联互通,MSCI,10.91,韭圈儿
2015-01-07,746059,MSCI中国A50互联互通,MSCI,10.97,韭圈儿
2015-01-08,746059,MSCI中国A50互联互通,MSCI,10.63,韭圈儿
2015-01-09,746059,MSCI中国A50互联互通,MSCI,10.68,韭圈儿
2015-01-12,746059,MSCI中国A50互联互通,MSCI,10.52,韭圈儿
2015-01-13,746059,MSCI中国A50互联互通,MSCI,10.51,韭圈儿
2015-01-14,746059,MSCI中国A50互联互通,MSCI,10.5,韭圈儿
2015-01-15,746059,MSCI中国A50互联互通,MSCI,11.02,韭圈儿
2015-01-16,746059,MSCI中国A50互联互通,MSCI,11.15,韭圈儿
2015-01-19,746059,MSCI中国A50互联互通,MSCI,10.11,韭圈儿
2015-01-20,746059,MSCI中国A50互联互通,MSCI,10.21,韭圈儿
2015-01-21,746059,MSCI中国A50互联互通,MSCI,10.84,韭圈儿
2015-01-22,746059,MSCI中国A50互联互通,MSCI,10.84,韭圈儿
2015-01-23,746059,MSCI中国A50互联互通,MSCI,10.91,韭圈儿
2015-01-26,746059,MSCI中国A50互联互通,MSCI,10.91,韭圈儿
2015-01-27,746059,MSCI中国A50互联互通,MSCI,10.7,韭圈儿
2015-01-28,746059,MSCI中国A50互联互通,MSCI,10.47,韭圈儿
2015-01-29,746059,MSCI中国A50互联互通,MSCI,10.27,韭圈儿
2015-01-30,746059,MSCI中国A50互联互通,MSCI,10.1,韭圈儿
2015-02-02,746059,MSCI中国A50互联互通,MSCI,9.74,韭圈儿
2015-02-03,746059,MSCI中国A50互联互通,MSCI,10.06,韭圈儿
2015-02-04,746059,MSCI中国A50互联互通,MSCI,9.9,韭圈儿
2015-02-05,746059,MSCI中国A50互联互通,MSCI,9.78,韭圈儿
2015-02-06,746059,MSCI中国A50互联互通,MSCI,9.6,韭圈儿
2015-02-09,746059,MSCI中国A50互联互通,MSCI,9.73,韭圈儿
2015-02-10,746059,MSCI中国A50互联互通,MSCI,9.89,韭圈儿
2015-02-11,746059,MSCI中国A50互联互通,MSCI,9.95,韭圈儿
2015-02-12,746059,MSCI中国A50互联互通,MSCI,9.98,韭圈儿
2015-02-13,746059,MSCI中国A50互联互通,MSCI,10.05,韭圈儿
2015-02-16,746059,MSCI中国A50互联互通,MSCI,10.05,韭圈儿
2015-02-17,746059,MSCI中国A50互联互通,MSCI,10.13,韭圈儿
2015-02-25,746059,MSCI中国A50互联互通,MSCI,10.03,韭圈儿
2015-02-26,746059,MSCI中国A50互联互通,MSCI,10.26,韭圈儿
2015-02-27,746059,MSCI中国A50互联互通,MSCI,10.26,韭圈儿
2015-03-02,746059,MSCI中国A50互联互通,MSCI,10.44,韭圈儿
2015-03-03,746059,MSCI中国A50互联互通,MSCI,10.02,韭圈儿
2015-03-04,746059,MSCI中国A50互联互通,MSCI,10.02,韭圈儿
2015-03-05,746059,MSCI中国A50互联互通,MSCI,9.84,韭圈儿
2015-03-06,746059,MSCI中国A50互联互通,MSCI,9.86,韭圈儿
2015-03-09,746059,MSCI中国A50互联互通,MSCI,10.13,韭圈儿
2015-03-10,746059,MSCI中国A50互联互通,MSCI,9.98,韭圈儿
2015-03-11,746059,MSCI中国A50互联互通,MSCI,10.03,韭圈儿
2015-03-12,746059,MSCI中国A50互联互通,MSCI,10.32,韭圈儿
2015-03-13,746059,MSCI中国A50互联互通,MSCI,10.34,韭圈儿
2015-03-16,746059,MSCI中国A50互联互通,MSCI,10.52,韭圈儿
2015-03-17,746059,MSCI中国A50互联互通,MSCI,10.66,韭圈儿
2015-03-18,746059,MSCI中国A50互联互通,MSCI,10.91,韭圈儿
2015-03-19,746059,MSCI中国A50互联互通,MSCI,10.83,韭圈儿
2015-03-20,746059,MSCI中国A50互联互通,MSCI,10.95,韭圈儿
