日期,指数代码,指数名称,标签,市盈率,数据源
2015-07-13,930707,中证畜牧,行业，畜牧养殖,48.83,韭圈儿
2015-07-14,930707,中证畜牧,行业，畜牧养殖,49.59,韭圈儿
2015-07-15,930707,中证畜牧,行业，畜牧养殖,46.22,韭圈儿
2015-07-16,930707,中证畜牧,行业，畜牧养殖,47.6,韭圈儿
2015-07-17,930707,中证畜牧,行业，畜牧养殖,51.46,韭圈儿
2015-07-20,930707,中证畜牧,行业，畜牧养殖,54.95,韭圈儿
2015-07-21,930707,中证畜牧,行业，畜牧养殖,58.11,韭圈儿
2015-07-22,930707,中证畜牧,行业，畜牧养殖,57.51,韭圈儿
2015-07-23,930707,中证畜牧,行业，畜牧养殖,58.43,韭圈儿
2015-07-24,930707,中证畜牧,行业，畜牧养殖,56.18,韭圈儿
2015-07-27,930707,中证畜牧,行业，畜牧养殖,53.34,韭圈儿
2015-07-28,930707,中证畜牧,行业，畜牧养殖,54.03,韭圈儿
2015-07-29,930707,中证畜牧,行业，畜牧养殖,57.02,韭圈儿
2015-07-30,930707,中证畜牧,行业，畜牧养殖,54.82,韭圈儿
2015-07-31,930707,中证畜牧,行业，畜牧养殖,53.64,韭圈儿
2015-08-03,930707,中证畜牧,行业，畜牧养殖,50.92,韭圈儿
2015-08-04,930707,中证畜牧,行业，畜牧养殖,53.76,韭圈儿
2015-08-05,930707,中证畜牧,行业，畜牧养殖,52.69,韭圈儿
2015-08-06,930707,中证畜牧,行业，畜牧养殖,51.43,韭圈儿
2015-08-07,930707,中证畜牧,行业，畜牧养殖,53.03,韭圈儿
2015-08-10,930707,中证畜牧,行业，畜牧养殖,55.93,韭圈儿
2015-08-11,930707,中证畜牧,行业，畜牧养殖,55.52,韭圈儿
2015-08-12,930707,中证畜牧,行业，畜牧养殖,54.1,韭圈儿
2015-08-13,930707,中证畜牧,行业，畜牧养殖,54.74,韭圈儿
2015-08-14,930707,中证畜牧,行业，畜牧养殖,52.9,韭圈儿
2015-08-17,930707,中证畜牧,行业，畜牧养殖,54.42,韭圈儿
2015-08-18,930707,中证畜牧,行业，畜牧养殖,50.46,韭圈儿
2015-08-19,930707,中证畜牧,行业，畜牧养殖,51.94,韭圈儿
2015-08-20,930707,中证畜牧,行业，畜牧养殖,49.85,韭圈儿
2015-08-21,930707,中证畜牧,行业，畜牧养殖,46.83,韭圈儿
2015-08-24,930707,中证畜牧,行业，畜牧养殖,43.29,韭圈儿
2015-08-25,930707,中证畜牧,行业，畜牧养殖,40.07,韭圈儿
2015-08-26,930707,中证畜牧,行业，畜牧养殖,39.28,韭圈儿
2015-08-27,930707,中证畜牧,行业，畜牧养殖,39.96,韭圈儿
2015-08-28,930707,中证畜牧,行业，畜牧养殖,44.16,韭圈儿
2015-08-31,930707,中证畜牧,行业，畜牧养殖,42.12,韭圈儿
2015-09-01,930707,中证畜牧,行业，畜牧养殖,39.61,韭圈儿
2015-09-02,930707,中证畜牧,行业，畜牧养殖,39.08,韭圈儿
2015-09-07,930707,中证畜牧,行业，畜牧养殖,39.28,韭圈儿
2015-09-08,930707,中证畜牧,行业，畜牧养殖,40.57,韭圈儿
2015-09-09,930707,中证畜牧,行业，畜牧养殖,41.79,韭圈儿
2015-09-10,930707,中证畜牧,行业，畜牧养殖,41.81,韭圈儿
2015-09-11,930707,中证畜牧,行业，畜牧养殖,41.6,韭圈儿
2015-09-14,930707,中证畜牧,行业，畜牧养殖,38.98,韭圈儿
2015-09-15,930707,中证畜牧,行业，畜牧养殖,37.37,韭圈儿
2015-09-16,930707,中证畜牧,行业，畜牧养殖,39.63,韭圈儿
2015-09-17,930707,中证畜牧,行业，畜牧养殖,38.92,韭圈儿
2015-09-18,930707,中证畜牧,行业，畜牧养殖,39.19,韭圈儿
2015-09-21,930707,中证畜牧,行业，畜牧养殖,39.96,韭圈儿
2015-09-22,930707,中证畜牧,行业，畜牧养殖,40.4,韭圈儿
2015-09-23,930707,中证畜牧,行业，畜牧养殖,39.78,韭圈儿
2015-09-24,930707,中证畜牧,行业，畜牧养殖,40.29,韭圈儿
2015-09-25,930707,中证畜牧,行业，畜牧养殖,39.12,韭圈儿
2015-09-28,930707,中证畜牧,行业，畜牧养殖,39.49,韭圈儿
